,Year,Model,ExpID,laptype,SignAcc,MAE,50-Risk,90-Risk
0,2018,pitmodel,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.7606382978719359,1.1213483146067416,0.08411630011888037,0.06334070031341185
1,2018,pitmodel,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normal,0.9090909090895316,0.32340862422997946,0.029940262418660886,0.024455264374355506
2,2018,pitmodel,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,pit,0.6803278688519013,1.5795990566037736,0.11730931787978476,0.08716534716019257
