,testid,plen,type,reccnt,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
4,predtrack,5,aa,115,0.000,0.000,0.000,0.000,0.091,355.739
0,predtrack,10,00,2,0.000,0.000,0.000,0.000,-0.035,2.381
1,predtrack,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,predtrack,10,01,51,0.000,0.000,0.000,0.000,0.056,41.154
3,predtrack,10,11,57,0.000,0.000,0.000,0.000,0.050,935.210
4,predtrack,10,aa,110,0.000,0.000,0.000,0.000,0.051,503.733
0,predpit,2,00,27,0.000,0.000,0.000,0.000,0.348,49.105
1,predpit,2,10,11,0.000,0.000,0.000,0.000,0.070,736.594
2,predpit,2,01,49,0.000,0.000,0.000,0.000,0.315,81.160
3,predpit,2,11,31,0.000,0.000,0.000,0.000,0.214,1192.832
4,predpit,2,aa,118,0.000,0.000,0.000,0.000,0.273,426.974
0,predpit,5,00,13,0.000,0.000,0.000,0.000,0.037,63.864
1,predpit,5,10,2,0.000,0.000,0.000,0.000,-0.329,1194.603
2,predpit,5,01,54,0.000,0.000,0.000,0.000,0.131,60.764
3,predpit,5,11,46,0.000,0.000,0.000,0.000,0.149,1178.726
4,predpit,5,aa,115,0.000,0.000,0.000,0.000,0.119,528.018
0,predpit,10,00,2,0.000,0.000,0.000,0.000,0.005,1.033
1,predpit,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,predpit,10,01,51,0.000,0.000,0.000,0.000,0.079,58.963
3,predpit,10,11,57,0.000,0.000,0.000,0.000,0.089,1065.922
4,predpit,10,aa,110,0.000,0.000,0.000,0.000,0.083,579.698
0,curtrack,2,00,27,0.000,0.000,0.000,0.000,0.365,178.754
1,curtrack,2,10,11,0.000,0.000,0.000,0.000,0.229,472.104
2,curtrack,2,01,49,0.000,0.000,0.000,0.000,0.325,74.589
3,curtrack,2,11,31,0.000,0.000,0.000,0.000,0.193,345.736
4,curtrack,2,aa,118,0.000,0.000,0.000,0.000,0.291,206.714
0,curtrack,5,00,13,0.000,0.000,0.000,0.000,0.050,138.869
1,curtrack,5,10,2,0.000,0.000,0.000,0.000,-0.147,683.594
2,curtrack,5,01,54,0.000,0.000,0.000,0.000,0.142,91.056
3,curtrack,5,11,46,0.000,0.000,0.000,0.000,0.103,724.572
4,curtrack,5,aa,115,0.000,0.000,0.000,0.000,0.111,360.172
0,curtrack,10,00,2,0.000,0.000,0.000,0.000,0.005,1.056
1,curtrack,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,curtrack,10,01,51,0.000,0.000,0.000,0.000,0.092,98.301
3,curtrack,10,11,57,0.000,0.000,0.000,0.000,-0.047,1025.320
4,curtrack,10,aa,110,0.000,0.000,0.000,0.000,0.018,576.897
