,eventid,carno,pit_id,lap_number,lap_time,lap_cnt,cautionlap_cnt,pit_oncaution_len,pit_oncaution
315,1,20,5,170,100.22789999999986,24,10,2,1
316,1,21,0,30,53.285699999999906,30,0,0,0
317,1,21,1,62,52.93260000000009,31,0,0,0
318,1,21,2,94,52.08609999999999,31,0,0,0
319,1,21,3,124,51.898299999999836,29,0,0,0
320,1,21,4,147,53.10710000000017,22,0,0,0
321,1,21,5,156,96.09929999999986,8,7,7,1
322,1,21,6,170,81.65050000000065,13,2,2,1
323,1,21,7,192,142.4377000000004,21,9,1,1
324,1,22,0,27,64.83750000000009,27,0,0,0
325,1,22,1,58,65.61790000000019,30,0,0,0
326,1,22,2,88,67.46810000000005,29,0,0,0
327,1,22,3,118,68.03400000000056,29,0,0,0
328,1,22,4,148,64.61570000000029,29,0,0,0
329,1,22,5,170,94.8784999999998,21,10,2,1
330,1,22,6,192,145.45089999999982,21,9,1,1
331,1,25,0,30,54.05130000000008,30,0,0,0
332,1,25,1,62,53.41889999999967,31,0,0,0
333,1,25,2,93,52.83609999999999,30,0,0,0
334,1,25,3,123,52.95670000000064,29,0,0,0
335,1,25,4,153,99.14130000000023,29,3,3,1
336,1,25,5,170,99.84419999999955,16,5,2,1
337,1,25,6,192,137.04290000000037,21,9,1,1
338,1,26,0,30,54.18560000000002,30,0,0,0
339,1,26,1,63,54.64589999999998,32,0,0,0
340,1,26,2,94,53.118499999999585,30,0,0,0
341,1,26,3,124,53.071499999999105,29,0,0,0
342,1,26,4,153,87.29310000000078,28,4,4,1
343,1,26,5,170,97.1828000000005,16,5,2,1
344,1,26,6,192,139.07589999999982,21,9,1,1
345,1,27,0,30,52.79509999999982,30,0,0,0
346,1,27,1,63,52.5663999999997,32,0,0,0
347,1,27,2,94,53.30019999999968,30,0,0,0
348,1,27,3,125,52.30630000000019,30,0,0,0
349,1,27,4,153,94.38820000000032,27,4,4,1
350,1,27,5,170,97.53569999999945,16,5,2,1
351,1,28,0,31,53.112300000000005,31,0,0,0
352,1,28,1,63,52.99479999999994,31,0,0,0
353,1,28,2,94,51.88120000000026,30,0,0,0
354,1,28,3,124,52.42500000000018,29,0,0,0
355,1,28,4,153,98.52569999999923,28,3,3,1
356,1,28,5,170,100.51710000000003,16,5,2,1
357,1,28,6,192,134.90970000000016,21,9,1,1
358,1,33,0,29,72.97170000000006,29,0,0,0
359,1,33,1,60,68.63700000000017,30,0,0,0
360,1,33,2,91,69.66499999999996,30,0,0,0
361,1,33,3,120,69.21499999999924,28,0,0,0
362,1,33,4,154,82.92649999999958,33,5,5,1
363,1,33,5,170,100.60410000000047,15,4,2,1
364,1,33,6,192,152.2562999999991,21,10,2,1
365,1,34,0,30,54.16669999999999,30,0,0,0
366,1,34,1,63,53.444400000000314,32,0,0,0
367,1,34,2,94,53.190900000000056,30,0,0,0
368,1,34,3,124,53.1309999999994,29,0,0,0
369,1,34,4,153,94.06940000000031,28,4,4,1
370,1,34,5,170,97.46180000000004,16,5,2,1
371,1,34,6,192,138.48210000000108,21,9,1,1
372,1,41,0,27,71.5807000000002,27,0,0,0
373,1,41,1,56,69.5308,28,0,0,0
374,1,41,2,84,70.0327000000002,27,0,0,0
375,1,41,3,108,112.68589999999949,23,0,0,0
376,1,41,4,113,54.754399999999805,4,0,0,0
377,1,41,5,138,69.54259999999977,24,0,0,0
378,1,41,6,167,109.6228000000001,28,11,2,1
379,1,41,7,178,55.665499999999156,10,9,0,0
380,1,41,8,188,143.5041000000001,9,1,1,1
381,1,63,0,30,70.27129999999988,30,0,0,0
382,1,63,1,61,72.52769999999964,30,0,0,0
383,1,63,2,62,344.7278000000001,0,0,0,0
384,1,63,3,92,71.59619999999995,29,0,0,0
385,1,63,4,122,69.35329999999976,29,0,0,0
386,1,63,5,147,77.25930000000062,24,7,7,1
387,1,63,6,166,114.66640000000007,18,7,6,1
388,1,63,7,185,157.15389999999934,18,8,2,1
389,1,67,0,30,53.966499999999996,30,0,0,0
390,1,67,1,63,52.945900000000165,32,0,0,0
391,1,67,2,94,52.82250000000022,30,0,0,0
392,1,67,3,123,54.70499999999993,28,0,0,0
393,1,68,0,28,71.38259999999991,28,0,0,0
394,1,68,1,58,70.04710000000023,29,0,0,0
395,1,68,2,88,69.28610000000026,29,0,0,0
396,1,68,3,118,70.92029999999977,29,0,0,0
397,1,68,4,148,69.64359999999942,29,0,149,1
398,1,68,5,162,52.864700000000084,13,8,0,0
399,1,68,6,174,116.85710000000017,11,7,7,1
400,1,68,7,192,164.89749999999913,17,7,2,1
401,1,77,0,30,53.58269999999993,30,0,0,0
402,1,77,1,58,53.05119999999988,27,0,0,0
403,1,77,2,84,52.026900000000296,25,0,0,0
404,1,77,3,109,54.2528999999995,24,0,0,0
405,1,77,4,135,51.74539999999979,25,0,0,0
406,1,77,5,155,58.50880000000052,19,7,7,1
407,1,77,6,170,80.72969999999987,14,3,2,1
408,1,77,7,192,148.02370000000155,21,10,2,1
409,1,83,0,31,67.2183,31,0,0,0
410,1,83,1,63,72.96810000000005,31,0,0,0
411,1,83,2,94,68.4665,30,0,0,0
412,1,83,3,125,67.23229999999967,30,0,0,0
413,1,83,4,149,460.6772000000001,23,0,150,1
414,1,91,0,29,73.82929999999988,29,0,0,0
415,1,91,1,58,118.98520000000008,28,0,0,0
416,1,91,2,62,54.65039999999999,3,0,0,0
417,1,91,3,87,652.2499000000003,24,0,0,0
418,1,98,0,31,54.14770000000021,31,0,0,0
419,1,98,1,57,55.309499999999844,25,0,0,0
420,1,98,2,88,53.39760000000024,30,0,0,0
421,1,98,3,118,54.218700000000354,29,0,0,0
422,1,98,4,150,87.01959999999963,31,1,1,1
423,1,98,5,155,59.56049999999959,4,4,6,1
424,1,98,6,170,74.08579999999984,14,3,2,1
425,1,98,7,192,160.2559000000001,21,10,2,1
426,2,1,0,38,53.19860000000017,38,11,0,0
427,2,1,1,66,101.96529999999984,27,2,2,1
428,2,1,2,100,52.23069999999916,33,3,0,0
429,2,1,3,116,109.65620000000035,15,3,3,1
430,2,1,4,151,52.42450000000008,34,6,0,0
431,2,1,5,170,93.55799999999908,18,9,2,1
432,2,2,0,7,90.25029999999992,7,6,6,1
433,2,2,1,8,140.14970000000005,0,0,7,1
434,2,2,2,10,111.66430000000003,1,1,9,1
435,2,2,3,41,67.5978,30,1,0,0
436,2,2,4,66,111.93100000000004,24,3,3,1
437,2,2,5,99,64.0020999999997,32,3,0,0
438,2,2,6,116,122.10819999999967,16,3,3,1
439,2,2,7,151,65.1973999999991,34,6,0,0
440,2,2,8,170,104.21019999999953,18,9,2,1
441,2,3,0,37,52.94459999999981,37,11,0,0
442,2,3,1,66,104.29400000000032,28,2,2,1
443,2,3,2,101,52.664999999999964,34,3,0,0
444,2,3,3,116,107.88949999999932,14,3,3,1
445,2,3,4,151,52.50799999999981,34,6,0,0
446,2,3,5,170,93.21650000000045,18,9,2,1
447,2,4,0,37,68.40909999999985,37,11,0,0
448,2,4,1,66,109.87930000000006,28,3,3,1
449,2,4,2,100,68.34519999999975,33,3,0,0
450,2,4,3,116,128.84860000000026,15,4,4,1
451,2,4,4,151,70.42920000000049,34,6,0,0
452,2,4,5,156,125.97810000000027,4,4,4,1
453,2,4,6,170,101.27380000000085,13,4,2,1
454,2,5,0,3,133.0924,3,2,2,1
455,2,5,1,39,67.36969999999974,35,8,0,0
456,2,5,2,66,108.66660000000002,26,3,3,1
457,2,5,3,99,69.04370000000017,32,3,0,0
458,2,5,4,116,115.38889999999992,16,3,3,1
459,2,5,5,150,66.58440000000064,33,6,0,0
460,2,5,6,170,103.73739999999998,19,9,2,1
461,2,6,0,35,52.947799999999916,35,11,0,0
462,2,6,1,66,99.0605999999998,30,3,3,1
463,2,6,2,101,52.806400000000394,34,3,0,0
464,2,6,3,116,105.79359999999997,14,3,3,1
465,2,6,4,118,106.38050000000021,1,1,5,1
466,2,6,5,152,53.16939999999977,33,4,153,1
467,2,6,6,170,93.03030000000035,17,8,2,1
468,2,7,0,36,68.17639999999983,36,11,0,0
469,2,7,1,66,109.95119999999997,29,3,3,1
470,2,7,2,99,92.83190000000013,32,3,0,0
471,2,7,3,119,73.46580000000085,19,7,7,1
472,2,7,4,151,71.48190000000068,31,3,0,0
473,2,7,5,158,117.64929999999913,6,6,6,1
474,2,7,6,170,108.81230000000141,11,2,2,1
475,2,7,7,182,118.26909999999953,11,8,6,1
476,2,9,0,35,52.92970000000014,35,11,0,0
477,2,9,1,66,107.13169999999991,30,2,2,1
478,2,9,2,100,52.89080000000013,33,3,0,0
479,2,9,3,116,109.90739999999914,15,3,3,1
480,2,9,4,149,52.55839999999989,32,6,0,0
481,2,9,5,170,93.89890000000014,20,9,2,1
482,2,10,0,36,53.34320000000025,36,11,0,0
483,2,10,1,66,105.84029999999984,29,2,2,1
484,2,10,2,98,52.95809999999983,31,3,0,0
485,2,10,3,116,110.52880000000005,17,3,3,1
486,2,10,4,150,53.27350000000024,33,6,0,0
487,2,11,0,38,52.8757999999998,38,11,0,0
488,2,11,1,66,96.9366,27,3,3,1
489,2,11,2,96,53.598299999999654,29,3,0,0
490,2,11,3,116,106.16830000000027,19,3,3,1
491,2,11,4,151,53.323599999999715,34,6,0,0
492,2,11,5,170,91.17449999999917,18,9,2,1
493,2,14,0,1,311.176,1,0,2,1
494,2,14,1,3,124.25799999999998,1,1,4,1
495,2,14,2,6,129.4464999999999,2,2,7,1
496,2,14,3,8,115.19370000000004,1,1,9,1
497,2,14,4,41,69.34609999999975,32,1,0,0
498,2,14,5,66,84.13149999999996,24,5,5,1
499,2,14,6,98,68.10789999999997,31,1,0,0
500,2,14,7,118,73.77129999999943,19,8,8,1
501,2,14,8,151,65.86160000000018,32,3,152,1
502,2,14,9,171,67.85519999999997,19,10,4,1
503,2,15,0,37,53.10059999999976,37,11,0,0
504,2,15,1,66,98.00750000000016,28,3,3,1
505,2,15,2,99,53.59819999999945,32,3,0,0
506,2,15,3,116,107.08330000000024,16,3,3,1
507,2,15,4,151,53.26420000000053,34,6,0,0
508,2,15,5,170,93.08489999999983,18,9,2,1
509,2,17,0,36,66.54420000000027,36,11,0,0
510,2,17,1,66,109.67299999999977,29,3,3,1
511,2,17,2,99,68.0033999999996,32,3,0,0
512,2,17,3,116,113.96410000000014,16,4,4,1
513,2,17,4,150,68.31850000000031,33,6,0,0
514,2,17,5,170,101.77040000000125,19,9,2,1
515,2,18,0,35,68.87120000000004,35,11,0,0
516,2,18,1,69,73.21810000000005,33,6,6,1
517,2,18,2,99,69.11790000000019,29,0,0,0
518,2,18,3,116,711.9096,16,4,4,1
519,2,19,0,36,68.63389999999981,36,11,0,0
520,2,19,1,66,108.6543999999999,29,3,3,1
521,2,19,2,100,71.6865000000007,33,3,0,0
522,2,19,3,116,802.3865999999998,15,4,0,0
523,2,20,0,37,66.59439999999995,37,11,0,0
524,2,20,1,66,109.9728,28,3,3,1
525,2,20,2,101,67.28650000000016,34,3,0,0
526,2,21,0,36,53.73050000000012,36,11,0,0
527,2,21,1,66,98.64450000000033,29,3,3,1
528,2,21,2,97,57.10309999999936,30,3,0,0
529,2,21,3,116,104.56580000000031,18,3,3,1
530,2,21,4,148,53.520799999999326,31,6,0,0
531,2,21,5,170,91.57999999999993,21,9,2,1
532,2,22,0,37,52.26420000000007,37,11,0,0
533,2,22,1,66,106.13909999999987,28,2,2,1
534,2,22,2,100,52.22929999999997,33,3,0,0
535,2,22,3,116,111.72099999999955,15,3,3,1
536,2,22,4,151,51.83210000000054,34,6,0,0
537,2,22,5,170,93.36540000000059,18,9,2,1
538,2,22,6,182,105.77939999999944,11,8,6,1
539,2,24,0,37,67.57830000000013,37,11,0,0
540,2,24,1,66,110.6259,28,3,3,1
541,2,24,2,100,68.52729999999974,33,3,0,0
542,2,24,3,116,116.98030000000017,15,3,3,1
543,2,24,4,151,67.21140000000014,34,6,0,0
544,2,24,5,170,103.02289999999994,18,9,2,1
545,2,25,0,36,53.67730000000029,36,11,0,0
546,2,25,1,60,54.1854000000003,23,0,0,0
547,2,25,2,69,60.56309999999985,8,6,6,1
548,2,25,3,100,54.151700000000346,30,0,0,0
549,2,25,4,119,61.35599999999977,18,7,7,1
550,2,25,5,151,53.8127999999997,31,3,0,0
551,2,25,6,158,109.18419999999969,6,6,6,1
552,2,25,7,198,53.380699999999706,39,14,0,0
553,2,26,0,36,54.003000000000156,36,11,0,0
554,2,26,1,66,97.9094,29,3,3,1
555,2,26,2,99,53.79910000000018,32,3,0,0
556,2,26,3,116,105.96030000000064,16,3,3,1
557,2,26,4,150,52.85570000000007,33,6,0,0
558,2,26,5,151,80.89670000000024,0,0,0,0
559,2,26,6,157,77.33400000000074,5,5,5,1
560,2,26,7,198,53.52469999999994,40,15,0,0
561,2,27,0,36,53.885899999999765,36,11,0,0
562,2,27,1,66,98.82400000000007,29,3,3,1
563,2,27,2,99,52.863100000000486,32,3,0,0
564,2,27,3,116,107.73069999999916,16,3,3,1
565,2,27,4,152,52.71889999999985,35,6,0,0
566,2,27,5,170,93.40920000000006,17,8,2,1
567,2,28,0,37,55.19349999999986,37,11,0,0
568,2,28,1,61,54.8770999999997,23,0,0,0
569,2,28,2,96,53.89630000000034,34,8,0,0
570,2,28,3,116,103.38320000000022,19,3,3,1
571,2,28,4,147,54.220800000000054,30,6,0,0
572,2,28,5,170,90.68930000000182,22,9,2,1
573,2,29,0,7,89.92290000000003,7,6,6,1
574,2,29,1,8,110.62459999999999,0,0,7,1
575,2,29,2,41,53.35440000000017,32,3,0,0
576,2,29,3,68,70.64170000000013,26,5,5,1
577,2,29,4,99,54.80490000000009,30,1,0,0
578,2,29,5,116,102.13270000000011,16,4,4,1
579,2,29,6,151,53.2462000000005,34,6,0,0
580,2,29,7,170,90.92259999999987,18,9,2,1
581,2,32,0,36,53.97649999999976,36,11,0,0
582,2,32,1,66,97.16359999999986,29,3,3,1
583,2,32,2,100,54.47990000000027,33,3,0,0
584,2,41,0,8,118.30160000000001,8,7,7,1
585,2,41,1,41,66.73299999999972,32,3,0,0
586,2,41,2,66,108.21889999999985,24,3,3,1
587,2,41,3,100,68.59659999999985,33,3,0,0
588,2,41,4,116,118.52919999999995,15,3,3,1
589,2,41,5,150,67.89490000000023,33,6,0,0
590,2,41,6,170,104.01550000000134,19,9,2,1
591,2,48,0,35,69.67890000000034,35,11,0,0
592,2,48,1,66,114.08640000000014,30,3,3,1
593,2,48,2,100,73.36129999999957,33,3,0,0
594,2,48,3,120,94.08899999999994,19,8,8,1
595,2,48,4,122,105.48399999999947,1,1,10,1
596,2,48,5,155,132.16030000000046,32,2,2,1
597,2,48,6,170,106.46379999999954,14,5,2,1
598,2,63,0,1,118.495,1,0,2,1
599,2,63,1,6,111.13390000000004,4,4,7,1
600,2,63,2,38,77.20159999999987,31,5,0,0
601,2,63,3,68,77.49620000000004,29,6,6,1
602,2,63,4,97,73.88789999999972,28,0,0,0
603,2,63,5,114,126.1230999999998,16,3,3,1
604,2,63,6,115,154.11350000000039,0,0,4,1
605,2,63,7,147,72.70560000000023,31,5,0,0
606,2,63,8,152,112.1846000000005,4,3,3,1
607,2,63,9,168,110.45590000000084,15,6,3,1
608,2,63,10,179,123.3726999999999,10,7,6,1
609,2,83,0,37,53.9413999999997,37,11,0,0
610,2,83,1,66,100.14400000000023,28,2,2,1
611,2,83,2,100,53.63299999999981,33,3,0,0
612,2,83,3,116,108.27019999999993,15,3,3,1
613,2,83,4,152,53.996399999999994,35,6,0,0
614,2,83,5,170,93.10850000000028,17,8,2,1
615,2,88,0,5,126.04740000000004,5,4,4,1
616,2,88,1,39,69.83690000000024,33,6,0,0
617,2,88,2,62,438.7488000000003,22,0,63,1
618,2,98,0,37,88.51889999999958,37,11,0,0
619,2,98,1,68,86.1555000000003,30,5,5,1
620,2,98,2,100,69.27540000000045,31,1,0,0
621,2,98,3,116,116.98059999999987,15,3,3,1
622,2,98,4,151,68.5582000000004,34,6,0,0
623,2,98,5,170,107.03520000000026,18,9,2,1
624,3,2,0,32,65.9326000000001,32,0,0,0
625,3,2,1,48,87.42239999999993,15,2,2,1
626,3,3,0,30,53.34609999999998,30,0,0,0
627,3,3,1,48,81.9856000000002,17,1,1,1
628,3,3,2,66,110.75690000000031,17,7,2,1
629,3,3,3,96,113.28669999999966,29,10,2,1
630,3,3,4,117,108.85950000000048,20,9,2,1
631,3,3,5,149,52.670900000000074,31,3,0,0
632,3,3,6,164,91.98709999999846,14,10,2,1
633,3,3,7,165,114.92209999999977,0,0,3,1
634,3,3,8,197,52.15849999999955,31,1,0,0
635,3,4,0,4,85.77509999999984,4,3,3,1
636,3,4,1,9,56.17060000000038,4,3,0,0
637,3,4,2,21,113.69869999999992,11,4,4,1
638,3,4,3,49,130.65440000000035,27,9,3,1
639,3,4,4,70,120.65579999999954,20,10,3,1
640,3,4,5,100,72.29070000000047,29,3,0,0
641,3,5,0,28,52.90639999999985,28,0,0,0
642,3,5,1,48,84.18360000000007,19,1,1,1
643,3,5,2,66,111.55529999999999,17,7,2,1
644,3,5,3,96,112.6292999999996,29,10,2,1
645,3,5,4,117,108.86580000000049,20,9,2,1
646,3,5,5,149,55.59720000000016,31,3,150,1
647,3,5,6,164,92.82610000000022,14,9,1,1
648,3,5,7,195,53.07040000000052,30,2,0,0
649,3,6,0,29,68.49559999999997,29,0,0,0
650,3,6,1,48,93.17380000000003,18,2,2,1
651,3,6,2,66,119.94959999999992,17,7,2,1
652,3,6,3,96,126.32240000000002,29,10,2,1
653,3,6,4,117,133.41219999999976,20,9,2,1
654,3,6,5,149,67.5663999999997,31,3,150,1
655,3,6,6,185,67.47269999999844,35,12,0,0
656,3,7,0,29,54.07009999999991,29,0,0,0
657,3,7,1,48,82.04970000000003,18,1,1,1
658,3,7,2,66,110.74180000000024,17,7,2,1
659,3,7,3,96,111.75799999999981,29,10,2,1
660,3,7,4,126,53.410900000000765,29,10,0,0
661,3,8,0,29,69.60609999999997,29,0,0,0
662,3,8,1,48,83.88580000000002,18,2,2,1
663,3,8,2,66,118.63000000000011,17,7,2,1
664,3,8,3,96,119.97490000000016,29,10,2,1
665,3,8,4,117,118.87289999999939,20,9,2,1
666,3,8,5,152,104.47320000000036,34,6,3,1
667,3,8,6,153,109.5655999999999,0,0,4,1
668,3,8,7,156,107.39539999999943,2,2,7,1
669,3,8,8,164,98.85300000000097,7,3,2,1
670,3,8,9,187,66.21289999999863,22,2,0,0
671,3,9,0,31,53.88279999999986,31,0,0,0
672,3,9,1,48,80.32109999999989,16,1,1,1
673,3,9,2,66,109.6545000000001,17,7,2,1
674,3,9,3,96,111.52859999999964,29,10,2,1
675,3,9,4,117,108.04579999999987,20,9,2,1
676,3,9,5,153,98.4349000000002,35,6,3,1
677,3,9,6,164,91.75089999999909,10,6,2,1
678,3,9,7,191,52.69629999999961,26,2,0,0
679,3,10,0,29,54.97460000000001,29,0,0,0
680,3,10,1,48,82.54649999999992,18,1,1,1
681,3,10,2,66,110.64630000000034,17,7,2,1
682,3,10,3,96,111.57290000000012,29,10,2,1
683,3,10,4,117,108.57269999999971,20,9,2,1
684,3,10,5,149,54.202800000000025,31,3,150,1
685,3,10,6,164,93.30489999999918,14,9,1,1
686,3,10,7,192,53.05609999999979,27,2,0,0
687,3,11,0,30,67.25790000000006,30,0,0,0
688,3,11,1,48,90.90120000000002,17,2,2,1
689,3,11,2,66,121.74519999999984,17,7,2,1
690,3,11,3,96,122.63570000000072,29,10,2,1
691,3,11,4,117,117.89440000000013,20,9,2,1
692,3,11,5,149,69.1297999999997,31,3,150,1
693,3,11,6,164,124.32630000000063,14,10,2,1
694,3,11,7,166,103.33220000000074,1,1,4,1
695,3,11,8,198,58.60009999999966,31,0,0,0
696,3,12,0,31,53.87079999999992,31,0,0,0
697,3,12,1,48,81.28120000000013,16,1,1,1
698,3,12,2,53,94.3398000000002,4,4,6,1
699,3,12,3,91,53.96949999999924,37,11,0,0
700,3,12,4,98,68.24789999999939,6,5,5,1
701,3,12,5,117,105.6881000000003,18,7,2,1
702,3,12,6,149,53.2546999999995,31,3,150,1
703,3,12,7,164,91.29399999999987,14,10,2,1
704,3,14,0,29,54.34019999999987,29,0,0,0
705,3,14,1,48,78.79480000000012,18,2,2,1
706,3,14,2,66,106.22879999999986,17,7,2,1
707,3,14,3,96,107.85259999999926,29,10,2,1
708,3,14,4,117,106.8744999999999,20,9,2,1
709,3,14,5,153,99.13030000000072,35,6,3,1
710,3,14,6,163,121.0551000000014,9,5,1,1
711,3,15,0,30,65.84489999999983,30,0,0,0
712,3,15,1,48,88.89820000000009,17,2,2,1
713,3,15,2,66,119.34760000000006,17,7,2,1
714,3,15,3,96,124.26199999999972,29,10,2,1
715,3,15,4,117,118.59790000000066,20,9,2,1
716,3,15,5,152,116.97369999999955,34,5,2,1
717,3,15,6,153,110.07310000000143,0,0,3,1
718,3,15,7,164,102.20060000000012,10,6,2,1
719,3,15,8,190,65.35580000000118,25,2,0,0
720,3,16,0,30,69.63580000000002,30,0,0,0
721,3,16,1,50,76.55000000000018,19,4,4,1
722,3,16,2,66,118.45330000000013,15,5,2,1
723,3,16,3,96,121.65549999999985,29,11,3,1
724,3,16,4,117,116.80089999999927,20,10,3,1
725,3,16,5,153,373.3866999999991,35,7,4,1
726,3,16,6,163,111.82490000000143,9,5,0,0
727,3,16,7,193,64.33529999999882,29,0,0,0
728,3,18,0,30,68.97090000000003,30,0,0,0
729,3,18,1,48,89.97069999999985,17,2,2,1
730,3,18,2,66,121.57000000000016,17,7,2,1
731,3,18,3,96,123.79309999999987,29,10,2,1
732,3,18,4,115,465.78189999999995,18,7,116,1
733,3,19,0,27,67.89350000000013,27,0,0,0
734,3,19,1,48,89.05119999999988,20,2,2,1
735,3,19,2,66,119.10860000000002,17,7,2,1
736,3,19,3,96,122.30220000000008,29,10,2,1
737,3,19,4,117,121.3135999999995,20,9,2,1
738,3,19,5,149,69.1238999999996,31,3,150,1
739,3,19,6,160,53.6375999999982,10,8,0,0
740,3,19,7,164,89.29360000000088,3,2,2,1
741,3,19,8,166,103.31399999999849,1,1,4,1
742,3,19,9,169,53.23919999999998,2,0,0,0
743,3,19,10,194,61.92439999999988,24,0,0,0
744,3,20,0,29,66.56409999999983,29,0,0,0
745,3,20,1,48,92.12830000000008,18,2,2,1
746,3,20,2,63,56.32250000000022,14,5,64,1
747,3,20,3,67,264.0118999999995,3,3,68,1
748,3,20,4,68,383.58550000000014,0,0,69,1
749,3,20,5,69,2774.8374,0,0,70,1
750,3,20,6,98,423.34300000000076,28,1,1,1
751,3,21,0,30,52.93430000000012,30,0,0,0
752,3,21,1,48,87.3744999999999,17,1,1,1
753,3,21,2,66,111.01020000000017,17,7,2,1
754,3,21,3,96,111.45400000000063,29,10,2,1
755,3,21,4,117,109.08010000000013,20,9,2,1
756,3,21,5,149,52.46610000000055,31,3,150,1
757,3,21,6,164,92.27460000000065,14,9,1,1
758,3,21,7,195,52.01369999999952,30,2,0,0
759,3,22,0,30,53.00569999999993,30,0,0,0
760,3,22,1,48,86.79460000000017,17,1,1,1
761,3,22,2,66,110.22069999999985,17,7,2,1
762,3,22,3,71,97.17580000000044,4,4,7,1
763,3,22,4,96,110.0019000000002,24,5,2,1
764,3,22,5,120,99.16890000000058,23,13,6,1
765,3,22,6,151,77.9919000000009,30,2,2,1
766,3,22,7,152,115.40120000000024,0,0,3,1
767,3,22,8,166,94.58029999999962,13,9,4,1
768,3,22,9,194,54.31430000000182,27,0,0,0
769,3,24,0,32,66.6364000000001,32,0,0,0
770,3,24,1,48,92.33449999999993,15,1,1,1
771,3,24,2,66,121.73160000000007,17,7,2,1
772,3,25,0,28,69.4507000000001,28,0,0,0
773,3,25,1,48,91.3427999999999,19,2,2,1
774,3,25,2,66,120.1298999999999,17,7,2,1
775,3,25,3,96,124.55289999999968,29,11,3,1
776,3,25,4,106,716.8892000000005,9,7,107,1
777,3,25,5,107,2092.2653,0,0,108,1
778,3,25,6,109,97.41150000000016,1,1,110,1
779,3,26,0,31,52.962800000000016,31,0,0,0
780,3,26,1,48,86.60170000000016,16,1,1,1
781,3,26,2,66,110.61220000000003,17,7,2,1
782,3,26,3,96,111.57819999999992,29,10,2,1
783,3,26,4,117,108.42430000000058,20,9,2,1
784,3,26,5,153,99.78300000000127,35,6,3,1
785,3,26,6,164,92.01120000000083,10,6,2,1
786,3,26,7,196,52.191499999998996,31,2,0,0
787,3,27,0,30,53.421800000000076,30,0,0,0
788,3,27,1,48,80.01570000000015,17,2,2,1
789,3,27,2,66,109.18640000000005,17,7,2,1
790,3,27,3,96,111.47329999999965,29,10,2,1
791,3,27,4,117,108.68159999999989,20,9,2,1
792,3,27,5,138,55.74019999999928,20,3,0,0
793,3,27,6,155,61.320299999999406,16,7,7,1
794,3,27,7,164,89.65420000000086,8,4,2,1
795,3,27,8,196,53.20390000000043,31,2,0,0
796,3,28,0,28,52.75610000000006,28,0,0,0
797,3,28,1,48,87.33249999999998,19,1,1,1
798,3,28,2,66,111.58500000000004,17,7,2,1
799,3,28,3,96,112.95250000000033,29,10,2,1
800,3,28,4,117,109.44890000000032,20,9,2,1
801,3,28,5,118,220.39149999999972,0,0,3,1
802,3,28,6,154,93.64099999999962,35,7,6,1
803,3,28,7,168,54.25210000000152,13,6,0,0
804,3,29,0,30,53.15930000000003,30,0,0,0
805,3,29,1,48,87.34490000000005,17,1,1,1
806,3,29,2,66,110.97330000000011,17,7,2,1
807,3,29,3,96,111.40190000000075,29,10,2,1
808,3,29,4,117,109.37039999999979,20,9,2,1
809,3,29,5,118,208.3146999999999,0,0,3,1
810,3,29,6,121,57.40030000000024,2,1,0,0
811,3,29,7,150,69.20770000000084,28,2,2,1
812,3,29,8,152,94.65480000000025,1,1,4,1
813,3,29,9,155,95.17159999999967,2,2,7,1
814,3,29,10,180,53.18970000000081,24,6,0,0
815,3,35,0,30,68.50199999999995,30,0,0,0
816,3,35,1,48,85.85270000000014,17,2,2,1
817,3,35,2,66,120.8096999999998,17,7,2,1
818,3,35,3,96,120.76119999999992,29,10,2,1
819,3,35,4,135,68.45030000000042,38,13,0,0
820,3,35,5,156,79.2005999999983,20,7,7,1
821,3,35,6,188,66.7455000000009,31,6,0,0
822,3,41,0,29,67.27359999999999,29,0,0,0
823,3,41,1,48,85.31700000000001,18,2,2,1
824,3,41,2,50,106.75390000000016,1,1,4,1
825,3,41,3,66,118.7547999999997,15,5,2,1
826,3,41,4,96,120.35260000000017,29,10,2,1
827,3,41,5,117,120.77199999999993,20,9,2,1
828,3,41,6,147,66.75979999999981,29,3,0,0
829,3,41,7,164,111.6869999999999,16,12,2,1
830,3,41,8,173,62.67709999999897,8,2,0,0
831,3,42,0,30,54.358000000000175,30,0,0,0
832,3,42,1,48,77.18139999999971,17,2,2,1
833,3,42,2,66,107.14210000000003,17,7,2,1
834,3,42,3,96,111.16140000000087,29,10,2,1
835,3,42,4,98,115.95029999999952,1,1,4,1
836,3,42,5,100,102.14719999999943,1,1,6,1
837,3,42,6,117,105.46689999999944,16,5,2,1
838,3,42,7,142,53.915500000000065,24,3,0,0
839,3,42,8,164,90.63789999999972,21,11,2,1
840,3,61,0,28,69.2029,28,0,0,0
841,3,61,1,51,123.40329999999994,22,5,5,1
842,3,61,2,66,117.11160000000018,14,4,2,1
843,3,61,3,96,122.04969999999958,29,11,3,1
844,3,61,4,117,119.23509999999987,20,9,2,1
845,3,61,5,148,69.57409999999982,30,3,0,0
846,3,61,6,164,103.28390000000036,15,11,2,1
847,3,61,7,191,68.11739999999918,26,2,0,0
848,3,63,0,29,81.68470000000002,29,0,0,0
849,3,63,1,50,90.34169999999995,20,5,5,1
850,3,63,2,66,119.72679999999991,15,5,2,1
851,3,63,3,96,123.64400000000023,29,11,3,1
