,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
1138,-4,4,17,3,1,1,31,28,0.8484848484848485,0,1,28.25,29.767857142857142,-1,-1.0,1,-0.5,,,43.48659607843137,5.584468545850399,405.54385,497.9718308068766,69.3394125,162.59105722890337,4,2,732.1449,-1,0,-2,-1,-1,0
1139,-1,4,17,4,1,1,31,24,0.7272727272727273,0,0,26.09090909090909,29.16417910447761,-4,-1.75,-3,-1.3333333333333333,47.25931666666667,12.464465637619163,43.88372456140351,6.752633213097303,57.28546363636363,16.975419553592655,67.36040597014926,148.87204716829908,11,9,77.4411,-3,-2,0,-2,17,-2
1140,-2,4,17,5,1,1,31,23,0.696969696969697,0,0,23.692307692307693,28.275,-1,-1.6,3,-0.25,47.73878,10.841890901941415,44.194616129032255,7.245840726152633,83.30955384615385,29.989454821489794,69.95214250000001,136.90209449466778,13,11,113.51249999999999,-6,-4,1,-3,0,0
1141,3,4,17,6,1,0,31,21,0.6363636363636364,0,0,23.655172413793103,27.045871559633028,-2,-1.6666666666666667,-1,-0.4,43.03436923076923,7.0977108745203195,43.8518159090909,7.221819302859632,46.67733793103449,13.79834902424084,63.75976330275228,117.949850564436,29,27,89.85065,0,4,-7,-4,-25,-11
1142,0,4,17,7,1,1,31,24,0.7272727272727273,0,0,24.5,26.651162790697676,3,-1.0,5,0.5,48.12509999999999,12.165152946839589,44.40184257425743,8.157078317261027,67.588335,31.630162124644173,64.35334031007753,109.14336213836214,20,18,63.124449999999996,1,-1,7,-1,-2,-1
1143,-1,4,17,8,1,1,31,24,0.7272727272727273,0,0,24.0,26.514705882352942,0,-0.875,-3,0.0,48.47979999999999,8.664162409892834,44.55719333333334,8.214149422426862,61.36792857142858,20.77411173165254,64.1996794117647,106.40389909432854,7,5,91.92474999999999,1,0,-2,0,0,0
1144,-1,4,17,9,1,1,31,23,0.696969696969697,0,0,23.333333333333332,26.446043165467625,-1,-0.8888888888888888,-1,-0.125,,,44.55719333333334,8.214149422426862,84.31406666666668,23.770428646441268,64.63380287769785,105.34786754054328,3,1,102.89895,0,-2,0,0,0,0
1145,-7,4,17,10,1,1,31,22,0.6666666666666666,0,0,22.928571428571427,25.856287425149702,-1,-0.9,0,-0.1111111111111111,43.933884210526315,8.553159210875991,44.46168629032258,8.27004463141148,55.3628,21.697046283505305,63.07938323353293,96.5832623971258,28,26,74.13445,2,15,-15,0,0,0
1146,0,4,17,11,1,1,31,15,0.45454545454545453,0,0,20.842105263157894,25.344086021505376,-7,-1.4545454545454546,-6,-0.7,47.65196666666667,11.579108032717086,44.677569924812026,8.572071831313638,67.15652631578948,26.44715927885047,63.495865591397845,91.91521649179269,19,17,69.81315000000001,0,5,2,-2,-7,-1
1147,-11,4,18,0,0,0,33,33,1.0,0,1,33.0,33.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
