,model,prediction_length,halfmode,datamode,trainid,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse,top1acc_std,top1acc_farmost_std,top5acc_std,top5acc_farmost_std,tau_std,rmse_std
2,oracle,10,0,"MODE_ORACLE_LAPONLY,MODE_PREDPIT,",2018,0.000,0.000,0.000,0.000,0.083,579.698,0.000,0.000,0.000,0.000,0.000,0.000
0,oracle,2,0,"MODE_TESTCURTRACK,",2018,0.000,0.000,0.000,0.000,0.291,206.714,0.000,0.000,0.000,0.000,0.000,0.000
1,oracle,5,0,"MODE_TESTCURTRACK,",2018,0.000,0.000,0.000,0.000,0.111,360.172,0.000,0.000,0.000,0.000,0.000,0.000
2,oracle,10,0,"MODE_TESTCURTRACK,",2018,0.000,0.000,0.000,0.000,0.018,576.897,0.000,0.000,0.000,0.000,0.000,0.000
0,oracle,2,0,"MODE_TESTZERO,",2018,0.000,0.000,0.000,0.000,0.283,410.161,0.000,0.000,0.000,0.000,0.000,0.000
1,oracle,5,0,"MODE_TESTZERO,",2018,0.000,0.000,0.000,0.000,0.110,552.147,0.000,0.000,0.000,0.000,0.000,0.000
2,oracle,10,0,"MODE_TESTZERO,",2018,0.000,0.000,0.000,0.000,0.056,616.320,0.000,0.000,0.000,0.000,0.000,0.000
0,deepAR,2,0,"MODE_ORACLE,",2018,0.000,0.000,0.000,0.000,0.134,327.622,0.000,0.000,0.000,0.000,0.000,0.000
1,deepAR,5,0,"MODE_ORACLE,",2018,0.000,0.000,0.000,0.000,0.081,447.750,0.000,0.000,0.000,0.000,0.000,0.000
2,deepAR,10,0,"MODE_ORACLE,",2018,0.000,0.000,0.000,0.000,0.060,631.670,0.000,0.000,0.000,0.000,0.000,0.000
0,naive,2,0,"MODE_ORACLE,",2018,0.000,0.000,0.000,0.000,0.241,284.342,0.000,0.000,0.000,0.000,0.000,0.000
1,naive,5,0,"MODE_ORACLE,",2018,0.000,0.000,0.000,0.000,0.136,471.692,0.000,0.000,0.000,0.000,0.000,0.000
2,naive,10,0,"MODE_ORACLE,",2018,0.000,0.000,0.000,0.000,0.091,515.160,0.000,0.000,0.000,0.000,0.000,0.000
0,zero,2,0,"MODE_ORACLE,",2018,0.000,0.000,0.000,0.000,,3388.139,0.000,0.000,0.000,0.000,,0.000
1,zero,5,0,"MODE_ORACLE,",2018,0.000,0.000,0.000,0.000,,3408.093,0.000,0.000,0.000,0.000,,0.000
2,zero,10,0,"MODE_ORACLE,",2018,0.000,0.000,0.000,0.000,,3459.793,0.000,0.000,0.000,0.000,,0.000
