,testid,plen,type,reccnt,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
4,predtrack,5,aa,115,0.000,0.000,0.000,0.000,0.133,314.863
0,predtrack,10,00,2,0.000,0.000,0.000,0.000,0.030,2.035
1,predtrack,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,predtrack,10,01,51,0.000,0.000,0.000,0.000,0.074,41.130
3,predtrack,10,11,57,0.000,0.000,0.000,0.000,0.100,967.002
4,predtrack,10,aa,110,0.000,0.000,0.000,0.000,0.087,520.189
0,predpit,2,00,27,0.000,0.000,0.000,0.000,0.370,26.811
1,predpit,2,10,11,0.000,0.000,0.000,0.000,0.069,756.920
2,predpit,2,01,49,0.000,0.000,0.000,0.000,0.322,78.226
3,predpit,2,11,31,0.000,0.000,0.000,0.000,0.230,1214.769
4,predpit,2,aa,118,0.000,0.000,0.000,0.000,0.285,428.313
0,predpit,5,00,13,0.000,0.000,0.000,0.000,0.190,43.253
1,predpit,5,10,2,0.000,0.000,0.000,0.000,-0.335,1287.480
2,predpit,5,01,54,0.000,0.000,0.000,0.000,0.195,58.717
3,predpit,5,11,46,0.000,0.000,0.000,0.000,0.201,1201.395
4,predpit,5,aa,115,0.000,0.000,0.000,0.000,0.187,535.410
0,predpit,10,00,2,0.000,0.000,0.000,0.000,0.074,0.681
1,predpit,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,predpit,10,01,51,0.000,0.000,0.000,0.000,0.094,53.445
3,predpit,10,11,57,0.000,0.000,0.000,0.000,0.124,1099.297
4,predpit,10,aa,110,0.000,0.000,0.000,0.000,0.109,594.427
0,curtrack,2,00,27,0.000,0.000,0.000,0.000,0.395,124.165
1,curtrack,2,10,11,0.000,0.000,0.000,0.000,0.256,374.030
2,curtrack,2,01,49,0.000,0.000,0.000,0.000,0.334,74.742
3,curtrack,2,11,31,0.000,0.000,0.000,0.000,0.244,302.219
4,curtrack,2,aa,118,0.000,0.000,0.000,0.000,0.317,173.711
0,curtrack,5,00,13,0.000,0.000,0.000,0.000,0.212,131.783
1,curtrack,5,10,2,0.000,0.000,0.000,0.000,-0.106,689.331
2,curtrack,5,01,54,0.000,0.000,0.000,0.000,0.201,93.658
3,curtrack,5,11,46,0.000,0.000,0.000,0.000,0.110,704.011
4,curtrack,5,aa,115,0.000,0.000,0.000,0.000,0.161,352.469
0,curtrack,10,00,2,0.000,0.000,0.000,0.000,0.082,0.684
1,curtrack,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,curtrack,10,01,51,0.000,0.000,0.000,0.000,0.120,81.596
3,curtrack,10,11,57,0.000,0.000,0.000,0.000,0.010,969.049
4,curtrack,10,aa,110,0.000,0.000,0.000,0.000,0.062,539.987
0,zerotrack,2,00,27,0.000,0.000,0.000,0.000,0.420,2.090
1,zerotrack,2,10,11,0.000,0.000,0.000,0.000,0.117,683.782
2,zerotrack,2,01,49,0.000,0.000,0.000,0.000,0.333,74.741
3,zerotrack,2,11,31,0.000,0.000,0.000,0.000,0.181,1170.100
4,zerotrack,2,aa,118,0.000,0.000,0.000,0.000,0.292,402.656
0,zerotrack,5,00,13,0.000,0.000,0.000,0.000,0.270,1.002
1,zerotrack,5,10,2,0.000,0.000,0.000,0.000,-0.292,1349.174
2,zerotrack,5,01,54,0.000,0.000,0.000,0.000,0.204,49.287
3,zerotrack,5,11,46,0.000,0.000,0.000,0.000,0.134,1237.670
4,zerotrack,5,aa,115,0.000,0.000,0.000,0.000,0.175,541.789
0,zerotrack,10,00,2,0.000,0.000,0.000,0.000,0.069,0.668
1,zerotrack,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,zerotrack,10,01,51,0.000,0.000,0.000,0.000,0.125,40.643
3,zerotrack,10,11,57,0.000,0.000,0.000,0.000,0.083,1142.846
4,zerotrack,10,aa,110,0.000,0.000,0.000,0.000,0.102,611.058
0,deepAR,2,00,27,0.000,0.000,0.000,0.000,0.205,109.963
1,deepAR,2,10,11,0.000,0.000,0.000,0.000,0.076,700.085
2,deepAR,2,01,49,0.000,0.000,0.000,0.000,0.088,129.119
3,deepAR,2,11,31,0.000,0.000,0.000,0.000,0.137,872.073
4,deepAR,2,aa,118,0.000,0.000,0.000,0.000,0.127,373.145
0,deepAR,5,00,13,0.000,0.000,0.000,0.000,0.083,30.516
1,deepAR,5,10,2,0.000,0.000,0.000,0.000,-0.272,689.087
2,deepAR,5,01,54,0.000,0.000,0.000,0.000,0.064,95.300
3,deepAR,5,11,46,0.000,0.000,0.000,0.000,0.132,915.513
4,deepAR,5,aa,115,0.000,0.000,0.000,0.000,0.087,426.389
0,deepAR,10,00,2,0.000,0.000,0.000,0.000,0.111,4.890
1,deepAR,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,deepAR,10,01,51,0.000,0.000,0.000,0.000,0.054,150.505
3,deepAR,10,11,57,0.000,0.000,0.000,0.000,0.041,933.848
4,deepAR,10,aa,110,0.000,0.000,0.000,0.000,0.048,553.772
0,naive,2,00,27,0.000,0.000,0.000,0.000,0.427,172.518
1,naive,2,10,11,0.000,0.000,0.000,0.000,0.064,514.245
2,naive,2,01,49,0.000,0.000,0.000,0.000,0.239,123.900
3,naive,2,11,31,0.000,0.000,0.000,0.000,0.147,553.761
4,naive,2,aa,118,0.000,0.000,0.000,0.000,0.241,284.342
0,naive,5,00,13,0.000,0.000,0.000,0.000,0.278,169.846
1,naive,5,10,2,0.000,0.000,0.000,0.000,-0.030,739.177
2,naive,5,01,54,0.000,0.000,0.000,0.000,0.166,160.209
3,naive,5,11,46,0.000,0.000,0.000,0.000,0.069,911.020
4,naive,5,aa,115,0.000,0.000,0.000,0.000,0.136,471.692
0,naive,10,00,2,0.000,0.000,0.000,0.000,0.310,22.285
1,naive,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,naive,10,01,51,0.000,0.000,0.000,0.000,0.128,102.196
3,naive,10,11,57,0.000,0.000,0.000,0.000,0.051,901.949
4,naive,10,aa,110,0.000,0.000,0.000,0.000,0.091,515.160
0,zero,2,00,27,0.000,0.000,0.000,0.000,,1892.301
1,zero,2,10,11,0.000,0.000,0.000,0.000,,5103.105
2,zero,2,01,49,0.000,0.000,0.000,0.000,,2016.430
3,zero,2,11,31,0.000,0.000,0.000,0.000,,6250.613
4,zero,2,aa,118,0.000,0.000,0.000,0.000,,3388.139
0,zero,5,00,13,0.000,0.000,0.000,0.000,,1796.037
1,zero,5,10,2,0.000,0.000,0.000,0.000,,6547.426
2,zero,5,01,54,0.000,0.000,0.000,0.000,,1966.801
3,zero,5,11,46,0.000,0.000,0.000,0.000,,5419.132
4,zero,5,aa,115,0.000,0.000,0.000,0.000,,3408.093
0,zero,10,00,2,0.000,0.000,0.000,0.000,,1737.813
1,zero,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,zero,10,01,51,0.000,0.000,0.000,0.000,,1925.259
3,zero,10,11,57,0.000,0.000,0.000,0.000,,4893.218
4,zero,10,aa,110,0.000,0.000,0.000,0.000,,3459.793
