,runid,trainsize,testsize,testdistribution,currank,avgrank,dice,lasso,ridge,rf,svr,xgb
0,Indy500-2013,1290,231,"+:93,0:34,-:104",-0.0007395023532608125,-0.6566988647326912,-0.7830760230330331,0.2403029996533681,0.2298846443482372,0.18333986903687227,0.10006120057233259,0.2286259246986737
0,Indy500-2014,1260,261,"+:76,0:44,-:141",-0.00353865193045233,-0.39035684407861493,-1.8089807996275105,0.020562144291884854,0.03769423294828422,0.001225470329481837,0.04656175884281022,-0.02763428116078348
0,Indy500-2015,1290,231,"+:80,0:37,-:114",-0.0026688631013591646,-0.45365709615170347,-0.9783176804869846,0.28745158830364215,0.28127701867792043,0.044678396781378416,0.11415415840531706,-0.029781773150489244
0,Indy500-2016,1229,292,"+:108,0:46,-:138",-0.0006518966018975725,-0.31607059137013516,-0.9924713765240036,0.21554145327180552,0.21578043394699953,0.2992325124303644,0.0944225577175668,0.21887550253910437
0,Indy500-2017,1240,281,"+:86,0:67,-:128",-0.012384968907799943,-0.4308897663770399,-1.1653462843000089,-0.024663094561233168,0.022459641395757513,0.15052221842657654,0.033841425976275485,-0.021642160984909342
0,Indy500-2018,1296,225,"+:92,0:34,-:99",-0.0023252125339261465,-0.5373513406847796,-0.5946988696794056,0.23815403378883604,0.23578126576317482,0.030091430448529355,0.125094731273928,0.032049269600537555
