,testid,plen,type,reccnt,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
1,fullpred,5,10,2,0.000,0.000,0.000,0.000,-0.215,1363.296
2,fullpred,5,01,54,0.000,0.000,0.000,0.000,0.135,59.076
3,fullpred,5,11,46,0.000,0.000,0.000,0.000,0.169,815.501
4,fullpred,5,aa,115,0.000,0.000,0.000,0.000,0.134,381.095
0,fullpred,10,00,2,0.000,0.000,0.000,0.000,0.012,1.090
1,fullpred,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,fullpred,10,01,51,0.000,0.000,0.000,0.000,0.078,56.583
3,fullpred,10,11,57,0.000,0.000,0.000,0.000,0.076,948.782
4,fullpred,10,aa,110,0.000,0.000,0.000,0.000,0.076,517.895
0,predtrack,2,00,27,0.000,0.000,0.000,0.000,0.328,4.160
1,predtrack,2,10,11,0.000,0.000,0.000,0.000,0.240,357.451
2,predtrack,2,01,49,0.000,0.000,0.000,0.000,0.130,79.159
3,predtrack,2,11,31,0.000,0.000,0.000,0.000,0.208,481.925
4,predtrack,2,aa,118,0.000,0.000,0.000,0.000,0.206,193.752
0,predtrack,5,00,13,0.000,0.000,0.000,0.000,0.068,1.896
1,predtrack,5,10,2,0.000,0.000,0.000,0.000,-0.225,1366.287
2,predtrack,5,01,54,0.000,0.000,0.000,0.000,0.058,52.406
3,predtrack,5,11,46,0.000,0.000,0.000,0.000,0.126,779.803
4,predtrack,5,aa,115,0.000,0.000,0.000,0.000,0.081,360.505
0,predtrack,10,00,2,0.000,0.000,0.000,0.000,-0.034,2.373
1,predtrack,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,predtrack,10,01,51,0.000,0.000,0.000,0.000,0.057,41.151
3,predtrack,10,11,57,0.000,0.000,0.000,0.000,0.048,940.802
4,predtrack,10,aa,110,0.000,0.000,0.000,0.000,0.051,506.629
0,predpit,2,00,27,0.000,0.000,0.000,0.000,0.337,36.520
1,predpit,2,10,11,0.000,0.000,0.000,0.000,0.069,735.430
2,predpit,2,01,49,0.000,0.000,0.000,0.000,0.316,78.584
3,predpit,2,11,31,0.000,0.000,0.000,0.000,0.216,1192.802
4,predpit,2,aa,118,0.000,0.000,0.000,0.000,0.271,422.909
0,predpit,5,00,13,0.000,0.000,0.000,0.000,0.050,44.457
1,predpit,5,10,2,0.000,0.000,0.000,0.000,-0.328,1194.736
2,predpit,5,01,54,0.000,0.000,0.000,0.000,0.135,61.565
3,predpit,5,11,46,0.000,0.000,0.000,0.000,0.152,1178.921
4,predpit,5,aa,115,0.000,0.000,0.000,0.000,0.124,526.281
0,predpit,10,00,2,0.000,0.000,0.000,0.000,0.014,1.044
1,predpit,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,predpit,10,01,51,0.000,0.000,0.000,0.000,0.084,56.736
3,predpit,10,11,57,0.000,0.000,0.000,0.000,0.090,1065.440
4,predpit,10,aa,110,0.000,0.000,0.000,0.000,0.086,578.415
0,curtrack,2,00,27,0.000,0.000,0.000,0.000,0.361,178.812
1,curtrack,2,10,11,0.000,0.000,0.000,0.000,0.222,474.873
2,curtrack,2,01,49,0.000,0.000,0.000,0.000,0.325,74.695
3,curtrack,2,11,31,0.000,0.000,0.000,0.000,0.191,349.197
4,curtrack,2,aa,118,0.000,0.000,0.000,0.000,0.288,207.938
0,curtrack,5,00,13,0.000,0.000,0.000,0.000,0.047,137.934
1,curtrack,5,10,2,0.000,0.000,0.000,0.000,-0.136,690.800
2,curtrack,5,01,54,0.000,0.000,0.000,0.000,0.139,91.200
3,curtrack,5,11,46,0.000,0.000,0.000,0.000,0.101,724.177
4,curtrack,5,aa,115,0.000,0.000,0.000,0.000,0.109,360.101
0,curtrack,10,00,2,0.000,0.000,0.000,0.000,0.001,1.031
1,curtrack,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,curtrack,10,01,51,0.000,0.000,0.000,0.000,0.088,98.507
3,curtrack,10,11,57,0.000,0.000,0.000,0.000,-0.046,1024.823
4,curtrack,10,aa,110,0.000,0.000,0.000,0.000,0.017,576.735
0,baseline,2,00,27,0.000,0.000,0.000,0.000,0.218,47.554
1,baseline,2,10,11,0.000,0.000,0.000,0.000,0.085,589.859
2,baseline,2,01,49,0.000,0.000,0.000,0.000,0.102,111.817
3,baseline,2,11,31,0.000,0.000,0.000,0.000,0.147,817.946
4,baseline,2,aa,118,0.000,0.000,0.000,0.000,0.139,327.185
0,baseline,5,00,13,0.000,0.000,0.000,0.000,0.088,22.649
1,baseline,5,10,2,0.000,0.000,0.000,0.000,-0.292,834.883
2,baseline,5,01,54,0.000,0.000,0.000,0.000,0.067,106.659
3,baseline,5,11,46,0.000,0.000,0.000,0.000,0.133,944.462
4,baseline,5,aa,115,0.000,0.000,0.000,0.000,0.090,444.948
0,baseline,10,00,2,0.000,0.000,0.000,0.000,0.024,13.637
1,baseline,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,baseline,10,01,51,0.000,0.000,0.000,0.000,0.053,254.518
3,baseline,10,11,57,0.000,0.000,0.000,0.000,0.063,991.401
4,baseline,10,aa,110,0.000,0.000,0.000,0.000,0.058,631.978
0,baseline,2,00,27,0.000,0.000,0.000,0.000,0.427,172.518
1,baseline,2,10,11,0.000,0.000,0.000,0.000,0.064,514.245
2,baseline,2,01,49,0.000,0.000,0.000,0.000,0.239,123.900
3,baseline,2,11,31,0.000,0.000,0.000,0.000,0.147,553.761
4,baseline,2,aa,118,0.000,0.000,0.000,0.000,0.241,284.342
0,baseline,5,00,13,0.000,0.000,0.000,0.000,0.278,169.846
1,baseline,5,10,2,0.000,0.000,0.000,0.000,-0.030,739.177
2,baseline,5,01,54,0.000,0.000,0.000,0.000,0.166,160.209
3,baseline,5,11,46,0.000,0.000,0.000,0.000,0.069,911.020
4,baseline,5,aa,115,0.000,0.000,0.000,0.000,0.136,471.692
0,baseline,10,00,2,0.000,0.000,0.000,0.000,0.310,22.285
1,baseline,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,baseline,10,01,51,0.000,0.000,0.000,0.000,0.128,102.196
3,baseline,10,11,57,0.000,0.000,0.000,0.000,0.051,901.949
4,baseline,10,aa,110,0.000,0.000,0.000,0.000,0.091,515.160
0,baseline,2,00,27,0.000,0.000,0.000,0.000,,1892.301
1,baseline,2,10,11,0.000,0.000,0.000,0.000,,5103.105
2,baseline,2,01,49,0.000,0.000,0.000,0.000,,2016.430
3,baseline,2,11,31,0.000,0.000,0.000,0.000,,6250.613
4,baseline,2,aa,118,0.000,0.000,0.000,0.000,,3388.139
0,baseline,5,00,13,0.000,0.000,0.000,0.000,,1796.037
1,baseline,5,10,2,0.000,0.000,0.000,0.000,,6547.426
2,baseline,5,01,54,0.000,0.000,0.000,0.000,,1966.801
3,baseline,5,11,46,0.000,0.000,0.000,0.000,,5419.132
4,baseline,5,aa,115,0.000,0.000,0.000,0.000,,3408.093
0,baseline,10,00,2,0.000,0.000,0.000,0.000,,1737.813
1,baseline,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,baseline,10,01,51,0.000,0.000,0.000,0.000,,1925.259
3,baseline,10,11,57,0.000,0.000,0.000,0.000,,4893.218
4,baseline,10,aa,110,0.000,0.000,0.000,0.000,,3459.793
