runid,MASE,sMAPE,RMSE,NRMSE,wQuantileLoss[0.5],wQuantileLoss[0.9],mean_wQuantileLoss
log-deepAR-laptime-all-indy-f1min-t10-e1000-r1_deepar_t10,2.9100038526651133,0.17108264322305372,16.589068931575728,0.4821549186205944,0.23434723768756385,0.2043789829426153,0.18605465829666135
log-deepAR-laptime-all-indy-f1min-t20-e1000-r1_deepar_t20,2.479944051130249,0.1300501460627791,12.377856817196491,0.37735568236828,0.16515588445900906,0.20027755815167805,0.14111399966628646
log-deepAR-laptime-all-indy-f1min-t2-e1000-r1_deepar_t2,2.003125142663737,0.09851780961675173,10.994148232295707,0.30711603370246304,0.13017674986870398,0.09849847887087533,0.09566608491713667
log-deepAR-laptime-all-indy-f1min-t30-e1000-r1_deepar_t30,2.7263714287572243,0.1444178931543014,12.861762144310825,0.39902878982926615,0.17286887857727926,0.22486099070771215,0.15239552613504714
log-deepAR-laptime-all-indy-f1min-t5-e1000-r1_deepar_t5,2.544309748757929,0.13404352716623802,13.362667885912206,0.3780379173514566,0.17026943090576135,0.15675619620878992,0.12989075353600418
log-deepAR-Oracle-laptime-all-indy-f1min-t10-e1000-r1_oracle_t10,1.4786239015715343,0.08033953430968764,8.143699098439999,0.23669348727614106,0.10460279393041398,0.11437256125807528,0.08565006324076377
log-deepAR-Oracle-laptime-all-indy-f1min-t20-e1000-r1_oracle_t20,1.5581370104406354,0.08318663981720695,7.5437765252994575,0.22998221585366074,0.10330251837393273,0.07898344878565881,0.07933931799030812
log-deepAR-Oracle-laptime-all-indy-f1min-t2-e1000-r1_oracle_t2,1.0532412016463668,0.051321681634781416,7.415677851382747,0.20715325287699066,0.07655402701714377,0.060401095720054886,0.05623490721086427
log-deepAR-Oracle-laptime-all-indy-f1min-t30-e1000-r1_oracle_t30,1.2400432161892971,0.0688783440312563,5.9115601913518665,0.18340276259901225,0.08261189925334214,0.06300296469035309,0.06609582241970173
log-deepAR-Oracle-laptime-all-indy-f1min-t5-e1000-r1_oracle_t5,1.2440437051330924,0.06233141654192058,7.522668721315691,0.21282082594668875,0.08477630773380318,0.053735428921754654,0.059484294318533186
log-deepAR-Oracle-laptime-curtrack-indy-f1min-t10-e1000-r1_curtrack_t10,2.549720850110995,0.1401036658008893,13.315636865561926,0.38701387255532776,0.17835344527543795,0.21447938598308755,0.1550363806580072
log-deepAR-Oracle-laptime-curtrack-indy-f1min-t20-e1000-r1_curtrack_t20,3.325504782541919,0.18072293870584166,15.663850458915894,0.4775336365360926,0.2458691793003441,0.18876745695267336,0.22423829617010665
log-deepAR-Oracle-laptime-curtrack-indy-f1min-t2-e1000-r1_curtrack_t2,1.454887348070485,0.07091439560974729,9.227975906348213,0.2577788928781588,0.0991000534073524,0.09252717923296837,0.0768222363090091
log-deepAR-Oracle-laptime-curtrack-indy-f1min-t30-e1000-r1_curtrack_t30,2.6409768586066207,0.1411412192934253,12.341491891231975,0.3828877037835995,0.17292511048125986,0.2276886505358463,0.1611118610163171
log-deepAR-Oracle-laptime-curtrack-indy-f1min-t5-e1000-r1_curtrack_t5,1.9821008020003537,0.0999673306260056,11.455712081205807,0.32408898985827994,0.13362318191349518,0.13619291901061073,0.1059762231679519
log-deepAR-Oracle-laptime-nolap-zerotrack-indy-f1min-t10-e1000-r1_zerotrack_t10,2.779145128831644,0.15482736274466594,15.648752363828185,0.4548249786420491,0.1983343255097484,0.3031725576213153,0.18681033089956875
log-deepAR-Oracle-laptime-nolap-zerotrack-indy-f1min-t20-e1000-r1_zerotrack_t20,2.6633164848857,0.1407255887687022,13.544938853984645,0.4129357544983845,0.1744825727157998,0.261838643783576,0.1613091363057234
log-deepAR-Oracle-laptime-nolap-zerotrack-indy-f1min-t2-e1000-r1_zerotrack_t2,2.5073449886789634,0.12418977855541292,14.161850390888764,0.3956042096249999,0.16580527014570365,0.1980266704865843,0.1378997334373977
log-deepAR-Oracle-laptime-nolap-zerotrack-indy-f1min-t30-e1000-r1_zerotrack_t30,2.527004961100724,0.1325853811094618,13.290568025047113,0.4123322462096625,0.16629390519276147,0.2418939931489282,0.15342448802319072
log-deepAR-Oracle-laptime-nolap-zerotrack-indy-f1min-t5-e1000-r1_zerotrack_t5,2.76069392858338,0.14509175165160995,15.39366910229798,0.4354961642027618,0.18980737902249967,0.2650407395763532,0.17022982945178222
log-naive-laptime-all-indy-f1min-t10-e1000-r1_naive_t10,3.0290124885541703,0.1514614102522481,15.255218339240393,0.4433870633267176,0.20889692427101164,0.17470194601779865,0.20889692427101167
log-naive-laptime-all-indy-f1min-t20-e1000-r1_naive_t20,3.696986270680105,0.18529832619319392,17.80630313550101,0.5428491999372886,0.2681690760912385,0.19161558558960065,0.2681690760912385
log-naive-laptime-all-indy-f1min-t2-e1000-r1_naive_t2,1.7342880977417472,0.08420595667355013,11.367667396261776,0.3175501047851271,0.12166333017919075,0.1121244139861329,0.12166333017919075
log-naive-laptime-all-indy-f1min-t30-e1000-r1_naive_t30,3.1680993799978405,0.16570575926919984,15.681821581519454,0.4865195155828682,0.2311996537714227,0.2397763667187679,0.2311996537714227
log-naive-laptime-all-indy-f1min-t5-e1000-r1_naive_t5,2.3829027973746126,0.1186439430441079,14.172195146768471,0.40093993080761453,0.1705940416153695,0.14297570348963806,0.1705940416153695
