runid,MASE,sMAPE,RMSE,NRMSE,wQuantileLoss[0.5],wQuantileLoss[0.9],mean_wQuantileLoss
log-deepAR-Oracle-rank-curtrack-indy-f1min-t10-e1000-r1,2.6673860940539034,0.11926210941174882,2.022038189485623,0.20228263036298946,0.08244556233779474,0.07101818115247396,0.0749537531179457
log-deepAR-Oracle-rank-curtrack-indy-f1min-t20-e1000-r1,3.677257474719757,0.14819262671070954,2.347381720717361,0.2341249875804539,0.11027435795915276,0.09633838903325516,0.10154543478409216
log-deepAR-Oracle-rank-curtrack-indy-f1min-t2-e1000-r1,0.9209958106405364,0.043493909971548714,1.1072280934810328,0.11114801384109299,0.0308419838208215,0.024818224136450386,0.027068989399605038
log-deepAR-Oracle-rank-curtrack-indy-f1min-t30-e1000-r1,5.13583552177654,0.19994749061400746,2.7634551534281595,0.2812583710607865,0.15049834999890474,0.1223483102927861,0.14273244650914935
log-deepAR-Oracle-rank-curtrack-indy-f1min-t5-e1000-r1,1.6745347932783359,0.07958625925986511,1.6815913270413143,0.16943826024903616,0.05776352196470647,0.047635872038729404,0.052000544303760735
log-deepAR-Oracle-rank-nolap-zerotrack-indy-f1min-t10-e1000-r1,2.73262972214104,0.11766279847619165,2.0585836883608093,0.2059386046560768,0.08497925441769473,0.07293566376478065,0.07735667431860598
log-deepAR-Oracle-rank-nolap-zerotrack-indy-f1min-t20-e1000-r1,3.6486589241266723,0.15246195672578455,2.40756776490287,0.2401278701636679,0.11123244400253904,0.09662086785646437,0.1028772278244588
log-deepAR-Oracle-rank-nolap-zerotrack-indy-f1min-t2-e1000-r1,0.9011658318750594,0.04552840387950675,1.1336264081266123,0.11379798294762444,0.03138144268124165,0.02754040743053335,0.028588898847805088
log-deepAR-Oracle-rank-nolap-zerotrack-indy-f1min-t30-e1000-r1,4.918612618193427,0.19652568539235246,2.81448559202766,0.28645213656018603,0.14818100579779706,0.12024017065488958,0.14020239489351125
log-deepAR-Oracle-rank-nolap-zerotrack-indy-f1min-t5-e1000-r1,1.6332157076576608,0.078547095260782,1.6475866530186027,0.1660119266838641,0.05662621707102832,0.04702530646038537,0.05087900046427709
log-deepAR-rank-all-indy-f1min-t10-e1000-r1,2.6288467691281587,0.11515671109893565,2.0807070786808484,0.20815180597430855,0.08301521838784917,0.07355432193778,0.07648184883761171
log-deepAR-rank-all-indy-f1min-t20-e1000-r1,3.8988616740144346,0.15888866156302114,2.4982627821092893,0.249173680476348,0.117891798387049,0.10024342613002046,0.10494800316148478
log-deepAR-rank-all-indy-f1min-t2-e1000-r1,0.9433274962761958,0.04625180600506558,1.1237736468976554,0.11280892310720242,0.03182114737325647,0.02765773596648237,0.0284420232947058
log-deepAR-rank-all-indy-f1min-t30-e1000-r1,5.1471510479896425,0.20430603570586084,2.9031235760228578,0.2954735150912161,0.1526588681821352,0.12895717225300346,0.14295670934654195
log-deepAR-rank-all-indy-f1min-t5-e1000-r1,1.6097597875058491,0.07904806544703602,1.7047944855845378,0.17177622593227004,0.05669878955622035,0.04818157450107273,0.05188374084585327
log-naive-rank-all-indy-f1min-t10-e1000-r1,2.469881243184595,0.1071811692212789,2.0734163812328146,0.2074224520656447,0.07971228459730474,0.07571544993917348,0.07971228459730473
log-naive-rank-all-indy-f1min-t20-e1000-r1,3.5005930474246387,0.14206679076559156,2.4222841116310687,0.241595660623379,0.10890524815958204,0.10263595345523628,0.10890524815958204
log-naive-rank-all-indy-f1min-t2-e1000-r1,0.776926345893407,0.03715552542167496,1.0675871482590304,0.10716869616106828,0.026901725132817318,0.025819288855283843,0.026901725132817318
log-naive-rank-all-indy-f1min-t30-e1000-r1,4.844538061805672,0.19500972326802488,2.8311252212895797,0.2881456813298405,0.14779576210151246,0.12584056707478866,0.14779576210151246
log-naive-rank-all-indy-f1min-t5-e1000-r1,1.4439754332135162,0.06835508237938184,1.5934774886745162,0.1605598513058814,0.05062938479852088,0.04792104618865503,0.05062938479852088
