runid,MASE,sMAPE,RMSE,NRMSE,wQuantileLoss[0.5],wQuantileLoss[0.9],mean_wQuantileLoss
log-deepAR-laptime-all-indy-f1min-t10-e1000-r1_deepar_t10,3.1998745493095693,0.17188458855252542,16.625822212841236,0.4709027321393515,0.22025791394531216,0.2448011944036329,0.17959286861905813
log-deepAR-laptime-all-indy-f1min-t20-e1000-r1_deepar_t20,4.8923935406964665,0.2739649407923685,19.400239700780684,0.5480340963282098,0.3147806995234276,0.3601924974743932,0.2548587491429371
log-deepAR-laptime-all-indy-f1min-t2-e1000-r1_deepar_t2,1.88966953724136,0.0934676743881644,11.943136497074946,0.3406268253892171,0.1283805913807117,0.11380237680284402,0.09784191427705197
log-deepAR-laptime-all-indy-f1min-t30-e1000-r1_deepar_t30,4.072419432805959,0.23134571864772135,18.399509119132226,0.5160992279513595,0.2717151996521225,0.3838992490366164,0.24077185379459856
log-deepAR-laptime-all-indy-f1min-t5-e1000-r1_deepar_t5,2.4619043935687017,0.1277768361143079,13.93269411722131,0.3975893491310553,0.16806921788623033,0.1589773791046189,0.1298826448813682
log-deepAR-Oracle-laptime-all-indy-f1min-t10-e1000-r1_oracle_t10,1.7587050557715582,0.0897492237941702,10.693482630250461,0.3028776635648321,0.12224785513549308,0.10089270304425572,0.08981223362862996
log-deepAR-Oracle-laptime-all-indy-f1min-t20-e1000-r1_oracle_t20,2.459626273648912,0.13645240335586273,11.709706477342978,0.3307855215480149,0.15147654822511386,0.14079513244436176,0.1157411107354598
log-deepAR-Oracle-laptime-all-indy-f1min-t2-e1000-r1_oracle_t2,1.2248210116092135,0.05741661613730326,8.773076384597553,0.25021443558938355,0.08269315964227353,0.06033509171397295,0.058655549707976276
log-deepAR-Oracle-laptime-all-indy-f1min-t30-e1000-r1_oracle_t30,1.691298736550353,0.08640505041190494,8.870927064428727,0.2488261278885907,0.11018023973076478,0.09634815350765356,0.0837357804332682
log-deepAR-Oracle-laptime-all-indy-f1min-t5-e1000-r1_oracle_t5,1.532622718853162,0.07800859042733839,9.484764354946718,0.2706613132261015,0.10523700918819773,0.0880043621045109,0.07785195652572234
log-deepAR-Oracle-laptime-curtrack-indy-f1min-t10-e1000-r1_curtrack_t10,3.2574807250462032,0.18528501070555586,16.837730808559822,0.4769047412676953,0.2131049180920812,0.27750161254637684,0.18709356523767928
log-deepAR-Oracle-laptime-curtrack-indy-f1min-t20-e1000-r1_curtrack_t20,3.8271247004378837,0.20261236590229192,19.095631191793615,0.539429261979184,0.26599371862677457,0.2732417395517535,0.2354656613995334
log-deepAR-Oracle-laptime-curtrack-indy-f1min-t2-e1000-r1_curtrack_t2,1.424045983798042,0.07082241954870508,10.208818525580098,0.29116283199096354,0.10148852427054024,0.10797133164480187,0.08180832086227052
log-deepAR-Oracle-laptime-curtrack-indy-f1min-t30-e1000-r1_curtrack_t30,3.7796789684818015,0.20079166833773945,16.473429260082558,0.4620734209696633,0.2441428198204015,0.2819674866661536,0.2091960027837835
log-deepAR-Oracle-laptime-curtrack-indy-f1min-t5-e1000-r1_curtrack_t5,1.9941291047665812,0.10040514157009496,12.4154671605773,0.35429310842549305,0.13660364839245456,0.15249541986500975,0.114838761882496
log-deepAR-Oracle-laptime-nolap-zerotrack-indy-f1min-t10-e1000-r1_zerotrack_t10,2.9797544725836738,0.1539359020069151,16.889268775613402,0.4783644807731313,0.2028973511662968,0.3001423575781593,0.18652439960343614
log-deepAR-Oracle-laptime-nolap-zerotrack-indy-f1min-t20-e1000-r1_zerotrack_t20,4.5522828315722075,0.2451217437524943,18.631098766547662,0.5263067639167207,0.2689417619992942,0.40820487264979227,0.24709683835555601
log-deepAR-Oracle-laptime-nolap-zerotrack-indy-f1min-t2-e1000-r1_zerotrack_t2,2.4014866039518927,0.12437018700249415,14.56730012996086,0.41546985575989775,0.16557077396364053,0.20387493145933744,0.13919729361680566
log-deepAR-Oracle-laptime-nolap-zerotrack-indy-f1min-t30-e1000-r1_zerotrack_t30,3.484095351425108,0.18029584796526674,17.485869375360867,0.4904719808692203,0.22775408534740266,0.3385954815105574,0.209960076893338
log-deepAR-Oracle-laptime-nolap-zerotrack-indy-f1min-t5-e1000-r1_zerotrack_t5,2.7361434296941782,0.14258884987355774,15.936026299990244,0.4547572975507289,0.18778771186070745,0.2625407730039671,0.16655879825429826
log-naive-laptime-all-indy-f1min-t10-e1000-r1_naive_t10,3.0615379464461574,0.14724379932279982,16.287578409902924,0.4613224582200362,0.20428707583998307,0.21488719743731888,0.20428707583998307
log-naive-laptime-all-indy-f1min-t20-e1000-r1_naive_t20,3.9488694570190974,0.18979550647856866,18.894546961354614,0.5337488674987974,0.2611467486924597,0.2658964549164996,0.2611467486924597
log-naive-laptime-all-indy-f1min-t2-e1000-r1_naive_t2,1.6542472358414633,0.0790357046850019,12.060199523349414,0.3439655469235556,0.11757306330773637,0.12141199579435982,0.11757306330773637
log-naive-laptime-all-indy-f1min-t30-e1000-r1_naive_t30,3.783568401712919,0.1870071194733572,17.082269213568225,0.4791511499408759,0.2460259518110048,0.2894123919843201,0.2460259518110048
log-naive-laptime-all-indy-f1min-t5-e1000-r1_naive_t5,2.2994645021730484,0.11210071764469444,14.738308886718615,0.4205787185351314,0.16448865138761626,0.16246852429807815,0.16448865138761626
