,Year,Model,ExpID,laptype,Top1Acc,MAE,50-Risk,90-Risk
0,2018,pitmodel2,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.7499999999996011,1.1191011235955055,0.08416013725278287,0.06312197395439313
1,2018,pitmodel2,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normal,0.9090909090895316,0.3264887063655031,0.029904170963268507,0.024479102513956557
2,2018,pitmodel2,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,pit,0.6639344262289639,1.5742924528301887,0.11740212631533084,0.08679800440077559
