,Year,Model,ExpID,laptype,Top1Acc,MAE,50-Risk,90-Risk
0,2018,standard,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.7021276595740946,1.3906367041198502,0.1025567383551281,0.10132211715119421
1,2018,standard,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.863636363635055,0.3336755646817248,0.02540056181772926,0.024682672545603246
2,2018,standard,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.6147540983601518,1.9976415094339623,0.1498294154811442,0.1482781987320538
