,Year,Model,ExpID,laptype,Top1Acc,SignAcc,MAE,50-Risk,90-Risk
0,Indy500-2019,deepARW-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.8936170212761205,0.6290637768697815,0.5773672055427251,0.045421476296920615,0.04284282555852785
1,Indy500-2019,deepARW-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.9325842696618735,0.8496608892238131,0.19291635267520724,0.01963800083039236,0.017911355615528344
2,Indy500-2019,deepARW-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.8585858585849913,0.4322689075630252,0.9203361344537815,0.06835175740232168,0.0650153839052872
