,model,prediction_length,halfmode,trainid,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
0,oracle,2,False,r0.5,0.6081632653061224,0.5306122448979592,0.8008163265306122,0.7436734693877551,0.8190729935982224,11.519570609863392
1,curtrack,2,False,r0.5,0.5755102040816327,0.47755102040816333,0.8138775510204083,0.7461224489795918,0.8187169650694301,12.164871963323113
2,zerotrack,2,False,r0.5,0.5244897959183674,0.4448979591836735,0.790204081632653,0.7346938775510203,0.8099051639821502,12.061974277768542
3,oracle,5,False,r0.5,0.391578947368421,0.3157894736842105,0.5831578947368421,0.47368421052631576,0.6324236776594944,28.504960620133353
4,curtrack,5,False,r0.5,0.3957894736842105,0.35789473684210527,0.5861052631578947,0.4968421052631579,0.6452240861193352,27.60706684716892
5,zerotrack,5,False,r0.5,0.42736842105263156,0.2947368421052632,0.5877894736842105,0.5073684210526315,0.6289009677183446,28.85636489497684
6,oracle,10,False,r0.5,0.29555555555555557,0.22222222222222224,0.49733333333333335,0.3422222222222222,0.464312757694349,40.82349259711483
7,curtrack,10,False,r0.5,0.3244444444444444,0.2,0.5164444444444445,0.36444444444444446,0.5063555963319305,36.76181603581604
8,zerotrack,10,False,r0.5,0.23555555555555557,0.08888888888888888,0.4866666666666667,0.37333333333333335,0.5096282610997246,35.25343056120834
