,model,prediction_length,halfmode,trainid,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
0,oracle,2,False,r0.7,0.631578947368421,0.5789473684210527,0.8315789473684211,0.7789473684210526,0.8403812896769554,9.150508517670987
1,curtrack,2,False,r0.7,0.631578947368421,0.5789473684210527,0.8157894736842105,0.7684210526315789,0.8391154817797029,9.520894991100942
2,zerotrack,2,False,r0.7,0.6052631578947368,0.5263157894736842,0.8421052631578947,0.7789473684210526,0.8444542340894474,8.523162979913554
3,oracle,5,False,r0.7,0.42857142857142855,0.42857142857142855,0.6114285714285714,0.5142857142857142,0.6208095260238482,25.222005521049002
4,curtrack,5,False,r0.7,0.37142857142857144,0.2857142857142857,0.6228571428571429,0.4857142857142857,0.6473150459656853,22.77290545203589
5,zerotrack,5,False,r0.7,0.42857142857142855,0.42857142857142855,0.6114285714285714,0.5428571428571428,0.609568949266136,25.579113871635606
6,oracle,10,False,r0.7,0.23333333333333334,0.0,0.43333333333333335,0.4,0.38119232736572894,38.03740740740741
7,curtrack,10,False,r0.7,0.1,0.0,0.36666666666666664,0.2,0.2993257364781661,42.86866666666666
8,zerotrack,10,False,r0.7,0.3333333333333333,0.3333333333333333,0.44,0.3333333333333333,0.4000076157999432,37.32255555555555
