,model,prediction_length,halfmode,trainid,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
0,oracle,2,False,r0.5,0.6204081632653061,0.5469387755102041,0.8077551020408164,0.7526530612244897,0.828874747000549,10.68552018314433
1,curtrack,2,False,r0.5,0.5836734693877551,0.47755102040816333,0.8171428571428571,0.7485714285714286,0.8301190791721424,11.086919872549831
2,zerotrack,2,False,r0.5,0.5265306122448979,0.4571428571428572,0.796326530612245,0.7355102040816327,0.8121854052810018,11.851602175202549
3,oracle,5,False,r0.5,0.40842105263157896,0.3157894736842105,0.5966315789473684,0.5031578947368421,0.6552008683845569,26.029602564696706
4,curtrack,5,False,r0.5,0.3915789473684211,0.3157894736842105,0.5953684210526315,0.4947368421052632,0.6646720825115571,25.20171802369492
5,zerotrack,5,False,r0.5,0.44631578947368417,0.28421052631578947,0.5903157894736842,0.5094736842105264,0.6340557629708133,28.585626144475476
6,oracle,10,False,r0.5,0.30666666666666664,0.22222222222222224,0.5324444444444445,0.3288888888888889,0.5035447989685159,35.66663466739023
7,curtrack,10,False,r0.5,0.4177777777777777,0.2666666666666666,0.5413333333333333,0.38666666666666666,0.5370495076937419,32.22838241758242
8,zerotrack,10,False,r0.5,0.24888888888888888,0.11111111111111112,0.45822222222222225,0.3244444444444444,0.49935276694698694,35.9958652195541
