,model,prediction_length,halfmode,trainid,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
0,oracle,2,False,r0.7,0.6,0.5368421052631578,0.8021052631578949,0.7326315789473685,0.8256366573257136,10.69126010678871
1,curtrack,2,False,r0.7,0.5947368421052632,0.5263157894736842,0.7957894736842106,0.7410526315789474,0.8199526983388875,11.572496821764554
2,zerotrack,2,False,r0.7,0.6263157894736843,0.5789473684210525,0.8336842105263157,0.7789473684210527,0.8479900675893406,8.177787185354692
3,oracle,5,False,r0.7,0.4228571428571429,0.42857142857142855,0.5999999999999999,0.5199999999999999,0.6121289368659191,26.830210351966876
4,curtrack,5,False,r0.7,0.4,0.37142857142857144,0.6194285714285714,0.5142857142857142,0.6353057877274757,24.48815569358178
5,zerotrack,5,False,r0.7,0.4342857142857143,0.45714285714285713,0.614857142857143,0.5428571428571428,0.6265549306731917,24.604411042097997
6,oracle,10,False,r0.7,0.24666666666666665,0.0,0.45599999999999996,0.3866666666666667,0.375296773704651,38.50005185185185
7,curtrack,10,False,r0.7,0.09333333333333334,0.0,0.36666666666666664,0.2,0.3105021824381927,42.40871111111111
8,zerotrack,10,False,r0.7,0.31333333333333335,0.2,0.43466666666666665,0.36,0.3983599185374633,37.41724444444444
