,Year,Model,ExpID,laptype,Top1Acc,SignAcc,MAE,50-Risk,90-Risk
0,Texas-2018,TransformerWFM-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.9491525423724793,0.7497189116258152,0.42995277715313696,0.06026155687428315,0.055811858574776836
1,Texas-2018,TransformerWFM-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.9843749999992311,0.874685666387259,0.1567476948868399,0.03094680651807454,0.02701740026222138
2,Texas-2018,TransformerWFM-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.9074074074065672,0.6050460941290635,0.7462396894711305,0.09365066666666667,0.08860836266666665
