,Year,Model,ExpID,laptype,Top1Acc,SignAcc,MAE,50-Risk,90-Risk
0,Texas-2018,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.8813559322030164,0.5655498088599056,0.8621542612997526,0.13573255871939363,0.1278360045878422
1,Texas-2018,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.9453124999992616,0.6341156747694887,0.537300922045264,0.1004748080164825,0.09345628394830492
2,Texas-2018,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.8055555555548096,0.4861717612809316,1.2382338670548279,0.17589066666666667,0.166994048
