,runid,trainsize,testsize,testdistribution,currank,avgrank,dice,lasso,ridge,rf,svr,xgb
0,Indy500-2013,1147,166,"+:56,0:29,-:81",-0.003458976820506665,-0.798492937032776,-0.8290256771747126,0.28716963452850874,0.20702513711563197,0.2935606565889646,0.10404386539061716,0.23483212105666929
0,Indy500-2014,1118,195,"+:58,0:29,-:108",-0.0053893971859444445,-0.5890204082521735,-2.53885417260736,0.05053387438674928,0.009355174463915095,-0.24823383180844227,0.048582629479537176,-0.6491021428762278
0,Indy500-2015,1146,167,"+:63,0:26,-:78",-0.0005854208525462035,-0.4953017662760095,-0.7682239343172259,0.26827977857384033,0.17295195421475162,0.16132685507742162,0.10106205802248336,-0.06992338311241775
0,Indy500-2016,1087,226,"+:79,0:36,-:111",-0.0014749876423705288,-0.34621876549913955,-0.8152685995703868,0.2281993190290944,0.18841919994165235,0.2790131799916994,0.08343751290849344,0.24335293211041442
0,Indy500-2017,1098,215,"+:64,0:59,-:92",-0.0015310545029352252,-0.5193662537303407,-1.2434108942197621,0.02846484616197742,0.0876564647826068,0.08334540437638482,0.018625042349544763,0.009189246971352372
0,Indy500-2018,1154,159,"+:64,0:25,-:70",-0.004402704809853164,-0.7108792897655012,-0.6625714038207733,0.20153261036341352,0.24703637498521336,0.024819823382235318,0.0760997191674696,0.1180336105658788
0,Indy500-2019,1128,185,"+:60,0:40,-:85",-0.0003133949380498269,-0.5399885573650067,-0.7383555119001213,0.1059690140642775,0.10250677604654479,0.14338063237055731,0.07618161719695027,-0.04858363872262994
