pred: acc=0.5608108108108109, mae=5.02027027027027,5.02027027027027, rmse=47.695945945945944,r2=-0.7370395248767965, acc_naive=0.13513513513513514, mae_naive=4.614864864864865
pred: acc=0.5135135135135135, mae=5.128378378378378,5.128378378378378, rmse=50.358108108108105,r2=-0.924965969774179, acc_naive=0.13513513513513514, mae_naive=4.614864864864865
pred: acc=0.5436241610738255, mae=5.060402684563758,5.060402684563758, rmse=50.013422818791945,r2=-0.8959630351855585, acc_naive=0.1342281879194631, mae_naive=4.590604026845638
pred: acc=0.5608108108108109, mae=5.0,5.0, rmse=48.66216216216216,r2=-0.8610501467509637, acc_naive=0.13513513513513514, mae_naive=4.614864864864865
pred: acc=0.5472972972972973, mae=5.027027027027027,5.027027027027027, rmse=49.986486486486484,r2=-0.8482667814549414, acc_naive=0.13513513513513514, mae_naive=4.614864864864865
pred: acc=0.527027027027027, mae=5.108108108108108,5.108108108108108, rmse=51.108108108108105,r2=-0.9404452995675274, acc_naive=0.13513513513513514, mae_naive=4.614864864864865
pred: acc=0.5202702702702703, mae=5.20945945945946,5.20945945945946, rmse=53.8445945945946,r2=-1.013610598920986, acc_naive=0.13513513513513514, mae_naive=4.614864864864865
[ 0.53072293  5.11239277 51.3145475  -0.89386633]
pred: acc=0.53, mae=1.995,1.995, rmse=8.795,r2=-19.90190719505674, acc_naive=0.5, mae_naive=1.75
pred: acc=0.615, mae=1.95,1.95, rmse=7.37,r2=-6.4451964844933824, acc_naive=0.5, mae_naive=1.75
200
