,Year,Model,ExpID,laptype,Top1Acc,MAE,50-Risk,90-Risk
0,2019,standard,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.7287234042549315,1.2211760525848285,0.08619480376708566,0.08493797989421867
1,2019,standard,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.9325842696618735,0.21250941974378296,0.018352449657463157,0.01746271538301848
2,2019,standard,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.5454545454539945,2.1210084033613446,0.1465297362165655,0.1449464448085666
