,runid,trainsize,testsize,testdistribution,currank,avgrank,dice,lasso,ridge,rf,svr,xgb
0,Phoenix,691,114,"+:38,0:16,-:60",-0.0004155947641930613,-0.40301859185502975,-1.192691714551656,0.11687782394141244,0.12990232870537555,0.05320687689121362,0.025337450411365037,0.17710518926779273
0,Indy500,580,225,"+:82,0:47,-:96",-0.0030108047021932816,-0.2696363196844731,-0.5022878154151535,0.15623931511117417,0.20404983769732865,0.13085900197245215,0.006541234901201953,0.12739548686309998
0,Texas,678,127,"+:39,0:34,-:54",-0.0079434580244786,-0.6687625334360603,-1.5159179451818652,0.20256428336454235,0.20915326176933713,0.09085466057576275,0.0571536176553048,0.07584896657053952
0,Iowa,696,109,"+:42,0:28,-:39",0.0,-1.122478626674435,-1.6267361111111112,0.11847043479617192,0.07438357593784117,-0.09627864583333312,0.03288809228214895,-0.07013701162414887
0,Pocono,679,126,"+:29,0:61,-:36",-0.03843197540353582,-0.4535547384948089,-4.336087624903921,-0.05825780718609175,-0.12136897371980337,-0.7588385088393541,0.07169293123310017,-0.545353711326614
0,Gateway,701,104,"+:34,0:28,-:42",-0.0013436692506458847,-0.5910284237726098,-1.9792248062015503,0.18095613857529735,0.1868223065353054,-0.025420237726098138,0.03359189908419902,0.05545916408977192
