,runid,trainsize,testsize,testdistribution,currank,avgrank,dice,lr,lrl1,lsvc,lsvcl2,rf,lrbias,xgb
0,stage0,153,652,"+:221,0:167,-:264",0.2561349693251534,0.3128834355828221,0.36349693251533743,0.4647239263803681,0.4325153374233129,0.4233128834355828,0.44171779141104295,0.3665644171779141,0.44785276073619634,0.3558282208588957
0,stage1,288,517,"+:186,0:136,-:195",0.26305609284332687,0.30754352030947774,0.3520309477756286,0.4526112185686654,0.4796905222437137,0.4758220502901354,0.4584139264990329,0.44294003868471954,0.45454545454545453,0.4622823984526112
0,stage2,421,384,"+:140,0:112,-:132",0.2916666666666667,0.2630208333333333,0.3177083333333333,0.484375,0.4739583333333333,0.4765625,0.3958333333333333,0.4661458333333333,0.4739583333333333,0.4401041666666667
0,stage3,547,258,"+:91,0:89,-:78",0.3449612403100775,0.22868217054263565,0.3333333333333333,0.4844961240310077,0.47674418604651164,0.4844961240310077,0.39147286821705424,0.45348837209302323,0.4728682170542636,0.4186046511627907
0,stage4,657,148,"+:48,0:53,-:47",0.3581081081081081,0.20945945945945946,0.34459459459459457,0.5540540540540541,0.5608108108108109,0.5608108108108109,0.3581081081081081,0.5202702702702703,0.5743243243243243,0.4797297297297297
0,stage5,725,80,"+:26,0:29,-:25",0.3625,0.2,0.325,0.575,0.5875,0.5375,0.45,0.6,0.575,0.55
0,stage6,767,38,"+:11,0:13,-:14",0.34210526315789475,0.23684210526315788,0.2631578947368421,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.42105263157894735,0.5526315789473685,0.5263157894736842,0.5263157894736842
0,stage7,789,16,"+:4,0:4,-:8",0.25,0.1875,0.3125,0.375,0.375,0.375,0.625,0.4375,0.375,0.4375
