,runid,trainsize,testsize,testdistribution,currank,avgrank,dice,lr,lrl1,lsvc,lsvcl2,rf,lrbias,xgb
0,Phoenix,691,114,"+:38,0:16,-:60",0.14035087719298245,0.32456140350877194,0.3684210526315789,0.5263157894736842,0.5175438596491229,0.5,0.4298245614035088,0.5263157894736842,0.5175438596491229,0.40350877192982454
0,Indy500,580,225,"+:82,0:47,-:96",0.2088888888888889,0.3244444444444444,0.39555555555555555,0.5777777777777777,0.5688888888888889,0.5688888888888889,0.3377777777777778,0.48,0.56,0.52
0,Texas,678,127,"+:39,0:34,-:54",0.2677165354330709,0.31496062992125984,0.29133858267716534,0.5669291338582677,0.5905511811023622,0.5669291338582677,0.3779527559055118,0.4566929133858268,0.5748031496062992,0.4881889763779528
0,Iowa,696,109,"+:42,0:28,-:39",0.25688073394495414,0.29357798165137616,0.25688073394495414,0.4036697247706422,0.3944954128440367,0.4036697247706422,0.3211009174311927,0.3669724770642202,0.4036697247706422,0.3486238532110092
0,Pocono,679,126,"+:29,0:61,-:36",0.48412698412698413,0.2777777777777778,0.23809523809523808,0.23809523809523808,0.2698412698412698,0.2777777777777778,0.20634920634920634,0.36507936507936506,0.23015873015873015,0.4126984126984127
0,Gateway,701,104,"+:34,0:28,-:42",0.2692307692307692,0.3269230769230769,0.25,0.49038461538461536,0.5096153846153846,0.5,0.46153846153846156,0.47115384615384615,0.5,0.41346153846153844
