,Year,Model,ExpID,laptype,Top1Acc,MAE,50-Risk,90-Risk
0,2019,pitmodel2,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.776595744680438,0.9394208562799787,0.06690858343410655,0.04607358276228517
1,2019,pitmodel2,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normal,0.9438202247180406,0.20723436322532027,0.0215831949346066,0.017502553456508207
2,2019,pitmodel2,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,pit,0.6262626262619937,1.5926050420168067,0.1072182732916388,0.07148294754332926
