timestamp,lapdist,rank,car_number,unique_id,completed_laps,elapsed_time,last_laptime,lap_status,best_laptime,best_lap,time_behind_leader,laps_behind_leade,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,current_status,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
16:46:26.733,2405.23,11,18,4,32,1346.7859,56.7106,P,40.9646,2,0.0,1,1.7646,0,B,40.9646,Active,G,1,20,5,0
16:46:32.077,2885.20,12,18,4,32,1346.7859,56.7106,P,40.9646,2,0.0,1,1.7646,0,C,40.9646,Active,G,1,20,5,0
16:46:33.916,3069.08,13,18,4,32,1346.7859,56.7106,P,40.9646,2,0.0,1,1.7646,0,D,40.9646,Active,G,1,20,5,0
16:46:34.921,3162.58,14,18,4,32,1346.7859,56.7106,P,40.9646,2,0.0,1,1.7646,0,E,40.9646,Active,G,1,20,5,0
16:46:35.916,3267.70,16,18,4,32,1346.7859,56.7106,P,40.9646,2,0.0,1,1.7646,0,10,40.9646,Active,G,1,20,5,0
16:46:37.020,3355.33,17,18,4,32,1346.7859,56.7106,P,40.9646,2,0.0,1,1.7646,0,11,40.9646,Active,G,1,20,5,0
16:46:37.823,3444.08,18,18,4,32,1346.7859,56.7106,P,40.9646,2,0.0,1,1.7646,0,12,40.9646,Active,G,1,20,5,0
16:46:39.009,3553.88,19,18,4,32,1346.7859,56.7106,P,40.9646,2,0.0,1,0.0,1,13,40.9646,Active,G,1,20,5,0
16:46:40.829,3746.72,20,18,4,32,1346.7859,56.7106,P,40.9646,2,0.0,1,0.0,1,14,40.9646,Active,G,1,20,5,0
17:00:53.355,4063.86,8,18,4,50,2267.4353,111.3276,P,40.9646,2,5.1312,0,2.1098,0,8,40.9646,Active,Y,2,32,5,0
17:02:47.009,3615.55,9,18,4,50,2267.4353,111.3276,P,40.9646,2,0.0,1,2.1098,0,9,40.9646,Active,Y,2,32,5,0
17:02:51.823,3785.89,9,18,4,50,2267.4353,111.3276,P,40.9646,2,0.0,1,2.8623,0,9,40.9646,Active,Y,2,32,5,0
17:02:52.921,3821.42,10,18,4,50,2267.4353,111.3276,P,40.9646,2,0.0,1,0.0,1,A,40.9646,Active,Y,2,32,5,0
17:48:28.061,4059.19,9,18,4,97,5122.3092,53.0901,P,40.9646,2,8.607,0,0.3848,0,9,40.9646,Active,G,3,61,5,1
17:49:02.897,750.88,9,18,4,97,5122.3092,53.0901,P,40.9646,2,0.0,1,0.3848,0,9,40.9646,Active,G,3,61,5,1
17:49:11.162,1445.00,9,18,4,97,5122.3092,53.0901,P,40.9646,2,0.0,1,0.0,1,9,40.9646,Active,G,3,61,5,1
17:49:16.066,1910.28,12,18,4,97,5122.3092,53.0901,P,40.9646,2,0.0,1,0.0,1,C,40.9646,Active,G,3,61,5,1
17:49:16.904,2009.31,14,18,4,97,5122.3092,53.0901,P,40.9646,2,0.0,1,0.0,1,E,40.9646,Active,G,3,61,5,1
17:49:17.900,2118.22,15,18,4,97,5122.3092,53.0901,P,40.9646,2,0.0,1,0.0,1,F,40.9646,Active,G,3,61,5,1
17:49:21.901,2498.75,16,18,4,97,5122.3092,53.0901,P,40.9646,2,0.0,1,0.0,1,10,40.9646,Active,G,3,61,5,1
17:49:30.721,3357.25,17,18,4,97,5122.3092,53.0901,P,40.9646,2,0.0,1,0.0,1,11,40.9646,Active,G,3,61,5,1
17:49:32.157,3498.25,20,18,4,97,5122.3092,53.0901,P,40.9646,2,0.0,1,0.0,1,14,40.9646,Active,G,3,61,5,1
17:49:34.065,3692.59,21,18,4,97,5122.3092,53.0901,P,40.9646,2,0.0,1,0.0,1,15,40.9646,Active,G,3,61,5,1
18:14:07.317,4057.56,5,18,4,133,6661.514,53.8032,P,40.6947,63,5.2051,0,1.6212,0,5,40.6947,Active,G,4,85,5,4
18:14:44.793,1005.13,5,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,1.6212,0,5,40.6947,Active,G,4,85,5,4
18:14:48.048,1285.25,5,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,5,40.6947,Active,G,4,85,5,4
18:14:49.882,1466.81,6,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,6,40.6947,Active,G,4,85,5,4
18:14:52.888,1748.31,7,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,7,40.6947,Active,G,4,85,5,4
18:14:54.045,1834.75,8,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,8,40.6947,Active,G,4,85,5,4
18:14:55.079,1941.19,9,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,9,40.6947,Active,G,4,85,5,4
18:14:56.037,2019.25,11,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,B,40.6947,Active,G,4,85,5,4
18:14:56.790,2127.56,13,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,D,40.6947,Active,G,4,85,5,4
18:15:00.796,2522.13,14,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,E,40.6947,Active,G,4,85,5,4
18:15:08.040,3223.06,15,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,F,40.6947,Active,G,4,85,5,4
18:15:09.048,3321.31,16,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,10,40.6947,Active,G,4,85,5,4
18:15:10.048,3410.56,17,18,4,133,6661.514,53.8032,P,40.6947,63,0.0,1,0.0,1,11,40.6947,Active,G,4,85,5,4
16:47:17.920,4051.34,8,19,C,34,1451.9023,56.6305,P,41.4162,5,21.6871,0,0.3667,0,8,41.4162,Active,G,1,22,D,0
16:47:55.080,996.67,8,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,0.3667,0,8,41.4162,Active,G,1,22,D,0
16:47:58.919,1295.25,8,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,10.1651,0,8,41.4162,Active,G,1,22,D,0
16:48:01.912,1557.53,9,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,10.1651,0,9,41.4162,Active,G,1,22,D,0
16:48:02.923,1627.91,10,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,10.1651,0,A,41.4162,Active,G,1,22,D,0
16:48:05.827,1890.70,11,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,10.1651,0,B,41.4162,Active,G,1,22,D,0
16:48:06.828,1974.63,14,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,10.1651,0,E,41.4162,Active,G,1,22,D,0
16:48:09.828,2279.84,15,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,10.1651,0,F,41.4162,Active,G,1,22,D,0
16:48:10.735,2355.14,16,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,10.1651,0,10,41.4162,Active,G,1,22,D,0
16:48:13.084,2578.86,17,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,10.1651,0,11,41.4162,Active,G,1,22,D,0
16:48:14.084,2663.05,17,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,0.0,1,11,41.4162,Active,G,1,22,D,0
16:48:21.924,3420.81,18,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,0.0,1,12,41.4162,Active,G,1,22,D,0
16:48:25.012,3715.77,19,19,C,34,1451.9023,56.6305,P,41.4162,5,0.0,1,0.0,1,13,41.4162,Active,G,1,22,D,0
17:26:33.649,4078.88,12,19,C,70,3807.7222,114.447,P,41.0892,41,6.2811,0,0.4689,0,C,41.0892,Active,Y,2,46,D,5
17:28:14.145,3254.16,12,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,0.4689,0,C,41.0892,Active,Y,2,46,D,5
17:28:22.809,3586.47,12,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,1.0826,0,C,41.0892,Active,Y,2,46,D,5
17:28:23.809,3626.91,15,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,1.0826,0,F,41.0892,Active,Y,2,46,D,5
17:28:24.810,3667.81,16,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,1.0826,0,10,41.0892,Active,Y,2,46,D,5
17:28:25.873,3703.50,17,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,1.0826,0,11,41.0892,Active,Y,2,46,D,5
17:28:26.810,3745.16,18,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,1.0826,0,12,41.0892,Active,Y,2,46,D,5
17:28:27.712,3781.56,19,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,1.0826,0,13,41.0892,Active,Y,2,46,D,5
17:28:29.806,3848.22,20,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,1.0826,0,14,41.0892,Active,Y,2,46,D,5
17:28:30.800,3892.22,21,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,0.0,1,15,41.0892,Active,Y,2,46,D,5
17:28:32.061,3936.72,22,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,0.0,1,16,41.0892,Active,Y,2,46,D,5
17:28:33.061,3975.44,24,19,C,70,3807.7222,114.447,P,41.0892,41,0.0,1,0.0,1,18,41.0892,Active,Y,2,46,D,5
17:56:23.803,4066.63,7,19,C,108,5597.9504,55.1847,P,41.0892,41,12.15,0,0.5681,0,7,41.0892,Active,G,3,6C,D,7
17:56:53.711,499.63,7,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.5681,0,7,41.0892,Active,G,3,6C,D,7
17:57:05.801,1381.06,7,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,7,41.0892,Active,G,3,6C,D,7
17:57:09.802,1737.78,10,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,A,41.0892,Active,G,3,6C,D,7
17:57:11.805,1901.81,12,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,C,41.0892,Active,G,3,6C,D,7
17:57:12.798,1994.88,13,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,D,41.0892,Active,G,3,6C,D,7
17:57:13.803,2070.25,14,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,E,41.0892,Active,G,3,6C,D,7
17:57:14.710,2191.78,15,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,F,41.0892,Active,G,3,6C,D,7
17:57:19.059,2572.56,16,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,10,41.0892,Active,G,3,6C,D,7
17:57:19.897,2653.97,17,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,11,41.0892,Active,G,3,6C,D,7
17:57:22.064,2829.75,18,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,12,41.0892,Active,G,3,6C,D,7
17:57:24.898,3110.31,20,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,14,41.0892,Active,G,3,6C,D,7
17:57:26.801,3289.34,21,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,15,41.0892,Active,G,3,6C,D,7
17:57:33.762,30.44,22,19,C,108,5597.9504,55.1847,P,41.0892,41,0.0,1,0.0,1,16,41.0892,Active,G,3,6C,D,7
18:22:17.866,4071.63,4,19,C,141,7152.0762,119.3178,P,40.9694,6F,3.9776,0,0.5094,0,4,40.9694,Active,Y,4,8D,D,7
18:23:58.887,3337.13,4,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.5094,0,4,40.9694,Active,Y,4,8D,D,7
18:24:01.052,3431.56,4,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,4,40.9694,Active,Y,4,8D,D,7
18:24:02.795,3519.31,5,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,5,40.9694,Active,Y,4,8D,D,7
18:24:03.883,3570.19,6,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,6,40.9694,Active,Y,4,8D,D,7
18:24:05.888,3656.06,7,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,7,40.9694,Active,Y,4,8D,D,7
18:24:06.863,3694.81,8,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,8,40.9694,Active,Y,4,8D,D,7
18:24:07.887,3731.19,9,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,9,40.9694,Active,Y,4,8D,D,7
18:24:08.771,3762.75,10,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,A,40.9694,Active,Y,4,8D,D,7
18:24:09.796,3796.94,11,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,B,40.9694,Active,Y,4,8D,D,7
18:24:10.791,3829.88,12,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,C,40.9694,Active,Y,4,8D,D,7
18:24:11.791,3861.63,14,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,E,40.9694,Active,Y,4,8D,D,7
18:24:12.698,3889.81,15,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,F,40.9694,Active,Y,4,8D,D,7
18:24:13.699,3923.88,17,19,C,141,7152.0762,119.3178,P,40.9694,6F,0.0,1,0.0,1,11,40.9694,Active,Y,4,8D,D,7
18:38:42.702,4092.50,21,19,C,152,8136.6618,95.612,P,40.9694,6F,23.9581,0,2.9806,0,15,40.9694,Active,Y,5,98,D,7
18:39:38.751,2647.38,21,19,C,152,8136.6618,95.612,P,40.9694,6F,0.0,1,2.9806,0,15,40.9694,Active,G,5,98,D,7
18:39:43.885,3134.81,21,19,C,152,8136.6618,95.612,P,40.9694,6F,0.0,1,0.0,1,15,40.9694,Active,G,5,98,D,7
19:21:07.658,4043.38,16,19,C,197,10681.7892,55.2615,P,40.9694,6F,21.3859,0,0.8548,0,10,40.9694,Active,G,6,C5,D,7
19:21:27.005,213.94,16,19,C,197,10681.7892,55.2615,P,40.9694,6F,0.0,1,0.8548,0,10,40.9694,Active,G,6,C5,D,7
19:21:59.750,2688.19,17,19,C,197,10681.7892,55.2615,P,40.9694,6F,0.0,1,0.8548,0,11,40.9694,Active,G,6,C5,D,7
19:22:00.844,2782.06,18,19,C,197,10681.7892,55.2615,P,40.9694,6F,0.0,1,0.8548,0,12,40.9694,Active,G,6,C5,D,7
19:22:03.751,3064.13,18,19,C,197,10681.7892,55.2615,P,40.9694,6F,0.0,1,0.0,1,12,40.9694,Active,G,6,C5,D,7
19:22:07.006,3376.50,19,19,C,197,10681.7892,55.2615,P,40.9694,6F,0.0,1,0.0,1,13,40.9694,Active,G,6,C5,D,7
19:22:08.006,3464.31,19,19,C,197,10681.7892,55.2615,P,40.9694,6F,0.0,2,0.0,1,13,40.9694,Active,G,6,C5,D,7
16:45:28.362,4064.30,3,1,3,32,1342.5738,55.3203,P,41.0717,5,9.8879,0,0.3524,0,3,41.0717,Active,G,1,20,4,1
16:46:01.821,718.44,3,1,3,32,1342.5738,55.3203,P,41.0717,5,0.0,1,0.3524,0,3,41.0717,Active,G,1,20,4,1
16:46:21.825,2477.61,4,1,3,32,1342.5738,55.3203,P,41.0717,5,0.0,1,0.3524,0,4,41.0717,Active,G,1,20,4,1
16:46:22.866,2599.14,5,1,3,32,1342.5738,55.3203,P,41.0717,5,0.0,1,0.0,1,5,41.0717,Active,G,1,20,4,1
16:46:23.825,2684.86,6,1,3,32,1342.5738,55.3203,P,41.0717,5,0.0,1,0.0,1,6,41.0717,Active,G,1,20,4,1
16:46:24.886,2790.95,7,1,3,32,1342.5738,55.3203,P,41.0717,5,0.0,1,0.0,1,7,41.0717,Active,G,1,20,4,1
16:46:25.732,2887.63,8,1,3,32,1342.5738,55.3203,P,41.0717,5,0.0,1,0.0,1,8,41.0717,Active,G,1,20,4,1
16:46:26.733,2973.27,9,1,3,32,1342.5738,55.3203,P,41.0717,5,0.0,1,0.0,1,9,41.0717,Active,G,1,20,4,1
16:46:32.077,3497.66,10,1,3,32,1342.5738,55.3203,P,41.0717,5,0.0,1,0.0,1,A,41.0717,Active,G,1,20,4,1
16:46:33.916,3678.59,11,1,3,32,1342.5738,55.3203,P,41.0717,5,0.0,1,0.0,1,B,41.0717,Active,G,1,20,4,1
16:46:34.921,3790.03,12,1,3,32,1342.5738,55.3203,P,41.0717,5,0.0,1,0.0,1,C,41.0717,Active,G,1,20,4,1
17:00:49.572,4088.88,3,1,3,50,2263.4804,118.2944,P,40.7755,24,1.1763,0,0.4094,0,3,40.7755,Active,Y,2,32,4,1
17:02:47.009,3752.67,4,1,3,50,2263.4804,118.2944,P,40.7755,24,0.0,1,0.4094,0,4,40.7755,Active,Y,2,32,4,1
17:02:49.107,3823.66,4,1,3,50,2263.4804,118.2944,P,40.7755,24,0.0,1,0.0,1,4,40.7755,Active,Y,2,32,4,1
17:26:32.623,4095.31,9,1,3,70,3806.6396,116.6222,P,40.7755,24,5.1985,0,0.7746,0,9,40.7755,Active,Y,3,46,4,1
17:28:14.145,594.47,9,1,3,70,3806.6396,116.6222,P,40.7755,24,0.0,1,0.7746,0,9,40.7755,Active,Y,3,46,4,1
17:28:20.007,594.47,9,1,3,70,3806.6396,116.6222,P,40.7755,24,0.0,1,0.0,1,9,40.7755,Active,Y,3,46,4,1
17:28:20.804,594.47,10,1,3,70,3806.6396,116.6222,P,40.7755,24,0.0,1,0.0,1,A,40.7755,Active,Y,3,46,4,1
17:28:22.809,594.47,11,1,3,70,3806.6396,116.6222,P,40.7755,24,0.0,1,0.0,1,B,40.7755,Active,Y,3,46,4,1
17:28:23.809,594.47,14,1,3,70,3806.6396,116.6222,P,40.7755,24,0.0,1,0.0,1,E,40.7755,Active,Y,3,46,4,1
17:28:24.810,594.47,15,1,3,70,3806.6396,116.6222,P,40.7755,24,0.0,1,0.0,1,F,40.7755,Active,Y,3,46,4,1
17:28:25.873,594.47,16,1,3,70,3806.6396,116.6222,P,40.7755,24,0.0,1,0.0,1,10,40.7755,Active,Y,3,46,4,1
17:28:26.810,594.47,17,1,3,70,3806.6396,116.6222,P,40.7755,24,0.0,1,0.0,1,11,40.7755,Active,Y,3,46,4,1
17:28:27.712,594.47,18,1,3,70,3806.6396,116.6222,P,40.7755,24,0.0,1,0.0,1,12,40.7755,Active,Y,3,46,4,1
17:28:29.806,594.47,19,1,3,70,3806.6396,116.6222,P,40.7755,24,0.0,1,0.0,1,13,40.7755,Active,Y,3,46,4,1
17:51:24.695,4063.97,9,1,3,101,5298.829,53.6673,P,40.7755,24,16.4345,0,1.0314,0,9,40.7755,Active,G,4,65,4,1
17:51:50.812,273.47,9,1,3,101,5298.829,53.6673,P,40.7755,24,0.0,1,1.0314,0,9,40.7755,Active,G,4,65,4,1
17:52:04.899,1348.38,9,1,3,101,5298.829,53.6673,P,40.7755,24,0.0,1,0.0,1,9,40.7755,Active,G,4,65,4,1
17:52:07.061,1501.81,10,1,3,101,5298.829,53.6673,P,40.7755,24,0.0,1,0.0,1,A,40.7755,Active,G,4,65,4,1
17:52:08.899,1687.56,12,1,3,101,5298.829,53.6673,P,40.7755,24,0.0,1,0.0,1,C,40.7755,Active,G,4,65,4,1
17:52:09.807,1744.16,13,1,3,101,5298.829,53.6673,P,40.7755,24,0.0,1,0.0,1,D,40.7755,Active,G,4,65,4,1
17:52:11.807,1982.97,14,1,3,101,5298.829,53.6673,P,40.7755,24,0.0,1,0.0,1,E,40.7755,Active,G,4,65,4,1
17:52:17.803,2477.94,16,1,3,101,5298.829,53.6673,P,40.7755,24,0.0,1,0.0,1,10,40.7755,Active,G,4,65,4,1
17:52:20.063,2779.72,18,1,3,101,5298.829,53.6673,P,40.7755,24,0.0,1,0.0,1,12,40.7755,Active,G,4,65,4,1
17:52:22.066,2985.41,20,1,3,101,5298.829,53.6673,P,40.7755,24,0.0,1,0.0,1,14,40.7755,Active,G,4,65,4,1
17:52:23.898,3160.75,22,1,3,101,5298.829,53.6673,P,40.7755,24,0.0,1,0.0,1,16,40.7755,Active,G,4,65,4,1
18:15:37.064,4075.44,8,1,3,135,6750.8795,53.0641,P,40.7755,24,7.0015,0,0.5891,0,8,40.7755,Active,G,5,87,4,3
18:16:13.060,940.44,8,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,0.5891,0,8,40.7755,Active,G,5,87,4,3
18:16:18.931,1427.31,8,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,2.1752,0,8,40.7755,Active,G,5,87,4,3
18:16:19.885,1547.25,10,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,2.1752,0,A,40.7755,Active,G,5,87,4,3
18:16:20.792,1622.56,11,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,2.1752,0,B,40.7755,Active,G,5,87,4,3
18:16:21.792,1698.63,12,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,2.1752,0,C,40.7755,Active,G,5,87,4,3
18:16:24.873,2001.50,13,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,2.1752,0,D,40.7755,Active,G,5,87,4,3
18:16:32.143,2719.00,15,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,2.1752,0,F,40.7755,Active,G,5,87,4,3
18:16:33.049,2798.69,16,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,2.1752,0,10,40.7755,Active,G,5,87,4,3
18:16:37.050,3203.63,18,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,2.1752,0,12,40.7755,Active,G,5,87,4,3
18:16:39.889,3504.44,19,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,2.1752,0,13,40.7755,Active,G,5,87,4,3
18:16:40.783,3606.13,19,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,0.0,1,13,40.7755,Active,G,5,87,4,3
18:16:42.846,7.19,20,1,3,135,6750.8795,53.0641,P,40.7755,24,0.0,1,0.0,1,14,40.7755,Active,G,5,87,4,3
18:57:28.692,4061.63,17,1,3,170,9262.9474,53.4877,P,40.7755,24,18.2675,0,0.0964,0,11,40.7755,Active,G,6,AA,4,3
18:57:53.040,216.19,17,1,3,170,9262.9474,53.4877,P,40.7755,24,0.0,1,0.0964,0,11,40.7755,Active,G,6,AA,4,3
18:58:11.785,1663.19,18,1,3,170,9262.9474,53.4877,P,40.7755,24,0.0,1,0.3952,0,12,40.7755,Active,G,6,AA,4,3
18:58:20.041,2467.25,19,1,3,170,9262.9474,53.4877,P,40.7755,24,0.0,1,0.3952,0,13,40.7755,Active,G,6,AA,4,3
16:44:45.079,4049.14,8,20,0,31,1299.0977,57.0559,P,40.7746,2,11.8442,0,4.736,0,8,40.7746,Active,G,1,1F,1,1E
16:45:19.826,716.25,8,20,0,31,1299.0977,57.0559,P,40.7746,2,0.0,1,4.736,0,8,40.7746,Active,G,1,1F,1,1E
16:45:29.083,1472.00,9,20,0,31,1299.0977,57.0559,P,40.7746,2,0.0,1,4.736,0,9,40.7746,Active,G,1,1F,1,1E
16:45:38.825,2413.09,10,20,0,31,1299.0977,57.0559,P,40.7746,2,0.0,1,4.736,0,A,40.7746,Active,G,1,1F,1,1E
16:45:39.821,2509.83,12,20,0,31,1299.0977,57.0559,P,40.7746,2,0.0,1,4.736,0,C,40.7746,Active,G,1,1F,1,1E
16:45:40.826,2597.81,13,20,0,31,1299.0977,57.0559,P,40.7746,2,0.0,1,4.736,0,D,40.7746,Active,G,1,1F,1,1E
16:45:41.826,2696.19,14,20,0,31,1299.0977,57.0559,P,40.7746,2,0.0,1,4.736,0,E,40.7746,Active,G,1,1F,1,1E
16:45:42.847,2803.66,16,20,0,31,1299.0977,57.0559,P,40.7746,2,0.0,1,4.736,0,10,40.7746,Active,G,1,1F,1,1E
16:45:46.082,3115.77,17,20,0,31,1299.0977,57.0559,P,40.7746,2,0.0,1,4.736,0,11,40.7746,Active,G,1,1F,1,1E
16:45:47.082,3215.00,17,20,0,31,1299.0977,57.0559,P,40.7746,2,0.0,1,0.0,1,11,40.7746,Active,G,1,1F,1,1E
16:45:51.083,3612.55,18,20,0,31,1299.0977,57.0559,P,40.7746,2,0.0,1,0.0,1,12,40.7746,Active,G,1,1F,1,1E
17:00:48.167,4074.31,1,20,0,50,2262.3041,120.0827,P,40.2368,21,0.0,0,0.0,0,1,40.2368,Active,Y,2,32,1,2E
17:02:47.009,3777.89,2,20,0,50,2262.3041,120.0827,P,40.2368,21,0.0,1,0.0,1,2,40.2368,Active,Y,2,32,1,2E
17:44:37.436,4047.44,5,20,0,92,4891.5593,53.9498,P,40.2368,21,11.6097,0,7.3339,0,5,40.2368,Active,G,3,5C,1,3F
17:45:07.063,336.38,5,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,7.3339,0,5,40.2368,Active,G,3,5C,1,3F
17:45:11.811,679.97,5,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,10.529,0,5,40.2368,Active,G,3,5C,1,3F
17:45:21.068,1416.16,5,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,5,40.2368,Active,G,3,5C,1,3F
17:45:26.064,1821.38,6,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,6,40.2368,Active,G,3,5C,1,3F
17:45:27.065,1965.78,9,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,9,40.2368,Active,G,3,5C,1,3F
17:45:29.903,2238.63,10,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,A,40.2368,Active,G,3,5C,1,3F
17:45:30.810,2324.41,12,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,C,40.2368,Active,G,3,5C,1,3F
17:45:31.806,2429.16,13,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,D,40.2368,Active,G,3,5C,1,3F
17:45:32.904,2525.13,14,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,E,40.2368,Active,G,3,5C,1,3F
17:45:33.904,2631.88,15,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,F,40.2368,Active,G,3,5C,1,3F
17:45:36.710,2913.75,16,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,10,40.2368,Active,G,3,5C,1,3F
17:45:37.807,2999.34,17,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,11,40.2368,Active,G,3,5C,1,3F
17:45:38.714,3094.91,19,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,13,40.2368,Active,G,3,5C,1,3F
17:45:39.719,3181.75,20,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,14,40.2368,Active,G,3,5C,1,3F
17:45:41.063,3328.59,22,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,16,40.2368,Active,G,3,5C,1,3F
17:45:44.067,3617.91,23,20,0,92,4891.5593,53.9498,P,40.2368,21,0.0,1,0.0,1,17,40.2368,Active,G,3,5C,1,3F
18:09:40.607,4050.69,5,20,0,127,6394.7151,53.9338,P,40.2368,21,16.732,0,10.37,0,5,40.2368,Active,G,4,7F,1,3F
18:10:05.802,150.38,5,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,10.37,0,5,40.2368,Active,G,4,7F,1,3F
18:10:24.796,1569.81,6,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,6,40.2368,Active,G,4,7F,1,3F
18:10:25.884,1644.63,7,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,7,40.2368,Active,G,4,7F,1,3F
18:10:28.699,1943.56,8,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,8,40.2368,Active,G,4,7F,1,3F
