,testid,plen,type,reccnt,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
2,laponly,10,01,67,0.679,0.493,0.732,0.510,0.678,29.225
3,laponly,10,11,88,0.673,0.636,0.805,0.732,0.813,11.507
4,laponly,10,aa,170,0.688,0.594,0.793,0.667,0.769,17.864
0,trackonly,2,00,64,0.906,0.891,0.991,0.984,0.974,0.822
1,trackonly,2,10,24,0.917,0.875,0.971,0.967,0.961,1.577
2,trackonly,2,01,57,0.544,0.439,0.753,0.688,0.784,18.956
3,trackonly,2,11,43,0.779,0.721,0.916,0.888,0.919,5.677
4,trackonly,2,aa,188,0.769,0.713,0.899,0.870,0.902,7.527
0,trackonly,5,00,40,0.975,0.975,1.000,1.000,0.969,1.206
1,trackonly,5,10,13,0.692,0.692,0.938,0.923,0.954,1.861
2,trackonly,5,01,65,0.480,0.308,0.679,0.505,0.692,28.604
3,trackonly,5,11,67,0.663,0.552,0.842,0.758,0.858,10.275
4,trackonly,5,aa,185,0.668,0.568,0.826,0.733,0.830,14.163
0,trackonly,10,00,9,0.889,0.889,1.000,1.000,0.916,3.796
1,trackonly,10,10,6,0.717,0.667,1.000,1.000,0.933,3.852
2,trackonly,10,01,67,0.515,0.284,0.651,0.397,0.634,36.983
3,trackonly,10,11,88,0.573,0.500,0.746,0.645,0.778,16.115
4,trackonly,10,aa,170,0.572,0.441,0.731,0.579,0.734,23.255
0,fullpred,2,00,64,0.906,0.891,0.989,0.981,0.971,0.909
1,fullpred,2,10,24,0.875,0.792,0.971,0.967,0.959,1.568
2,fullpred,2,01,57,0.544,0.421,0.749,0.681,0.778,19.257
3,fullpred,2,11,43,0.791,0.721,0.921,0.893,0.916,5.709
4,fullpred,2,aa,188,0.766,0.697,0.898,0.868,0.898,7.654
0,fullpred,5,00,40,0.950,0.950,0.990,0.990,0.968,1.236
1,fullpred,5,10,13,0.692,0.692,0.942,0.923,0.951,2.152
2,fullpred,5,01,65,0.492,0.354,0.683,0.511,0.687,29.086
3,fullpred,5,11,67,0.636,0.493,0.841,0.755,0.857,10.384
4,fullpred,5,aa,185,0.657,0.557,0.825,0.732,0.828,14.399
0,fullpred,10,00,9,0.800,0.778,0.969,0.933,0.899,4.434
1,fullpred,10,10,6,0.717,0.667,1.000,1.000,0.930,4.244
2,fullpred,10,01,67,0.510,0.284,0.649,0.409,0.631,36.836
3,fullpred,10,11,88,0.585,0.489,0.747,0.648,0.778,15.886
4,fullpred,10,aa,170,0.572,0.429,0.729,0.581,0.732,23.126
0,predtrack,2,00,64,0.906,0.891,0.991,0.984,0.976,0.764
1,predtrack,2,10,24,0.896,0.833,0.971,0.967,0.959,1.632
2,predtrack,2,01,57,0.553,0.439,0.753,0.684,0.784,18.902
3,predtrack,2,11,43,0.791,0.721,0.919,0.893,0.918,5.713
4,predtrack,2,aa,188,0.771,0.707,0.899,0.870,0.902,7.506
0,predtrack,5,00,40,0.975,0.975,1.000,1.000,0.969,1.233
1,predtrack,5,10,13,0.692,0.692,0.938,0.923,0.954,1.840
2,predtrack,5,01,65,0.477,0.292,0.678,0.505,0.692,28.692
3,predtrack,5,11,67,0.639,0.537,0.841,0.755,0.857,10.370
4,predtrack,5,aa,185,0.658,0.557,0.825,0.732,0.830,14.233
0,predtrack,10,00,9,0.889,0.889,1.000,1.000,0.916,3.866
1,predtrack,10,10,6,0.717,0.667,1.000,1.000,0.934,3.707
2,predtrack,10,01,67,0.512,0.284,0.651,0.397,0.634,36.967
3,predtrack,10,11,88,0.573,0.477,0.746,0.648,0.778,16.110
4,predtrack,10,aa,170,0.571,0.429,0.731,0.580,0.734,23.244
0,predpit,2,00,64,0.906,0.891,0.991,0.984,0.971,0.893
1,predpit,2,10,24,0.896,0.833,0.971,0.967,0.960,1.630
2,predpit,2,01,57,0.544,0.421,0.751,0.684,0.776,19.493
3,predpit,2,11,43,0.791,0.721,0.921,0.898,0.913,5.884
4,predpit,2,aa,188,0.769,0.702,0.899,0.871,0.897,7.768
0,predpit,5,00,40,0.960,0.925,0.993,0.980,0.968,1.265
1,predpit,5,10,13,0.692,0.692,0.929,0.908,0.949,2.369
2,predpit,5,01,65,0.480,0.308,0.682,0.508,0.688,28.973
3,predpit,5,11,67,0.654,0.522,0.838,0.743,0.856,10.392
4,predpit,5,aa,185,0.662,0.546,0.823,0.723,0.828,14.383
0,predpit,10,00,9,0.744,0.667,0.987,0.956,0.902,4.309
1,predpit,10,10,6,0.717,0.667,0.973,0.967,0.925,5.077
2,predpit,10,01,67,0.533,0.313,0.654,0.427,0.630,36.802
3,predpit,10,11,88,0.565,0.500,0.745,0.641,0.778,15.819
4,predpit,10,aa,170,0.567,0.441,0.730,0.585,0.732,23.100
0,curtrack,2,00,64,0.906,0.891,0.991,0.984,0.973,0.841
1,curtrack,2,10,24,0.854,0.792,0.971,0.967,0.959,1.592
2,curtrack,2,01,57,0.570,0.456,0.754,0.688,0.779,19.233
3,curtrack,2,11,43,0.802,0.744,0.921,0.893,0.916,5.766
4,curtrack,2,aa,188,0.774,0.713,0.901,0.871,0.899,7.640
0,curtrack,5,00,40,0.975,0.975,1.000,1.000,0.970,1.208
1,curtrack,5,10,13,0.692,0.692,0.938,0.923,0.953,1.983
2,curtrack,5,01,65,0.486,0.323,0.676,0.502,0.687,29.209
3,curtrack,5,11,67,0.639,0.522,0.841,0.755,0.857,10.403
4,curtrack,5,aa,185,0.662,0.562,0.824,0.731,0.828,14.431
0,curtrack,10,00,9,0.889,0.889,1.000,1.000,0.912,3.980
1,curtrack,10,10,6,0.717,0.667,0.997,1.000,0.930,4.083
2,curtrack,10,01,67,0.524,0.284,0.654,0.400,0.634,36.927
3,curtrack,10,11,88,0.585,0.523,0.743,0.641,0.778,16.073
4,curtrack,10,aa,170,0.582,0.453,0.731,0.578,0.734,23.228
0,zerotrack,2,00,64,0.914,0.906,0.991,0.984,0.973,0.849
1,zerotrack,2,10,24,0.896,0.833,0.971,0.967,0.956,1.909
2,zerotrack,2,01,57,0.561,0.456,0.753,0.684,0.776,19.408
3,zerotrack,2,11,43,0.767,0.698,0.919,0.893,0.914,5.889
4,zerotrack,2,aa,188,0.771,0.713,0.899,0.870,0.898,7.764
0,zerotrack,5,00,40,0.975,0.975,1.000,1.000,0.970,1.234
1,zerotrack,5,10,13,0.662,0.615,0.932,0.908,0.950,2.202
2,zerotrack,5,01,65,0.483,0.323,0.681,0.511,0.688,29.023
3,zerotrack,5,11,67,0.651,0.537,0.839,0.752,0.857,10.386
4,zerotrack,5,aa,185,0.663,0.562,0.825,0.732,0.828,14.380
0,zerotrack,10,00,9,0.889,0.889,1.000,1.000,0.915,3.798
1,zerotrack,10,10,6,0.717,0.667,1.000,1.000,0.927,4.586
2,zerotrack,10,01,67,0.525,0.299,0.655,0.403,0.632,37.046
3,zerotrack,10,11,88,0.574,0.500,0.745,0.641,0.778,16.032
4,zerotrack,10,aa,170,0.576,0.447,0.732,0.579,0.733,23.262
0,deepAR,2,00,64,0.891,0.891,0.991,0.984,0.973,0.917
1,deepAR,2,10,24,0.938,0.917,0.971,0.967,0.960,1.743
2,deepAR,2,01,57,0.570,0.474,0.746,0.677,0.775,19.613
3,deepAR,2,11,43,0.744,0.651,0.914,0.888,0.911,6.102
4,deepAR,2,aa,188,0.766,0.713,0.896,0.867,0.897,7.876
0,deepAR,5,00,40,0.975,0.975,1.000,1.000,0.962,1.685
1,deepAR,5,10,13,0.708,0.692,0.932,0.908,0.945,2.428
2,deepAR,5,01,65,0.492,0.354,0.676,0.508,0.681,29.367
3,deepAR,5,11,67,0.642,0.537,0.834,0.737,0.849,10.771
4,deepAR,5,aa,185,0.666,0.578,0.821,0.725,0.821,14.754
0,deepAR,10,00,9,0.889,0.889,1.000,1.000,0.900,4.863
1,deepAR,10,10,6,0.717,0.667,1.000,1.000,0.923,4.791
2,deepAR,10,01,67,0.554,0.328,0.665,0.421,0.634,36.252
3,deepAR,10,11,88,0.562,0.477,0.744,0.641,0.776,16.067
4,deepAR,10,aa,170,0.582,0.447,0.736,0.586,0.732,23.031
0,naive,2,00,64,0.906,0.891,0.991,0.984,0.983,0.534
1,naive,2,10,24,0.917,0.875,0.971,0.967,0.969,1.268
2,naive,2,01,57,0.570,0.456,0.758,0.695,0.800,18.154
3,naive,2,11,43,0.791,0.721,0.919,0.893,0.928,5.402
4,naive,2,aa,188,0.779,0.718,0.901,0.873,0.913,7.083
0,naive,5,00,40,0.975,0.975,1.000,1.000,0.975,1.005
1,naive,5,10,13,0.662,0.615,0.938,0.923,0.958,1.607
2,naive,5,01,65,0.486,0.308,0.686,0.514,0.701,28.397
3,naive,5,11,67,0.660,0.522,0.843,0.758,0.866,10.037
4,naive,5,aa,185,0.667,0.551,0.828,0.736,0.838,13.943
0,naive,10,00,9,0.889,0.889,1.000,1.000,0.921,3.741
1,naive,10,10,6,0.717,0.667,1.000,1.000,0.941,3.260
2,naive,10,01,67,0.507,0.254,0.645,0.388,0.636,37.330
3,naive,10,11,88,0.550,0.455,0.744,0.636,0.779,16.305
4,naive,10,aa,170,0.557,0.406,0.728,0.571,0.736,23.466
0,zero,2,00,64,0.000,0.000,0.106,0.106,-0.194,170.053
1,zero,2,10,24,0.000,0.000,0.175,0.175,-0.119,149.835
2,zero,2,01,57,0.018,0.018,0.135,0.137,-0.052,136.900
3,zero,2,11,43,0.047,0.047,0.140,0.135,-0.060,132.149
4,zero,2,aa,188,0.016,0.016,0.131,0.131,-0.111,148.751
0,zero,5,00,40,0.000,0.000,0.090,0.090,-0.218,179.428
1,zero,5,10,13,0.000,0.000,0.138,0.138,-0.244,184.211
2,zero,5,01,65,0.015,0.015,0.122,0.132,-0.068,140.454
3,zero,5,11,67,0.030,0.030,0.165,0.149,-0.057,130.721
4,zero,5,aa,185,0.016,0.016,0.132,0.130,-0.109,148.431
0,zero,10,00,9,0.000,0.000,0.000,0.000,-0.224,185.056
1,zero,10,10,6,0.000,0.000,0.133,0.133,-0.304,199.634
2,zero,10,01,67,0.015,0.015,0.102,0.137,-0.103,151.873
3,zero,10,11,88,0.031,0.023,0.157,0.125,-0.068,132.699
4,zero,10,aa,170,0.022,0.018,0.126,0.124,-0.098,145.390
