,testid,plen,type,reccnt,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
4,predtrack,5,aa,185,0.644,0.486,0.812,0.724,0.865,12.383
0,predtrack,10,00,35,0.714,0.571,0.946,0.903,0.964,0.980
1,predtrack,10,10,3,0.500,0.333,0.947,0.933,0.885,4.926
2,predtrack,10,01,69,0.471,0.203,0.720,0.577,0.780,23.330
3,predtrack,10,11,63,0.313,0.127,0.610,0.546,0.714,23.625
4,predtrack,10,aa,170,0.463,0.253,0.730,0.639,0.795,18.513
0,predpit,2,00,98,0.918,0.908,0.981,0.976,0.983,0.751
1,predpit,2,10,3,0.833,0.667,1.000,1.000,0.943,2.553
2,predpit,2,01,48,0.583,0.458,0.785,0.713,0.828,16.858
3,predpit,2,11,39,0.718,0.641,0.792,0.728,0.862,10.326
4,predpit,2,aa,188,0.790,0.734,0.892,0.857,0.918,6.879
0,predpit,5,00,75,0.901,0.867,0.970,0.955,0.983,0.424
1,predpit,5,10,3,0.667,0.333,0.960,0.933,0.907,4.083
2,predpit,5,01,59,0.525,0.305,0.744,0.610,0.794,21.704
3,predpit,5,11,48,0.471,0.250,0.638,0.496,0.767,19.413
4,predpit,5,aa,185,0.666,0.519,0.812,0.725,0.865,12.197
0,predpit,10,00,35,0.711,0.571,0.945,0.903,0.966,0.873
1,predpit,10,10,3,0.533,0.333,0.940,0.933,0.883,5.013
2,predpit,10,01,69,0.477,0.246,0.733,0.617,0.782,22.639
3,predpit,10,11,63,0.359,0.159,0.623,0.559,0.715,23.202
4,predpit,10,aa,170,0.482,0.282,0.740,0.660,0.797,18.056
0,curtrack,2,00,98,0.913,0.888,0.982,0.978,0.983,0.765
1,curtrack,2,10,3,0.833,0.667,1.000,1.000,0.944,2.469
2,curtrack,2,01,48,0.573,0.458,0.781,0.713,0.830,16.606
3,curtrack,2,11,39,0.692,0.641,0.795,0.733,0.864,10.316
4,curtrack,2,aa,188,0.779,0.723,0.892,0.860,0.918,6.818
0,curtrack,5,00,75,0.904,0.840,0.971,0.955,0.983,0.435
1,curtrack,5,10,3,0.667,0.333,0.960,0.933,0.911,3.929
2,curtrack,5,01,59,0.525,0.288,0.751,0.614,0.794,21.791
3,curtrack,5,11,48,0.463,0.271,0.645,0.496,0.770,19.168
4,curtrack,5,aa,185,0.665,0.508,0.816,0.726,0.866,12.163
0,curtrack,10,00,35,0.720,0.571,0.945,0.903,0.965,0.888
