,testid,plen,type,reccnt,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
4,predtrack,5,aa,185,0.739,0.638,0.868,0.803,0.869,7.866
0,predtrack,10,00,9,0.811,0.556,1.000,1.000,0.912,3.494
1,predtrack,10,10,6,0.867,0.833,0.980,0.900,0.919,4.490
2,predtrack,10,01,67,0.622,0.343,0.783,0.606,0.787,16.261
3,predtrack,10,11,88,0.673,0.614,0.802,0.745,0.846,7.004
4,predtrack,10,aa,170,0.667,0.512,0.812,0.709,0.829,10.378
0,predpit,2,00,64,0.820,0.750,0.959,0.938,0.936,3.928
1,predpit,2,10,24,0.938,0.875,0.925,0.900,0.926,3.831
2,predpit,2,01,57,0.570,0.491,0.732,0.642,0.762,19.625
3,predpit,2,11,43,0.721,0.581,0.881,0.833,0.896,6.323
4,predpit,2,aa,188,0.737,0.649,0.868,0.819,0.873,9.222
0,predpit,5,00,40,0.830,0.750,0.963,0.950,0.921,5.350
1,predpit,5,10,13,0.738,0.769,0.948,0.938,0.945,2.209
2,predpit,5,01,65,0.486,0.323,0.678,0.514,0.674,29.200
3,predpit,5,11,67,0.648,0.507,0.809,0.713,0.838,10.765
4,predpit,5,aa,185,0.637,0.514,0.806,0.710,0.806,15.470
0,predpit,10,00,9,0.444,0.444,0.944,0.822,0.775,17.618
1,predpit,10,10,6,0.717,0.667,0.953,0.867,0.929,3.423
2,predpit,10,01,67,0.482,0.269,0.633,0.418,0.593,39.442
3,predpit,10,11,88,0.523,0.386,0.706,0.605,0.740,18.106
4,predpit,10,aa,170,0.509,0.353,0.699,0.552,0.691,25.971
0,curtrack,2,00,64,0.852,0.812,0.981,0.969,0.963,1.154
1,curtrack,2,10,24,0.875,0.875,0.933,0.908,0.923,3.408
2,curtrack,2,01,57,0.570,0.491,0.739,0.646,0.767,18.986
3,curtrack,2,11,43,0.616,0.465,0.874,0.837,0.861,7.641
4,curtrack,2,aa,188,0.715,0.644,0.877,0.833,0.875,8.332
0,curtrack,5,00,40,0.905,0.800,0.995,0.985,0.962,1.266
1,curtrack,5,10,13,0.708,0.615,0.938,0.923,0.940,2.552
2,curtrack,5,01,65,0.495,0.354,0.686,0.526,0.683,28.392
3,curtrack,5,11,67,0.669,0.552,0.805,0.704,0.830,10.736
4,curtrack,5,aa,185,0.662,0.541,0.814,0.718,0.815,14.317
0,curtrack,10,00,9,0.822,0.556,1.000,1.000,0.908,3.738
1,curtrack,10,10,6,0.783,1.000,0.977,0.933,0.925,3.878
2,curtrack,10,01,67,0.482,0.224,0.655,0.391,0.612,38.704
3,curtrack,10,11,88,0.528,0.352,0.690,0.543,0.730,19.254
4,curtrack,10,aa,170,0.535,0.335,0.703,0.521,0.700,25.556
0,zerotrack,2,00,64,0.875,0.859,0.981,0.975,0.965,1.097
1,zerotrack,2,10,24,0.917,0.917,0.929,0.917,0.924,2.993
2,zerotrack,2,01,57,0.570,0.491,0.728,0.639,0.764,19.343
3,zerotrack,2,11,43,0.698,0.628,0.821,0.819,0.847,8.827
4,zerotrack,2,aa,188,0.747,0.702,0.861,0.830,0.872,8.639
0,zerotrack,5,00,40,0.895,0.825,0.998,0.995,0.962,1.240
1,zerotrack,5,10,13,0.754,0.769,0.932,0.923,0.945,2.244
2,zerotrack,5,01,65,0.495,0.323,0.682,0.520,0.683,28.509
3,zerotrack,5,11,67,0.651,0.522,0.801,0.731,0.824,11.107
4,zerotrack,5,aa,185,0.656,0.535,0.811,0.728,0.813,14.465
0,zerotrack,10,00,9,0.756,0.556,1.000,1.000,0.910,3.552
1,zerotrack,10,10,6,0.783,0.667,0.990,0.933,0.924,4.001
2,zerotrack,10,01,67,0.479,0.209,0.658,0.403,0.613,38.604
3,zerotrack,10,11,88,0.520,0.409,0.712,0.602,0.741,18.299
4,zerotrack,10,aa,170,0.526,0.347,0.716,0.556,0.706,25.016
