,testid,plen,type,reccnt,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
0,fulloracle,2,00,64,0.891,0.891,0.991,0.988,0.975,0.623
1,fulloracle,2,10,24,0.958,0.917,0.946,0.933,0.941,1.903
2,fulloracle,2,01,57,0.833,0.719,0.837,0.789,0.891,7.219
3,fulloracle,2,11,43,0.884,0.837,0.923,0.902,0.926,3.092
4,fulloracle,2,aa,188,0.880,0.830,0.923,0.901,0.934,3.351
0,fulloracle,5,00,40,0.935,0.900,0.999,1.000,0.966,1.068
1,fulloracle,5,10,13,0.800,0.846,0.954,0.938,0.938,2.657
2,fulloracle,5,01,65,0.732,0.600,0.789,0.680,0.844,10.719
3,fulloracle,5,11,67,0.815,0.731,0.886,0.818,0.888,4.811
4,fulloracle,5,aa,185,0.811,0.730,0.881,0.817,0.893,5.926
0,fulloracle,10,00,9,0.822,0.778,1.000,1.000,0.907,3.467
1,fulloracle,10,10,6,0.717,0.667,0.997,0.967,0.921,4.131
2,fulloracle,10,01,67,0.727,0.493,0.770,0.603,0.826,12.580
3,fulloracle,10,11,88,0.710,0.591,0.830,0.745,0.852,6.502
4,fulloracle,10,aa,170,0.723,0.565,0.821,0.711,0.847,8.653
0,notracklap,2,00,64,0.875,0.844,0.980,0.972,0.973,0.799
1,notracklap,2,10,24,0.896,0.833,0.971,0.967,0.951,1.668
2,notracklap,2,01,57,0.553,0.439,0.749,0.674,0.788,18.194
3,notracklap,2,11,43,0.791,0.721,0.895,0.865,0.915,5.585
4,notracklap,2,aa,188,0.761,0.691,0.889,0.856,0.901,7.278
0,notracklap,5,00,40,0.920,0.900,0.975,0.965,0.957,1.738
1,notracklap,5,10,13,0.754,0.692,0.935,0.923,0.936,2.626
2,notracklap,5,01,65,0.508,0.354,0.678,0.523,0.693,27.406
3,notracklap,5,11,67,0.615,0.433,0.797,0.687,0.839,10.891
4,notracklap,5,aa,185,0.653,0.524,0.803,0.706,0.820,14.134
0,notracklap,10,00,9,0.778,0.778,0.936,0.911,0.871,8.947
1,notracklap,10,10,6,0.717,0.667,0.977,0.967,0.917,3.457
2,notracklap,10,01,67,0.499,0.269,0.643,0.391,0.633,36.123
3,notracklap,10,11,88,0.516,0.398,0.712,0.611,0.751,17.857
4,notracklap,10,aa,170,0.530,0.376,0.706,0.553,0.717,24.076
0,laponly,2,00,64,0.891,0.891,0.980,0.972,0.972,0.844
1,laponly,2,10,24,0.896,0.833,0.963,0.950,0.960,1.122
2,laponly,2,01,57,0.781,0.684,0.832,0.786,0.888,7.339
3,laponly,2,11,43,0.965,0.930,0.940,0.921,0.957,1.354
4,laponly,2,aa,188,0.875,0.830,0.923,0.901,0.942,2.965
0,laponly,5,00,40,0.915,0.900,0.980,0.970,0.960,1.434
1,laponly,5,10,13,0.708,0.692,0.938,0.923,0.948,1.757
2,laponly,5,01,65,0.717,0.585,0.785,0.683,0.841,10.944
3,laponly,5,11,67,0.782,0.642,0.890,0.827,0.920,2.582
4,laponly,5,aa,185,0.783,0.681,0.876,0.814,0.903,5.214
0,laponly,10,00,9,0.778,0.778,0.933,0.933,0.873,8.496
1,laponly,10,10,6,0.717,0.667,0.993,0.967,0.935,2.668
2,laponly,10,01,67,0.701,0.478,0.764,0.603,0.822,12.776
3,laponly,10,11,88,0.677,0.568,0.833,0.755,0.873,5.237
4,laponly,10,aa,170,0.694,0.547,0.816,0.712,0.855,8.290
0,trackonly,2,00,64,0.898,0.922,0.992,0.991,0.972,0.760
1,trackonly,2,10,24,0.938,0.875,0.958,0.950,0.943,2.003
2,trackonly,2,01,57,0.579,0.474,0.751,0.677,0.790,18.196
3,trackonly,2,11,43,0.733,0.651,0.898,0.865,0.896,6.211
4,trackonly,2,aa,188,0.769,0.718,0.893,0.862,0.896,7.452
0,trackonly,5,00,40,0.930,0.925,0.999,1.000,0.962,1.420
1,trackonly,5,10,13,0.815,0.846,0.942,0.938,0.940,2.549
2,trackonly,5,01,65,0.517,0.354,0.687,0.535,0.695,27.283
3,trackonly,5,11,67,0.654,0.522,0.810,0.716,0.826,11.325
4,trackonly,5,aa,185,0.677,0.573,0.817,0.730,0.817,14.173
0,trackonly,10,00,9,0.778,0.778,1.000,1.000,0.900,4.036
1,trackonly,10,10,6,0.717,0.667,0.970,0.967,0.905,5.411
2,trackonly,10,01,67,0.513,0.269,0.661,0.403,0.637,35.650
3,trackonly,10,11,88,0.570,0.443,0.726,0.636,0.747,17.134
4,trackonly,10,aa,170,0.564,0.400,0.723,0.575,0.717,23.324
0,fullpred,2,00,64,0.859,0.859,0.966,0.953,0.948,3.318
1,fullpred,2,10,24,0.958,0.917,0.954,0.950,0.940,2.431
2,fullpred,2,01,57,0.570,0.439,0.747,0.670,0.800,16.894
3,fullpred,2,11,43,0.721,0.651,0.886,0.847,0.892,6.532
4,fullpred,2,aa,188,0.753,0.691,0.880,0.843,0.889,8.056
0,fullpred,5,00,40,0.820,0.700,0.942,0.925,0.902,7.571
1,fullpred,5,10,13,0.800,0.846,0.951,0.954,0.941,2.628
2,fullpred,5,01,65,0.511,0.369,0.674,0.523,0.687,28.097
3,fullpred,5,11,67,0.624,0.478,0.799,0.672,0.823,11.916
4,fullpred,5,aa,185,0.639,0.514,0.797,0.694,0.800,16.009
0,fullpred,10,00,9,0.700,0.333,0.958,0.933,0.739,22.963
1,fullpred,10,10,6,0.717,0.667,0.990,0.967,0.921,4.580
2,fullpred,10,01,67,0.521,0.328,0.611,0.406,0.587,41.397
3,fullpred,10,11,88,0.555,0.409,0.705,0.584,0.747,17.737
4,fullpred,10,aa,170,0.555,0.382,0.692,0.546,0.690,26.874
0,predtrack,2,00,64,0.891,0.906,0.989,0.984,0.971,0.780
1,predtrack,2,10,24,0.938,0.917,0.958,0.950,0.943,2.186
2,predtrack,2,01,57,0.579,0.474,0.753,0.681,0.790,18.096
3,predtrack,2,11,43,0.721,0.674,0.893,0.884,0.893,6.437
4,predtrack,2,aa,188,0.763,0.723,0.891,0.865,0.895,7.504
0,predtrack,5,00,40,0.930,0.900,0.999,1.000,0.962,1.415
1,predtrack,5,10,13,0.738,0.769,0.945,0.923,0.942,2.623
2,predtrack,5,01,65,0.514,0.369,0.687,0.532,0.695,27.191
3,predtrack,5,11,67,0.651,0.537,0.811,0.719,0.828,11.345
4,predtrack,5,aa,185,0.669,0.573,0.818,0.729,0.818,14.153
0,predtrack,10,00,9,0.822,0.778,1.000,1.000,0.902,4.111
1,predtrack,10,10,6,0.717,0.667,0.970,0.967,0.902,5.387
2,predtrack,10,01,67,0.516,0.269,0.657,0.403,0.637,35.691
3,predtrack,10,11,88,0.559,0.432,0.730,0.639,0.756,17.018
4,predtrack,10,aa,170,0.562,0.394,0.724,0.576,0.722,23.284
0,predpit,2,00,64,0.891,0.875,0.955,0.938,0.937,4.645
1,predpit,2,10,24,0.896,0.833,0.958,0.942,0.954,1.808
2,predpit,2,01,57,0.588,0.474,0.753,0.677,0.792,17.541
3,predpit,2,11,43,0.779,0.698,0.893,0.856,0.917,5.255
4,predpit,2,aa,188,0.774,0.707,0.880,0.840,0.890,8.332
0,predpit,5,00,40,0.830,0.750,0.944,0.910,0.901,7.891
1,predpit,5,10,13,0.708,0.692,0.932,0.923,0.947,1.860
2,predpit,5,01,65,0.511,0.385,0.671,0.523,0.684,28.144
3,predpit,5,11,67,0.615,0.433,0.795,0.675,0.838,11.052
4,predpit,5,aa,185,0.631,0.503,0.793,0.690,0.805,15.728
0,predpit,10,00,9,0.656,0.333,0.878,0.733,0.737,24.000
1,predpit,10,10,6,0.717,0.667,0.987,0.967,0.936,2.890
2,predpit,10,01,67,0.481,0.313,0.619,0.394,0.587,41.719
3,predpit,10,11,88,0.509,0.386,0.702,0.584,0.749,18.011
4,predpit,10,aa,170,0.513,0.365,0.689,0.531,0.691,27.138
0,curtrack,2,00,64,0.906,0.906,0.992,0.988,0.975,0.629
1,curtrack,2,10,24,0.958,0.917,0.963,0.958,0.952,1.538
2,curtrack,2,01,57,0.579,0.474,0.753,0.677,0.804,16.588
3,curtrack,2,11,43,0.733,0.651,0.902,0.870,0.900,5.932
4,curtrack,2,aa,188,0.774,0.718,0.895,0.863,0.903,6.797
0,curtrack,5,00,40,0.945,0.925,0.999,0.995,0.965,1.163
1,curtrack,5,10,13,0.785,0.769,0.951,0.938,0.948,2.124
2,curtrack,5,01,65,0.514,0.354,0.686,0.526,0.700,26.706
3,curtrack,5,11,67,0.642,0.507,0.805,0.684,0.834,10.740
4,curtrack,5,aa,185,0.672,0.562,0.815,0.714,0.823,13.673
0,curtrack,10,00,9,0.778,0.778,1.000,1.000,0.904,3.688
1,curtrack,10,10,6,0.717,0.667,1.000,1.000,0.924,4.080
2,curtrack,10,01,67,0.530,0.284,0.656,0.406,0.639,35.512
3,curtrack,10,11,88,0.542,0.341,0.719,0.618,0.753,17.369
4,curtrack,10,aa,170,0.556,0.353,0.719,0.568,0.722,23.326
0,zerotrack,2,00,64,0.898,0.906,0.991,0.988,0.975,0.624
1,zerotrack,2,10,24,0.938,0.917,0.938,0.942,0.947,1.525
2,zerotrack,2,01,57,0.579,0.474,0.753,0.674,0.803,16.728
3,zerotrack,2,11,43,0.721,0.698,0.863,0.847,0.888,6.493
4,zerotrack,2,aa,188,0.766,0.729,0.882,0.854,0.899,6.964
0,zerotrack,5,00,40,0.940,0.925,0.999,1.000,0.966,1.076
1,zerotrack,5,10,13,0.769,0.769,0.960,0.954,0.949,1.588
2,zerotrack,5,01,65,0.514,0.354,0.685,0.529,0.700,26.699
3,zerotrack,5,11,67,0.675,0.537,0.816,0.719,0.832,10.928
4,zerotrack,5,aa,185,0.682,0.573,0.819,0.730,0.823,13.683
0,zerotrack,10,00,9,0.733,0.667,1.000,1.000,0.908,3.384
1,zerotrack,10,10,6,0.717,0.667,0.957,0.967,0.931,3.138
2,zerotrack,10,01,67,0.530,0.284,0.659,0.406,0.640,35.509
3,zerotrack,10,11,88,0.562,0.420,0.724,0.625,0.763,16.426
4,zerotrack,10,aa,170,0.564,0.388,0.721,0.571,0.728,22.787
0,deepAR,2,00,64,0.914,0.938,0.988,0.984,0.930,2.445
1,deepAR,2,10,24,0.958,0.917,0.929,0.917,0.931,2.495
2,deepAR,2,01,57,0.579,0.491,0.728,0.646,0.741,20.667
3,deepAR,2,11,43,0.721,0.651,0.867,0.828,0.870,7.082
