,runid,trainsize,testsize,testdistribution,currank,avgrank,dice,lr,lrl1,lsvc,lsvcl2,rf,lrbias,xgb
0,Phoenix,691,114,"+:38,0:16,-:60",0.14035087719298245,0.32456140350877194,0.3684210526315789,0.5350877192982456,0.5350877192982456,0.5175438596491229,0.35964912280701755,0.543859649122807,0.5263157894736842,0.41228070175438597
0,Indy500,580,225,"+:82,0:47,-:96",0.2088888888888889,0.3244444444444444,0.39555555555555555,0.56,0.5466666666666666,0.5466666666666666,0.5377777777777778,0.48444444444444446,0.56,0.5066666666666667
0,Texas,678,127,"+:39,0:34,-:54",0.2677165354330709,0.31496062992125984,0.29133858267716534,0.5196850393700787,0.5590551181102362,0.5118110236220472,0.4251968503937008,0.4881889763779528,0.5275590551181102,0.48031496062992124
0,Iowa,696,109,"+:42,0:28,-:39",0.25688073394495414,0.29357798165137616,0.25688073394495414,0.41284403669724773,0.4036697247706422,0.3944954128440367,0.3119266055045872,0.4036697247706422,0.4036697247706422,0.3669724770642202
0,Pocono,679,126,"+:29,0:61,-:36",0.48412698412698413,0.2777777777777778,0.23809523809523808,0.40476190476190477,0.38095238095238093,0.36507936507936506,0.2222222222222222,0.373015873015873,0.4126984126984127,0.3888888888888889
0,Gateway,701,104,"+:34,0:28,-:42",0.2692307692307692,0.3269230769230769,0.25,0.5,0.46153846153846156,0.4423076923076923,0.47115384615384615,0.5288461538461539,0.47115384615384615,0.47115384615384615
