,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
1385,-1,6,14,5,1,1,16,24,0.7272727272727273,0,0,16.0,16.7,16,5.2,8,4.25,,,43.0251062992126,7.306568456158284,137.15445,60.08924999999999,47.06300492957747,15.10105966982901,2,0,147.62525,0,0,0,0,0,0
1386,-2,6,14,6,1,1,16,26,0.7878787878787878,0,0,24.0,17.916666666666668,-1,4.166666666666667,-17,0.0,,,43.0251062992126,7.306568456158284,147.62525,49.618449999999996,49.12005753424657,20.5798120536562,2,4,147.62525,0,0,0,0,0,0
1387,0,6,14,7,1,1,16,13,0.3939393939393939,0,0,25.5,19.0,-2,3.2857142857142856,-1,-0.16666666666666666,69.5335,0.0,42.93600573248408,6.9320190923969385,87.9717,18.438199999999995,48.79799944134078,20.01619356501995,2,33,87.9717,0,0,0,0,0,0
1389,6,6,15,1,1,0,17,10,0.30303030303030304,0,0,18.5,18.5,2,2.0,0,0.0,59.76335,15.28155,43.82752903225806,8.817939093293177,59.76335,15.28155,48.988144444444444,17.64355030407625,2,36,59.76335,0,0,0,0,0,0
1390,8,6,15,2,1,0,17,4,0.12121212121212122,1,0,14.5,16.5,6,4.0,0,0.0,60.52775,7.2130499999999955,43.0093734375,7.15340366694507,60.52775,7.2130499999999955,45.76115507246377,13.627943995032766,2,33,60.52775,0,0,0,0,0,0
1391,10,6,15,3,1,0,17,4,0.12121212121212122,1,0,9.0,14.0,8,5.333333333333333,2,3.0,59.98445,7.07855,43.23426391752579,7.759264100737049,59.98445,7.07855,47.48325,16.199713636503645,2,39,59.98445,0,0,0,0,0,0
1392,3,6,15,4,1,0,17,16,0.48484848484848486,0,0,10.0,13.0,10,6.5,2,2.6666666666666665,59.627250000000004,6.74145,43.066865040650406,7.318366464892893,59.627250000000004,6.74145,46.50516268656717,14.865025136338682,2,26,59.627250000000004,0,0,0,0,0,0
1394,-5,6,18,1,1,0,7,14,0.42424242424242425,0,0,8.0,8.0,2,2.0,0,0.0,63.460800000000006,20.3342,44.046845161290335,10.701576269842253,63.460800000000006,20.3342,49.26803142857144,18.459022106628844,2,35,63.460800000000006,0,0,0,0,0,0
1395,3,6,18,2,1,0,7,4,0.12121212121212122,1,0,16.5,12.25,-5,-1.5,0,0.0,59.771150000000006,6.1181500000000035,43.0315671875,8.25152778194845,59.771150000000006,6.1181500000000035,45.778664705882356,14.115736220602761,2,33,59.771150000000006,0,0,0,0,0,0
1396,5,6,18,3,1,0,7,8,0.24242424242424243,0,0,6.5,10.333333333333334,3,0.0,8,0.5,59.889250000000004,6.657550000000004,43.33392978723405,8.852398038551051,59.889250000000004,6.657550000000004,47.76946057692308,17.170151216928634,2,36,59.889250000000004,0,0,0,0,0,0
