,Year,Model,ExpID,laptype,Top1Acc,SignAcc,MAE,50-Risk,90-Risk
0,Pocono-2018,arima,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.8967391304342953,0.6846980363097444,0.5105594664690626,0.09890305584826133,0.09234164383561644
1,Pocono-2018,arima,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.9826086956513195,0.8119047619047619,0.2916666666666667,0.0753766277981105,0.06846958890118307
2,Pocono-2018,arima,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.7536231884047049,0.47497546614327774,0.8714425907752699,0.1371290277969852,0.13112919374913565
