,Year,Model,ExpID,laptype,Top1Acc,SignAcc,MAE,50-Risk,90-Risk
0,Iowa-2019,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.9444444444441166,0.5734605087014726,0.8447121820615796,0.1338866777503485,0.12545724217844728
1,Iowa-2019,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.9809523809519138,0.6387806555122622,0.5606234242493697,0.1102891433554398,0.10222936870367395
2,Iowa-2019,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.8461538461527613,0.3967761934283943,1.6131432114073156,0.19827676894176577,0.188838647463995
