,Year,Model,ExpID,laptype,Top1Acc,SignAcc,MAE,50-Risk,90-Risk
0,Pocono-2018,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.9255319148931248,0.8031895614353026,0.29068503080826386,0.08202318229715491,0.07504516332982086
1,Pocono-2018,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.991452991452144,0.9304093567251462,0.07719298245614035,0.04814452293812238,0.042547791301387354
2,Pocono-2018,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.8169014084495536,0.5958055290753098,0.6387035271687321,0.13706956160973588,0.1278472133868068
