,Year,Model,ExpID,laptype,Top1Acc,SignAcc,MAE,50-Risk,90-Risk
0,Pocono-2018,deepAR-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.9202127659569574,0.79014135556361,0.30445813700616164,0.10384035827186512,0.09503129610115911
1,Pocono-2018,deepAR-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.9658119658111404,0.916374269005848,0.08654970760233918,0.06846880585581751,0.06044391863137288
2,Pocono-2018,deepAR-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.845070422534021,0.5843660629170638,0.6596758817921831,0.16131240492324714,0.15122920757848152
