,Year,Model,ExpID,laptype,SignAcc,MAE,50-Risk,90-Risk
0,Texas-2018,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.2558139534883721,1.7790697674418605,0.20184696569920843,0.17968337730870715
1,Texas-2018,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.43023255813953487,1.8372093023255813,0.20844327176781002,0.20000000000000004
2,Texas-2018,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.3023255813953488,5.755813953488372,0.6530343007915568,0.2277044854881266
3,Texas-2018,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.5116279069767442,2.046511627906977,0.23218997361477572,0.295514511873351
4,Texas-2018,deepAR-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.686046511627907,2.5930232558139537,0.2974934036939314,0.3454089709762533
5,Texas-2018,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normalpit,0.17647058823529413,2.2745098039215685,0.23107569721115537,0.2215139442231076
6,Texas-2018,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normalpit,0.39215686274509803,2.4313725490196076,0.24701195219123506,0.24382470119521912
7,Texas-2018,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normalpit,0.35294117647058826,5.666666666666667,0.5756972111553785,0.2298804780876494
8,Texas-2018,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normalpit,0.47058823529411764,2.7058823529411766,0.2749003984063745,0.351394422310757
9,Texas-2018,deepAR-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normalpit,0.6078431372549019,3.6666666666666665,0.3745019920318725,0.4545019920318726
10,Texas-2018,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,cautionpit,0.37142857142857144,1.0571428571428572,0.14453125,0.09765625000000001
11,Texas-2018,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,cautionpit,0.4857142857142857,0.9714285714285714,0.1328125,0.11406250000000001
12,Texas-2018,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,cautionpit,0.22857142857142856,5.885714285714286,0.8046875,0.22343749999999996
13,Texas-2018,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,cautionpit,0.5714285714285714,1.0857142857142856,0.1484375,0.1859375
14,Texas-2018,deepAR-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,cautionpit,0.8,1.0285714285714285,0.146484375,0.131484375
