,Year,Model,ExpID,laptype,SignAcc,MAE,50-Risk,90-Risk
0,Texas-2018,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.2558139534883721,1.7790697674418605,0.20184696569920843,0.17968337730870715
1,Texas-2018,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.38372093023255816,1.872093023255814,0.21240105540897097,0.2007915567282322
2,Texas-2018,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.3023255813953488,5.755813953488372,0.6530343007915568,0.2277044854881266
3,Texas-2018,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.5116279069767442,2.046511627906977,0.23218997361477572,0.295514511873351
4,Texas-2018,deepARW-MLP,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.5465116279069767,2.4186046511627906,0.28232189973614774,0.2213192612137204
5,Texas-2018,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normalpit,0.17647058823529413,2.2745098039215685,0.23107569721115537,0.2215139442231076
6,Texas-2018,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normalpit,0.37254901960784315,2.411764705882353,0.2450199203187251,0.24342629482071718
7,Texas-2018,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normalpit,0.35294117647058826,5.666666666666667,0.5756972111553785,0.2298804780876494
8,Texas-2018,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normalpit,0.47058823529411764,2.7058823529411766,0.2749003984063745,0.351394422310757
9,Texas-2018,deepARW-MLP,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normalpit,0.5098039215686274,3.2745098039215685,0.3396414342629482,0.26633466135458167
10,Texas-2018,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,cautionpit,0.37142857142857144,1.0571428571428572,0.14453125,0.09765625000000001
11,Texas-2018,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,cautionpit,0.4,1.0857142857142856,0.1484375,0.11718750000000003
12,Texas-2018,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,cautionpit,0.22857142857142856,5.885714285714286,0.8046875,0.22343749999999996
13,Texas-2018,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,cautionpit,0.5714285714285714,1.0857142857142856,0.1484375,0.1859375
14,Texas-2018,deepARW-MLP,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,cautionpit,0.6,1.1714285714285715,0.169921875,0.13304687500000004
