,Year,Model,ExpID,laptype,Top1Acc,SignAcc,MAE,50-Risk,90-Risk
0,Texas-2018,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.936440677965705,0.631212053069485,0.6795592534292781,0.08983992420086771,0.08521009325287986
1,Texas-2018,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.9999999999992188,0.7334450963956413,0.34786253143336127,0.056238527814197414,0.05219166510582506
2,Texas-2018,deepARW-multi,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.8611111111103138,0.5128578360019408,1.0635613779718582,0.12811146666666667,0.12281764266666666
