,testid,plen,type,reccnt,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse
4,predtrack,5,aa,115,0.454,0.322,0.680,0.499,0.710,22.715
0,predtrack,10,00,2,1.000,1.000,0.940,0.900,0.894,3.654
1,predtrack,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,predtrack,10,01,51,0.441,0.176,0.613,0.318,0.588,40.384
3,predtrack,10,11,57,0.284,0.123,0.573,0.407,0.596,30.286
4,predtrack,10,aa,110,0.370,0.164,0.598,0.375,0.597,34.484
0,predpit,2,00,27,0.833,0.778,0.893,0.859,0.844,12.912
1,predpit,2,10,11,0.773,0.727,0.818,0.818,0.757,19.417
2,predpit,2,01,49,0.571,0.469,0.804,0.739,0.818,13.389
3,predpit,2,11,31,0.661,0.613,0.865,0.800,0.856,8.711
4,predpit,2,aa,118,0.674,0.602,0.842,0.790,0.829,12.613
0,predpit,5,00,13,0.708,0.615,0.689,0.585,0.597,44.639
1,predpit,5,10,2,0.100,0.000,0.380,0.000,0.445,47.662
2,predpit,5,01,54,0.452,0.259,0.676,0.496,0.661,30.351
3,predpit,5,11,46,0.530,0.326,0.698,0.539,0.707,23.021
4,predpit,5,aa,115,0.506,0.322,0.681,0.515,0.669,29.335
0,predpit,10,00,2,1.000,1.000,0.940,0.900,0.923,2.436
1,predpit,10,10,0,0.000,0.000,0.000,0.000,0.000,0.000
2,predpit,10,01,51,0.414,0.235,0.549,0.294,0.478,56.403
3,predpit,10,11,57,0.272,0.088,0.534,0.326,0.558,35.664
4,predpit,10,aa,110,0.351,0.173,0.548,0.322,0.528,44.675
