,model,prediction_length,halfmode,trainid,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse,top1acc_std,top1acc_farmost_std,top5acc_std,top5acc_farmost_std,tau_std,rmse_std
0,oracle,2,0,indy500-r0.2,0.683,0.612,0.825,0.782,0.842,10.953,0.011,0.015,0.003,0.003,0.001,0.061
1,oracle,2,0,indy500-r0.4,0.666,0.585,0.826,0.782,0.840,11.222,0.008,0.012,0.005,0.006,0.001,0.083
2,oracle,2,0,indy500,0.701,0.649,0.840,0.800,0.844,10.678,0.012,0.017,0.002,0.004,0.001,0.039
3,oracle,5,0,indy500-r0.2,0.507,0.346,0.720,0.570,0.721,22.737,0.009,0.012,0.001,0.002,0.001,0.092
4,oracle,5,0,indy500-r0.4,0.494,0.339,0.705,0.543,0.715,23.078,0.010,0.012,0.002,0.005,0.001,0.064
5,oracle,5,0,indy500,0.544,0.393,0.731,0.590,0.731,21.757,0.007,0.010,0.003,0.003,0.001,0.048
6,oracle,10,0,indy500-r0.2,0.371,0.165,0.577,0.328,0.568,38.390,0.009,0.007,0.002,0.005,0.001,0.075
7,oracle,10,0,indy500-r0.4,0.354,0.138,0.560,0.306,0.546,40.283,0.002,0.004,0.002,0.004,0.001,0.049
8,oracle,10,0,indy500,0.368,0.140,0.585,0.349,0.587,36.477,0.006,0.004,0.001,0.000,0.000,0.017
