,model,prediction_length,halfmode,trainid,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse,top1acc_std,top1acc_farmost_std,top5acc_std,top5acc_farmost_std,tau_std,rmse_std
0,oracle,2,0,indy500,0.7457627118644068,0.711864406779661,0.8652542372881356,0.8372881355932204,0.8729388406707314,6.939746691553541,0.000,0.000,0.000,0.000,0.000,0.000
1,deepAR,2,0,indy500,0.559322033898305,0.5,0.7779661016949152,0.7305084745762712,0.788816458186742,15.141623419344102,0.000,0.000,0.000,0.000,0.000,0.000
2,naive,2,0,indy500,0.6440677966101694,0.576271186440678,0.823728813559322,0.7711864406779662,0.8149622953307029,14.35432081795447,0.000,0.000,0.000,0.000,0.000,0.000
3,curtrack,2,0,indy500,0.576271186440678,0.4745762711864407,0.8,0.7406779661016949,0.8200735194528107,12.519691840949628,0.000,0.000,0.000,0.000,0.000,0.000
4,zerotrack,2,0,indy500,0.5635593220338984,0.4830508474576271,0.8101694915254237,0.7661016949152543,0.8343447713206277,11.110191682940016,0.000,0.000,0.000,0.000,0.000,0.000
