,model,prediction_length,halfmode,trainid,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse,top1acc_std,top1acc_farmost_std,top5acc_std,top5acc_farmost_std,tau_std,rmse_std
0,oracle,2,0,indy500-r0.2,0.8025423728813561,0.7627118644067797,0.8545762711864408,0.8298305084745763,0.8733298397953799,7.167154488120896,0.009,0.008,0.002,0.003,0.001,0.095
1,oracle,2,0,indy500-r0.4,0.764406779661017,0.7135593220338982,0.8684745762711863,0.836271186440678,0.8830399089294213,6.292494467858887,0.015,0.019,0.003,0.003,0.001,0.133
2,oracle,2,0,indy500,0.7423728813559322,0.7,0.862542372881356,0.8338983050847458,0.8734106219044268,6.974917699523408,0.010,0.009,0.003,0.002,0.001,0.122
3,oracle,5,0,indy500-r0.2,0.6831304347826087,0.5547826086956521,0.8320000000000001,0.7631304347826087,0.8335950765866226,9.3223113200463,0.011,0.007,0.003,0.003,0.001,0.085
4,oracle,5,0,indy500-r0.4,0.6817391304347826,0.5356521739130435,0.8148173913043477,0.752695652173913,0.8350963941443373,9.086753475075383,0.013,0.013,0.003,0.006,0.001,0.095
5,oracle,5,0,indy500,0.6511304347826087,0.49565217391304345,0.820104347826087,0.7370434782608696,0.8375452847299961,8.99262723233701,0.004,0.011,0.003,0.005,0.001,0.090
6,oracle,10,0,indy500-r0.2,0.5716363636363637,0.3345454545454546,0.7706181818181819,0.6676363636363638,0.7635670377034091,13.233705269243497,0.009,0.012,0.004,0.005,0.002,0.105
7,oracle,10,0,indy500-r0.4,0.5121818181818181,0.3018181818181819,0.7285818181818181,0.5770909090909091,0.7508568871535504,14.223840753437244,0.005,0.011,0.003,0.005,0.001,0.066
8,oracle,10,0,indy500,0.6359999999999999,0.5127272727272727,0.7969818181818182,0.7276363636363636,0.7798023086124742,12.457092313800917,0.011,0.012,0.002,0.005,0.000,0.062
