,model,prediction_length,halfmode,trainid,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse,top1acc_std,top1acc_farmost_std,top5acc_std,top5acc_farmost_std,tau_std,rmse_std
0,oracle,2,0,indy500-r0.2,0.7805084745762711,0.771186440677966,0.8396610169491525,0.8216949152542373,0.8597327466178732,8.320709938986552,0.011,0.014,0.005,0.004,0.001,0.147
1,oracle,2,0,indy500-r0.4,0.7271186440677966,0.7220338983050848,0.8566101694915254,0.8305084745762713,0.8700174679530948,7.397210577189003,0.018,0.019,0.004,0.005,0.003,0.221
2,oracle,2,0,indy500,0.7101694915254237,0.7033898305084746,0.854915254237288,0.8355932203389831,0.8605662070056873,8.064231826141107,0.021,0.020,0.004,0.004,0.003,0.243
3,oracle,5,0,indy500-r0.2,0.6173913043478262,0.5252173913043479,0.8024347826086956,0.7488695652173913,0.8077854596687711,11.678964486772909,0.013,0.025,0.002,0.006,0.002,0.189
4,oracle,5,0,indy500-r0.4,0.6093913043478261,0.5252173913043479,0.7837217391304347,0.7394782608695653,0.8071476442370009,11.588267017483455,0.011,0.017,0.005,0.004,0.002,0.175
5,oracle,5,0,indy500,0.5909565217391304,0.49217391304347824,0.7967304347826089,0.7321739130434782,0.8121239139730545,11.266717316742168,0.008,0.016,0.002,0.007,0.002,0.119
6,oracle,10,0,indy500-r0.2,0.5092727272727273,0.3454545454545454,0.7410181818181818,0.6538181818181819,0.7259334705638045,16.948313328805682,0.012,0.025,0.003,0.008,0.003,0.307
7,oracle,10,0,indy500-r0.4,0.43272727272727274,0.25999999999999995,0.6970545454545455,0.5483636363636364,0.7150940073798691,17.755501213447,0.004,0.017,0.004,0.008,0.001,0.163
8,oracle,10,0,indy500,0.5358181818181819,0.43999999999999995,0.7552727272727273,0.6916363636363636,0.7401184243721042,16.07874752134422,0.015,0.021,0.003,0.006,0.002,0.136
