,model,prediction_length,halfmode,trainid,top1acc,top1acc_farmost,top5acc,top5acc_farmost,tau,rmse,top1acc_std,top1acc_farmost_std,top5acc_std,top5acc_farmost_std,tau_std,rmse_std
0,oracle,2,0,indy500,0.6059322033898306,0.5423728813559322,0.8059322033898305,0.7576271186440678,0.8326309566193313,11.380946943929374,0.000,0.000,0.000,0.000,0.000,0.000
1,curtrack,2,0,indy500,0.576271186440678,0.5084745762711864,0.8110169491525424,0.7661016949152543,0.8225615763846834,11.907831057024826,0.000,0.000,0.000,0.000,0.000,0.000
2,zerotrack,2,0,indy500,0.5635593220338984,0.4745762711864407,0.8059322033898305,0.7559322033898305,0.8316569505095661,11.217064715479635,0.000,0.000,0.000,0.000,0.000,0.000
