,Year,Model,ExpID,laptype,SignAcc,MAE,50-Risk,90-Risk
0,Indy500-2019,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.1497584541062802,4.342995169082125,0.2881410256410256,0.26121794871794873
1,Indy500-2019,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.4927536231884058,4.280193236714976,0.28397435897435896,0.27782051282051284
2,Indy500-2019,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.5072463768115942,4.217391304347826,0.2798076923076923,0.2513461538461538
3,Indy500-2019,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.45410628019323673,4.840579710144928,0.3211538461538462,0.3047435897435897
4,Indy500-2019,deepARW-MLP,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,all,0.642512077294686,3.5990338164251208,0.24231020942408377,0.13445680628272247
5,Indy500-2019,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normalpit,0.11650485436893204,4.834951456310679,0.3141955835962145,0.31015772870662467
6,Indy500-2019,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normalpit,0.5436893203883495,4.407766990291262,0.2864353312302839,0.30864353312302834
7,Indy500-2019,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normalpit,0.5533980582524272,4.514563106796117,0.29337539432176657,0.2888328075709779
8,Indy500-2019,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normalpit,0.5145631067961165,4.70873786407767,0.305993690851735,0.29438485804416403
9,Indy500-2019,deepARW-MLP,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,normalpit,0.6407766990291263,3.825242718446602,0.2558359621451104,0.14697791798107257
10,Indy500-2019,CurRank,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,cautionpit,0.18269230769230768,3.855769230769231,0.26123778501628664,0.21068403908794797
11,Indy500-2019,RandomForest,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,cautionpit,0.4423076923076923,4.153846153846154,0.2814332247557003,0.24599348534201954
12,Indy500-2019,SVM,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,cautionpit,0.46153846153846156,3.923076923076923,0.26579804560260584,0.21263843648208475
13,Indy500-2019,XGBoost,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,cautionpit,0.3942307692307692,4.971153846153846,0.33680781758957656,0.3154397394136808
14,Indy500-2019,deepARW-MLP,weighted-noinlap-S0LTYP0T-nocate-c60-drank-pitmodel,cautionpit,0.6442307692307693,3.375,0.22773623385452074,0.12096532970768181
