,Year,Model,ExpID,laptype,Top1Acc,SignAcc,MAE,50-Risk,90-Risk
0,Iowa-2018,deepARW-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.9791666666663267,0.8474635163307853,0.2004864489228631,0.022528426635666798,0.021595335488792822
1,Iowa-2018,deepARW-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.9783783783778496,0.908651262761956,0.11069317571198281,0.012002123082939914,0.011708578931195352
2,Iowa-2018,deepARW-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.9805825242708927,0.7354965585054081,0.3647984267453294,0.04209586124526146,0.03997391078568832
