,car_number,completed_laps,rank,elapsed_time,rank_diff,time_diff
2787,4,41,17,3038.3806,-1.0,66.40859999999975
2849,4,42,17,3114.9523,0.0,76.57169999999996
2909,4,43,17,3221.8431,0.0,106.89080000000013
2962,4,44,17,3300.0908,0.0,78.2476999999999
3024,4,45,17,3367.4411,0.0,67.35030000000006
3083,4,46,17,3431.5716,0.0,64.13050000000021
3145,4,47,17,3494.4602,0.0,62.88859999999977
3204,4,48,17,3557.3339,0.0,62.8737000000001
3267,4,49,17,3619.7359,0.0,62.402000000000044
3329,4,50,17,3682.2062,0.0,62.47029999999995
3389,4,51,16,3744.2479,-1.0,62.041699999999764
3456,4,52,14,3806.1582,-2.0,61.91030000000001
3529,4,53,12,3868.491,-2.0,62.332800000000134
3598,4,54,10,3932.1702,-2.0,63.67920000000004
3675,4,55,10,3994.5753,0.0,62.40509999999995
3746,4,56,8,4056.4025,-2.0,61.827200000000175
3818,4,57,7,4118.8211,-1.0,62.41859999999997
3886,4,58,6,4181.06,-1.0,62.238900000000285
3949,4,59,6,4245.4558,0.0,64.39579999999933
4014,4,60,6,4307.7164,0.0,62.26060000000052
4079,4,61,7,4370.6718,1.0,62.95539999999983
4146,4,62,9,4434.0379,2.0,63.36610000000019
4211,4,63,10,4496.7912,1.0,62.7532999999994
4292,4,64,17,4580.4875,7.0,83.69630000000052
4356,4,65,17,4643.7621,0.0,63.27459999999974
4421,4,66,17,4705.1272,0.0,61.365099999999984
4489,4,67,16,4767.1128,-1.0,61.98559999999998
4552,4,68,16,4828.7296,0.0,61.616799999999785
4614,4,69,16,4890.0907,0.0,61.36110000000008
4677,4,70,16,4951.214,0.0,61.1233000000002
4738,4,71,16,5012.2728,0.0,61.05879999999979
4799,4,72,16,5074.2155,0.0,61.942700000000514
4859,4,73,16,5135.124,0.0,60.90849999999955
4919,4,74,16,5196.9061,0.0,61.782100000000355
4980,4,75,16,5259.2513,0.0,62.34519999999975
5046,4,76,15,5321.4629,-1.0,62.211600000000544
5107,4,77,15,5383.6759999999995,0.0,62.21309999999903
5172,4,78,15,5446.6259,0.0,62.949900000000525
5234,4,79,15,5508.4049,0.0,61.77900000000045
5292,4,80,15,5569.6455,0.0,61.240599999999176
5352,4,81,15,5631.6108,0.0,61.96530000000075
5411,4,82,15,5693.2089,0.0,61.59809999999925
5471,4,83,15,5754.795999999999,0.0,61.58709999999974
5536,4,84,15,5816.6069,0.0,61.8109000000004
5595,4,85,15,5879.3849,0.0,62.77800000000025
8,5,0,9,0.7617,0.0,0.0
67,5,1,10,68.8019,1.0,68.0402
130,5,2,10,131.3338,0.0,62.53189999999999
191,5,3,10,193.5829,0.0,62.2491
250,5,4,10,255.55,0.0,61.967100000000016
309,5,5,10,317.0606,0.0,61.51060000000001
373,5,6,10,378.8667,0.0,61.80609999999996
433,5,7,10,440.5393,0.0,61.672600000000045
492,5,8,10,502.3055,0.0,61.76619999999997
554,5,9,10,563.7461,0.0,61.44059999999996
615,5,10,10,625.4398,0.0,61.693700000000035
676,5,11,10,686.926,0.0,61.48620000000005
739,5,12,10,748.7763,0.0,61.85029999999995
808,5,13,10,810.5455,0.0,61.769199999999955
873,5,14,10,872.4104,0.0,61.864900000000034
963,5,15,21,955.7548,11.0,83.34440000000006
1035,5,16,21,1017.5427,0.0,61.78789999999992
1099,5,17,21,1078.3539,0.0,60.8112000000001
1188,5,18,19,1139.089,-2.0,60.735099999999875
1254,5,19,18,1200.4577,-1.0,61.36869999999999
1327,5,20,18,1261.993,0.0,61.53530000000001
1393,5,21,17,1323.5638,-1.0,61.57079999999996
1467,5,22,16,1385.3961,-1.0,61.83230000000003
1543,5,23,14,1447.3492,-2.0,61.95310000000018
1611,5,24,14,1510.5259,0.0,63.17669999999998
1671,5,25,13,1572.2301,-1.0,61.7041999999999
1737,5,26,13,1634.6141,0.0,62.384000000000015
1799,5,27,13,1696.4833,0.0,61.86920000000009
1868,5,28,12,1767.8958,-1.0,71.41249999999991
1939,5,29,12,1862.3438,0.0,94.44800000000009
2005,5,30,6,1962.2779999999998,-6.0,99.93419999999969
2117,5,31,6,2073.2154,0.0,110.93740000000025
2180,5,32,6,2178.68,0.0,105.46459999999979
2223,5,33,4,2275.5497,-2.0,96.8697000000002
2297,5,34,5,2359.0086,1.0,83.45890000000009
2382,5,35,6,2473.7526,1.0,114.74399999999969
2443,5,36,6,2586.4417,0.0,112.68910000000005
2515,5,37,6,2691.4616,0.0,105.01990000000023
2581,5,38,6,2795.7562,0.0,104.29459999999972
2640,5,39,6,2893.637,0.0,97.88080000000036
2699,5,40,7,2961.9352,1.0,68.29819999999972
2766,5,41,7,3026.9391,0.0,65.00390000000016
2826,5,42,7,3098.5545,0.0,71.61540000000014
2885,5,43,7,3197.3055,0.0,98.75099999999975
2944,5,44,7,3294.9687,0.0,97.66319999999996
2999,5,45,7,3359.4722,0.0,64.50350000000026
3061,5,46,7,3421.9599,0.0,62.48769999999968
3121,5,47,7,3484.0133,0.0,62.05340000000024
3182,5,48,7,3545.3818,0.0,61.36850000000004
3242,5,49,7,3606.8152,0.0,61.43339999999989
3305,5,50,7,3668.1189,0.0,61.303699999999935
3366,5,51,7,3729.3176,0.0,61.19869999999992
3430,5,52,6,3790.8088,-1.0,61.491199999999935
3539,5,53,14,3874.2705,8.0,83.46170000000029
3608,5,54,12,3936.7843,-2.0,62.51379999999972
3681,5,55,12,3999.3116,0.0,62.527300000000196
3756,5,56,10,4060.5082,-2.0,61.19660000000022
3826,5,57,10,4121.7453,0.0,61.23709999999937
3893,5,58,10,4183.3095,0.0,61.56420000000071
3953,5,59,8,4246.5481,-2.0,63.23859999999968
4015,5,60,7,4308.1053,-1.0,61.55720000000019
4076,5,61,6,4369.0954,-1.0,60.990099999999984
4138,5,62,6,4430.1468,0.0,61.051400000000285
4202,5,63,6,4491.6267,0.0,61.47989999999936
4266,5,64,6,4552.9608,0.0,61.334100000000035
4333,5,65,6,4613.9165,0.0,60.955700000000434
4395,5,66,5,4674.9798,-1.0,61.0632999999998
4456,5,67,5,4736.3438,0.0,61.36399999999958
4528,5,68,5,4797.5522,0.0,61.20840000000044
4589,5,69,5,4858.4336,0.0,60.88140000000021
4652,5,70,5,4919.3153,0.0,60.88169999999991
4713,5,71,5,4980.1966,0.0,60.88130000000001
4772,5,72,5,5040.9548,0.0,60.758200000000215
4833,5,73,5,5101.88,0.0,60.92519999999968
4893,5,74,5,5162.9181,0.0,61.03809999999976
4953,5,75,5,5223.7173,0.0,60.79920000000038
5014,5,76,5,5284.6877,0.0,60.970400000000154
5081,5,77,5,5345.7053,0.0,61.01759999999922
5146,5,78,5,5407.0509,0.0,61.34560000000056
5206,5,79,5,5468.371,0.0,61.32009999999991
5265,5,80,5,5529.8287,0.0,61.45769999999993
5325,5,81,5,5590.9798,0.0,61.15110000000004
5385,5,82,5,5652.6912,0.0,61.71140000000014
5444,5,83,5,5715.3918,0.0,62.70060000000012
5502,5,84,4,5776.9502,-1.0,61.55839999999989
5567,5,85,4,5838.6462,0.0,61.69599999999991
9,6,0,10,0.6901,0.0,0.0
59,6,1,8,67.7335,-2.0,67.0434
127,6,2,8,130.1297,0.0,62.39620000000001
187,6,3,8,192.16299999999998,0.0,62.03329999999997
247,6,4,8,253.8724,0.0,61.70940000000002
306,6,5,8,315.4015,0.0,61.5291
369,6,6,8,376.7008,0.0,61.29930000000002
430,6,7,8,438.2725,0.0,61.571699999999964
489,6,8,8,499.67,0.0,61.397500000000036
550,6,9,8,560.9582,0.0,61.28820000000002
612,6,10,8,622.2819999999999,0.0,61.32379999999989
672,6,11,8,683.5889999999999,0.0,61.307000000000016
735,6,12,8,745.0854,0.0,61.49640000000011
804,6,13,8,806.5049,0.0,61.41949999999997
870,6,14,8,868.2547,0.0,61.74979999999994
930,6,15,8,929.8242,0.0,61.56950000000006
1033,6,16,20,1012.6404,12.0,82.81619999999998
1097,6,17,20,1074.6085,0.0,61.96810000000005
1182,6,18,17,1135.7005,-3.0,61.09199999999987
1252,6,19,17,1197.8129,0.0,62.11239999999998
1322,6,20,16,1259.6553,-1.0,61.8424
1389,6,21,15,1321.0634,-1.0,61.408100000000104
1463,6,22,14,1382.6311,-1.0,61.56770000000006
1533,6,23,11,1444.6176,-3.0,61.98649999999998
1606,6,24,11,1506.2394,0.0,61.621799999999894
1668,6,25,11,1568.1207,0.0,61.88130000000001
1734,6,26,11,1630.1217,0.0,62.000999999999976
1796,6,27,11,1692.1989,0.0,62.077200000000175
1862,6,28,10,1761.79,-1.0,69.59109999999987
1935,6,29,10,1859.0796,0.0,97.28960000000006
1998,6,30,5,1960.5872,-5.0,101.50759999999991
2115,6,31,5,2071.1742,0.0,110.58699999999999
2178,6,32,5,2176.1488,0.0,104.97460000000001
2222,6,33,3,2275.3706,-2.0,99.22180000000026
2288,6,34,2,2355.8284,-1.0,80.45779999999968
2353,6,35,2,2467.9621,0.0,112.13370000000032
2437,6,36,2,2582.7342,0.0,114.77209999999968
2488,6,37,2,2687.3981,0.0,104.66390000000001
2574,6,38,2,2791.6544,0.0,104.25630000000001
2614,6,39,2,2891.3728,0.0,99.7184000000002
2689,6,40,2,2956.5386,0.0,65.16579999999976
2756,6,41,2,3020.7228,0.0,64.18420000000015
2815,6,42,2,3092.3031,0.0,71.58030000000008
2856,6,43,2,3192.3456,0.0,100.04250000000002
2916,6,44,2,3292.6015,0.0,100.25590000000011
2991,6,45,2,3355.8043,0.0,63.20279999999957
3053,6,46,2,3417.9592,0.0,62.1549
3111,6,47,2,3479.4173,0.0,61.458100000000286
3173,6,48,2,3540.6055,0.0,61.18820000000005
3232,6,49,2,3601.4452,0.0,60.83969999999999
3295,6,50,2,3662.1279999999997,0.0,60.68279999999959
3357,6,51,2,3722.6845,0.0,60.55650000000014
3421,6,52,2,3783.5342,0.0,60.84970000000021
3492,6,53,2,3843.8847,0.0,60.35050000000001
3592,6,54,9,3925.8308,7.0,81.94610000000011
3671,6,55,9,3988.8114,0.0,62.98059999999987
3737,6,56,6,4051.09,-3.0,62.2786000000001
3810,6,57,5,4116.5665,-1.0,65.47649999999976
3878,6,58,4,4177.9191,-1.0,61.352600000000166
3942,6,59,3,4238.9622,-1.0,61.04309999999987
4008,6,60,3,4299.9372,0.0,60.975000000000364
4070,6,61,3,4361.2085,0.0,61.27129999999943
4132,6,62,3,4422.3349,0.0,61.1264000000001
4196,6,63,3,4483.3348,0.0,60.9998999999998
4260,6,64,3,4544.3277,0.0,60.99290000000019
4327,6,65,3,4605.0006,0.0,60.67290000000048
4391,6,66,3,4665.9436,0.0,60.9429999999993
4452,6,67,3,4726.7237,0.0,60.78009999999995
4524,6,68,3,4787.724,0.0,61.00030000000061
4584,6,69,3,4848.7149,0.0,60.99089999999978
4648,6,70,3,4909.5597,0.0,60.84479999999985
4709,6,71,3,4970.61,0.0,61.05029999999988
4768,6,72,3,5031.9267,0.0,61.31670000000031
4829,6,73,3,5092.9577,0.0,61.03099999999995
4889,6,74,3,5153.9799,0.0,61.02220000000034
4949,6,75,3,5215.1359999999995,0.0,61.15609999999924
5010,6,76,3,5276.3344,0.0,61.19840000000022
5077,6,77,3,5337.5537,0.0,61.21930000000066
5142,6,78,3,5398.225,0.0,60.671299999999974
5202,6,79,3,5459.0349,0.0,60.80989999999929
5261,6,80,3,5520.4755,0.0,61.440599999999904
5321,6,81,3,5581.7444,0.0,61.26890000000003
5379,6,82,3,5643.2578,0.0,61.51340000000073
5438,6,83,3,5704.4538,0.0,61.19599999999991
5498,6,84,3,5765.584,0.0,61.130199999999604
5563,6,85,3,5827.0853,0.0,61.5012999999999
1,9,0,2,0.0216,0.0,0.0
25,9,1,2,64.42699999999999,0.0,64.40539999999999
118,9,2,2,126.6972,0.0,62.2702
177,9,3,2,188.148,0.0,61.4508
236,9,4,2,249.4589,0.0,61.310900000000004
296,9,5,2,310.2183,0.0,60.7594
358,9,6,2,370.9772,0.0,60.75889999999998
419,9,7,2,431.9943,0.0,61.01710000000003
479,9,8,2,492.7264,0.0,60.7321
519,9,9,2,553.477,0.0,60.75059999999996
601,9,10,2,614.6843,0.0,61.20730000000003
641,9,11,2,675.4814,0.0,60.7971
723,9,12,2,736.3061,0.0,60.82470000000001
793,9,13,2,797.0024,0.0,60.69629999999995
859,9,14,2,858.8965,0.0,61.89409999999998
898,9,15,2,920.4443,0.0,61.54780000000005
991,9,16,2,981.9117,0.0,61.4674
1063,9,17,2,1043.8138,0.0,61.902099999999905
1127,9,18,2,1105.6705,0.0,61.856700000000046
1223,9,19,2,1167.3107,0.0,61.64020000000005
1289,9,20,2,1229.0957,0.0,61.78500000000008
1361,9,21,2,1291.0432,0.0,61.94749999999999
1432,9,22,2,1352.8703,0.0,61.82709999999997
1516,9,23,5,1435.3921,3.0,82.52179999999998
1585,9,24,4,1497.6843,-1.0,62.292199999999866
1655,9,25,4,1559.1147,0.0,61.43040000000019
1721,9,26,4,1620.3291,0.0,61.21439999999984
1781,9,27,4,1681.6584,0.0,61.3293000000001
1847,9,28,4,1749.2366,0.0,67.57819999999992
1924,9,29,4,1853.2604,0.0,104.02379999999994
1971,9,30,2,1958.0457,-2.0,104.7853
2110,9,31,2,2068.1108,0.0,110.06510000000003
2172,9,32,2,2171.7668,0.0,103.65599999999995
2213,9,33,1,2273.7355,-1.0,101.9686999999999
2265,9,34,1,2354.0406,0.0,80.30510000000004
2352,9,35,1,2467.5348,0.0,113.49420000000009
2414,9,36,1,2580.9387,0.0,113.40390000000025
2487,9,37,1,2686.9016,0.0,105.96289999999999
2551,9,38,1,2790.6555,0.0,103.7538999999997
2613,9,39,1,2890.6232,0.0,99.96770000000015
2666,9,40,1,2954.9188,0.0,64.29559999999992
2733,9,41,1,3018.3958,0.0,63.47699999999986
2792,9,42,1,3091.0536,0.0,72.6578000000004
2855,9,43,1,3191.6922,0.0,100.63859999999977
2915,9,44,1,3292.0614,0.0,100.36920000000009
2968,9,45,1,3354.539,0.0,62.477600000000166
3030,9,46,1,3416.1292,0.0,61.59019999999964
3088,9,47,1,3477.3755,0.0,61.24630000000025
3150,9,48,1,3538.2153,0.0,60.83979999999974
3209,9,49,1,3598.673,0.0,60.45769999999993
3272,9,50,1,3659.2123,0.0,60.53930000000037
3334,9,51,1,3719.7948,0.0,60.58249999999998
3398,9,52,1,3780.2090000000003,0.0,60.414200000000164
3469,9,53,1,3840.8534,0.0,60.64439999999968
3548,9,54,1,3901.7569,0.0,60.903499999999894
3666,9,55,8,3985.5654,7.0,83.8085000000001
3727,9,56,4,4048.1705,-4.0,62.60510000000022
3804,9,57,3,4109.3302,-1.0,61.15970000000016
3869,9,58,2,4170.2094,-1.0,60.8791999999994
3914,9,59,1,4230.9277,-1.0,60.718300000000454
3981,9,60,1,4292.5512,0.0,61.623499999999694
4043,9,61,1,4353.7881,0.0,61.23689999999988
4105,9,62,1,4414.8721,0.0,61.08399999999983
4169,9,63,1,4475.742,0.0,60.8699000000006
4233,9,64,1,4536.7345,0.0,60.99249999999938
4300,9,65,1,4597.9001,0.0,61.16560000000027
4364,9,66,1,4660.2889,0.0,62.38879999999972
4427,9,67,1,4721.6769,0.0,61.38800000000083
4499,9,68,1,4782.995,0.0,61.318099999999504
4560,9,69,1,4844.265,0.0,61.27000000000044
4623,9,70,1,4905.6539,0.0,61.38889999999992
4684,9,71,1,4967.0051,0.0,61.35120000000006
4743,9,72,1,5028.6138,0.0,61.60869999999977
4804,9,73,1,5088.8738,0.0,60.26000000000022
4864,9,74,1,5149.7805,0.0,60.906699999999546
4924,9,75,1,5210.5203,0.0,60.73980000000029
4985,9,76,1,5271.2681,0.0,60.7478000000001
5052,9,77,1,5331.9894,0.0,60.721300000000156
5117,9,78,1,5393.3296,0.0,61.34019999999964
5177,9,79,1,5454.6537,0.0,61.32409999999982
5236,9,80,1,5516.3979,0.0,61.74420000000009
5294,9,81,1,5577.2858,0.0,60.88789999999972
5354,9,82,1,5637.8924,0.0,60.60660000000007
5413,9,83,1,5698.6967,0.0,60.804300000000694
5473,9,84,1,5759.5076,0.0,60.81089999999949
5538,9,85,1,5820.31,0.0,60.80240000000049
21,10,0,21,2.425,0.0,0.0
80,10,1,17,72.3256,-4.0,69.9006
144,10,2,17,136.0924,0.0,63.7668
202,10,3,17,198.8184,0.0,62.726
262,10,4,17,260.8546,0.0,62.03620000000001
321,10,5,16,322.8282,-1.0,61.973599999999976
383,10,6,16,384.31,0.0,61.48180000000002
444,10,7,16,445.9241,0.0,61.61410000000001
504,10,8,16,507.6161,0.0,61.69200000000001
564,10,9,16,569.3512,0.0,61.73509999999993
626,10,10,16,631.1485,0.0,61.797300000000064
687,10,11,16,693.0572,0.0,61.90869999999995
769,10,12,23,794.7705,7.0,101.7133
835,10,13,23,857.8316,0.0,63.06110000000001
896,10,14,23,918.8062,0.0,60.97460000000001
967,10,15,23,980.1646,0.0,61.35839999999996
1039,10,16,23,1041.8183,0.0,61.65369999999996
1103,10,17,23,1103.1644,0.0,61.34609999999998
1199,10,18,23,1164.5291,0.0,61.364700000000084
1265,10,19,23,1226.2543,0.0,61.725200000000086
1337,10,20,23,1287.7763,0.0,61.521999999999935
1408,10,21,23,1349.8952,0.0,62.11889999999994
1484,10,22,22,1412.4258,-1.0,62.53060000000005
1564,10,23,22,1474.1213,0.0,61.69550000000004
1627,10,24,22,1536.0420000000001,0.0,61.920700000000124
1694,10,25,22,1598.1371,0.0,62.095099999999775
1754,10,26,22,1659.9307,0.0,61.79359999999997
1814,10,27,21,1723.4502,-1.0,63.51950000000011
1890,10,28,20,1794.7127,-1.0,71.26250000000005
1954,10,29,20,1869.1725,0.0,74.45979999999986
2077,10,30,19,1982.7829,-1.0,113.61040000000003
2142,10,31,19,2085.2819,0.0,102.49900000000002
2205,10,32,19,2190.8386,0.0,105.55670000000009
2256,10,33,19,2280.762,0.0,89.92340000000013
2337,10,34,16,2368.927,-3.0,88.16499999999996
2402,10,35,16,2483.8693,0.0,114.9422999999997
2478,10,36,17,2626.9451,1.0,143.07580000000007
2538,10,37,16,2700.9637,-1.0,74.01859999999988
2600,10,38,15,2806.7305,-1.0,105.76680000000033
2655,10,39,15,2898.7940000000003,0.0,92.0635000000002
2723,10,40,15,2969.9581,0.0,71.16409999999951
2783,10,41,16,3037.0993,1.0,67.14120000000003
2843,10,42,16,3112.7739,0.0,75.67460000000028
2904,10,43,16,3205.4299,0.0,92.65599999999995
2958,10,44,16,3299.1958,0.0,93.76589999999987
3018,10,45,16,3365.8327,0.0,66.63689999999997
3076,10,46,16,3429.3168,0.0,63.484100000000126
3135,10,47,15,3491.3248,-1.0,62.00799999999981
3196,10,48,15,3553.3702,0.0,62.04539999999997
3258,10,49,15,3615.2921,0.0,61.92190000000028
3320,10,50,15,3676.8802,0.0,61.58809999999994
3382,10,51,15,3738.2215,0.0,61.34130000000005
3464,10,52,16,3822.6039,1.0,84.38239999999996
3543,10,53,16,3885.95,0.0,63.34609999999975
3619,10,54,16,3947.9734,0.0,62.02340000000004
3689,10,55,16,4009.422,0.0,61.44860000000017
3771,10,56,16,4070.7116,0.0,61.289600000000064
3840,10,57,16,4132.29,0.0,61.578399999999874
3907,10,58,16,4193.5754,0.0,61.285399999999754
3972,10,59,16,4255.5456,0.0,61.97020000000066
4034,10,60,16,4317.6875,0.0,62.14189999999962
4096,10,61,16,4379.5099,0.0,61.822400000000016
4158,10,62,16,4441.3063,0.0,61.796400000000176
4222,10,63,16,4502.8464,0.0,61.540100000000166
4285,10,64,15,4564.404,-1.0,61.55760000000009
4348,10,65,14,4626.3953,-1.0,61.99129999999968
4415,10,66,14,4687.9671,0.0,61.57179999999971
4478,10,67,13,4749.6764,-1.0,61.70930000000044
4545,10,68,13,4811.0827,0.0,61.406299999999646
4607,10,69,13,4872.3162,0.0,61.23350000000028
4670,10,70,13,4933.3201,0.0,61.0038999999997
4731,10,71,13,4994.6689,0.0,61.348799999999756
4792,10,72,13,5055.7487,0.0,61.07980000000043
4852,10,73,13,5117.3838,0.0,61.63509999999951
4912,10,74,13,5179.5127,0.0,62.12890000000061
4973,10,75,13,5241.8748,0.0,62.36209999999937
5036,10,76,12,5304.7815,-1.0,62.906700000000455
5100,10,77,12,5366.9355,0.0,62.15399999999954
5164,10,78,12,5428.51,0.0,61.574500000000626
5225,10,79,12,5490.5607,0.0,62.05069999999978
5284,10,80,12,5552.2609,0.0,61.70020000000022
5344,10,81,12,5613.9786,0.0,61.71770000000015
5403,10,82,12,5675.7593,0.0,61.78069999999934
5463,10,83,12,5737.6026,0.0,61.843300000000454
5527,10,84,12,5799.9329,0.0,62.330299999999625
5587,10,85,12,5862.6774,0.0,62.74449999999979
14,14,0,15,1.0353,0.0,0.0
72,14,1,13,70.5085,-2.0,69.47319999999999
132,14,2,11,132.8169,-2.0,62.308400000000006
192,14,3,11,194.4301,0.0,61.613200000000006
252,14,4,11,256.0554,0.0,61.62530000000001
310,14,5,11,317.6057,0.0,61.55029999999999
374,14,6,11,379.3862,0.0,61.78049999999996
435,14,7,11,441.0768,0.0,61.69060000000002
494,14,8,11,502.852,0.0,61.775199999999984
