,car_number,completed_laps,rank,elapsed_time,rank_diff,time_diff
5674,5,104,9,2842.3773,0.0,23.961499999999887
5730,5,105,9,2866.8027,0.0,24.42540000000008
5785,5,106,8,2891.5016,-1.0,24.698899999999867
5850,5,107,8,2916.1672,0.0,24.665599999999813
5905,5,108,8,2940.3157,0.0,24.14850000000024
5963,5,109,8,2964.6619,0.0,24.346199999999953
6019,5,110,8,2989.5951,0.0,24.933199999999943
6073,5,111,8,3014.3768,0.0,24.7817
6130,5,112,8,3038.7969,0.0,24.42009999999982
6183,5,113,8,3063.2427,0.0,24.445799999999963
6240,5,114,8,3087.5835,0.0,24.3408000000004
6296,5,115,8,3112.237,0.0,24.653499999999894
6353,5,116,8,3137.0682,0.0,24.83120000000008
6408,5,117,8,3161.5912,0.0,24.522999999999683
6466,5,118,8,3185.8976,0.0,24.30639999999994
6519,5,119,6,3210.3197,-2.0,24.422100000000228
6579,5,120,6,3234.7684,0.0,24.448699999999917
6629,5,121,6,3259.3318,0.0,24.5634
6689,5,122,6,3283.9085,0.0,24.576700000000073
6740,5,123,3,3308.3218,-3.0,24.413300000000163
6799,5,124,3,3332.5805,0.0,24.258699999999862
6857,5,125,3,3356.7238,0.0,24.14330000000018
6912,5,126,3,3381.5829,0.0,24.85909999999967
6981,5,127,3,3417.6332,0.0,36.050300000000334
7100,5,128,13,3479.6132,10.0,61.97999999999956
7164,5,129,12,3504.5919,-1.0,24.978700000000117
7228,5,130,11,3528.9075,-1.0,24.315599999999904
7284,5,131,11,3552.9025,0.0,23.995000000000346
7338,5,132,11,3577.1164,0.0,24.21389999999974
7390,5,133,10,3601.0394,-1.0,23.92300000000023
7449,5,134,10,3624.9304,0.0,23.891000000000076
7504,5,135,10,3648.7851,0.0,23.854699999999866
7555,5,136,10,3673.007,0.0,24.221900000000005
7611,5,137,10,3697.9472,0.0,24.940200000000004
7665,5,138,9,3722.2437,-1.0,24.296499999999924
7719,5,139,9,3746.0657,0.0,23.822000000000116
7772,5,140,9,3770.3999,0.0,24.334199999999782
7826,5,141,9,3794.7333,0.0,24.333399999999983
7880,5,142,9,3819.5613,0.0,24.827999999999975
7937,5,143,8,3844.1412,-1.0,24.57990000000018
7998,5,144,8,3868.0802,0.0,23.93899999999985
8052,5,145,7,3892.5343,-1.0,24.454099999999926
