,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
35,-3,0,14,1,1,1,9,9,0.391304347826087,0,0,9.0,9.0,0,0.0,0,0.0,21.6654243902439,3.474546181897259,21.6654243902439,3.474546181897259,22.736069767441858,6.398624189967313,22.736069767441858,6.398624189967313,43,43,11.667800000000002,3,0,-2,-1,-2,-4
36,4,0,14,2,1,0,9,6,0.2608695652173913,0,0,6.7894736842105265,7.588235294117647,-3,-1.5,0,0.0,22.630921739130432,1.5692149778245497,22.27105454545454,2.502459670500079,25.162896052631577,8.370288557882658,24.2859756302521,7.803765792694018,76,76,60.39495000000005,-2,0,-2,18,2,4
37,-3,0,14,3,1,0,9,10,0.43478260869565216,0,0,9.0,8.05084745762712,4,0.3333333333333333,7,2.0,23.360067241379323,3.7711597613077075,22.647023214285717,3.0460227395340986,23.360067241379323,3.7711597613077075,23.98257062146893,6.767001219296614,58,58,41.07910000000015,-1,-2,-12,-6,-7,4
38,1,0,14,4,1,1,9,7,0.30434782608695654,0,0,8.763636363636364,8.219827586206897,-3,-0.5,-7,-1.0,22.98960769230768,3.8425286084639243,22.727997727272726,3.2551976209027966,23.81757454545454,5.662413112420863,23.943455172413795,6.5224549592799335,55,55,40.45829999999978,2,-4,-7,3,3,7
39,7,0,15,0,0,0,12,12,0.5217391304347826,0,0,12.0,12.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
40,-18,0,15,1,1,1,12,19,0.8260869565217391,0,1,12.906976744186046,12.906976744186046,7,7.0,0,0.0,21.7096425,3.5180900888044,21.7096425,3.5180900888044,22.806762790697675,6.374629024537493,22.806762790697675,6.374629024537493,43,43,12.0219,3,-6,-3,6,0,0
41,1,0,15,2,1,0,12,1,0.043478260869565216,1,0,7.235294117647059,9.140625,-18,-5.5,0,0.0,22.594271794871794,1.423896918886594,22.294397457627117,2.3897975226785055,24.830603529411764,7.847918535261769,24.150719531249997,7.447439097655677,85,85,59.18380000000002,0,0,0,2,4,6
42,9,0,15,3,1,0,12,2,0.08695652173913043,1,0,8.5,8.936170212765957,1,-3.3333333333333335,19,-3.0,23.413974999999997,3.260776427766086,22.671783146067416,2.7658936566579437,23.413974999999997,3.260776427766086,23.915588297872343,6.42450847215561,60,60,40.38844999999992,-8,0,0,-9,6,5
43,-2,0,15,4,1,1,12,11,0.4782608695652174,0,0,11.022727272727273,9.331896551724139,9,-0.25,8,0.6666666666666666,23.151936585365856,3.684453742002212,22.76167488584475,2.9655524822665025,24.15545227272727,5.575014745006507,23.961079741379308,6.2729496777264036,44,44,39.16924999999992,7,3,3,-2,4,-5
44,0,0,18,0,0,0,1,1,0.043478260869565216,1,0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
45,21,0,18,1,1,1,1,1,0.043478260869565216,1,0,1.0,1.0,0,0.0,0,0.0,21.580585365853658,3.491076347095442,21.580585365853658,3.491076347095442,22.62418372093023,6.477552513746183,22.62418372093023,6.477552513746183,43,43,10.68135,0,0,0,0,-1,1
46,-9,0,18,2,1,0,1,22,0.9565217391304348,0,1,11.666666666666666,2.8461538461538463,21,10.5,0,0.0,27.577699999999936,3.455500000000143,21.859520930232556,3.7109463714020983,46.25545555555555,13.46652368670889,26.714211538461537,12.083371368309514,9,9,66.20384999999999,0,0,3,0,0,0
47,-2,0,18,3,1,0,1,13,0.5652173913043478,0,0,20.0,13.085271317829458,-9,4.0,-30,-4.5,22.834793506493504,2.052057319478525,22.485320833333333,2.802743604098668,22.834793506493504,2.052057319478525,24.398589922480618,8.061671673094988,77,77,34.674150000000054,2,-9,-18,-6,-7,4
48,2,0,18,4,1,0,1,11,0.4782608695652174,0,0,12.168831168831169,12.742718446601941,-2,2.5,7,-0.6666666666666666,22.985059740259747,3.3925070172963405,22.680650253807112,3.0566223752760067,22.985059740259747,3.3925070172963405,23.87023155339806,6.742966736146707,77,77,41.20759999999996,4,-9,4,1,-1,-1
49,0,0,18,5,1,1,1,13,0.5652173913043478,0,0,13.545454545454545,12.853556485355648,2,2.4,4,0.5,23.983990909090895,5.634738090139016,22.811579452054794,3.427449225877821,30.29341818181817,10.637795682019675,24.757115062761507,7.728174302234286,33,33,40.02070000000003,4,7,3,-1,0,0
50,3,0,19,0,0,0,10,10,0.43478260869565216,0,0,10.0,10.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
51,-5,0,20,0,0,0,18,18,0.782608695652174,0,1,18.0,18.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
52,1,0,20,1,1,1,18,13,0.5652173913043478,0,0,16.046511627906977,16.046511627906977,-5,-5.0,0,0.0,21.792907500000002,3.539451670060456,21.792907500000002,3.539451670060456,22.853746511627907,6.3453555040088405,22.853746511627907,6.3453555040088405,43,43,12.17935,-4,-2,-1,-3,-5,-3
53,-9,0,20,2,1,0,18,14,0.6086956521739131,0,0,10.112676056338028,12.350877192982455,1,-2.0,0,0.0,22.584343750000002,1.2990954612579104,22.279945192307693,2.450542784257575,25.26148873239437,8.474319327297021,24.353305263157896,7.827855126303335,71,71,59.187550000000044,6,-6,-5,8,3,0
54,3,0,20,3,1,0,18,5,0.21739130434782608,1,0,7.666666666666667,10.633333333333333,-9,-4.333333333333333,-10,-2.0,23.245946969696963,3.3586847460125,22.65498117647059,2.876624544250936,23.245946969696963,3.3586847460125,23.947273888888887,6.574856700917221,66,66,40.6404,-12,-18,2,-6,-9,6
55,-1,0,20,4,1,1,18,8,0.34782608695652173,0,0,9.326923076923077,10.34051724137931,3,-2.5,12,2.6666666666666665,23.052957142857142,3.8782311559760916,22.744026027397258,3.133092094221796,23.929740384615396,5.7616299141976155,23.943343965517244,6.40157491387039,52,52,40.420250000000124,-3,2,-4,3,7,9
56,3,0,21,0,0,0,15,15,0.6521739130434783,0,0,15.0,15.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
57,-6,0,21,1,1,1,15,18,0.782608695652174,0,1,20.511627906976745,20.511627906976745,3,3.0,0,0.0,22.0769275,3.5727951051653877,22.0769275,3.5727951051653877,22.97701395348837,5.195132765122292,22.97701395348837,5.195132765122292,43,43,12.395399999999999,-6,-3,-5,7,6,0
