,Year,Model,ExpID,laptype,Top1Acc,MAE,50-Risk,90-Risk
0,2019,Transformer-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,all,0.8563829787229488,0.9216557114940487,0.06631573161347065,0.06325166917072814
1,2019,Transformer-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,normal,0.9101123595495392,0.23963828183873398,0.01794270292713308,0.01743300809632552
2,2019,Transformer-Oracle,weighted-noinlap-S0LTYP0T-nocate-c60-drank-oracle,pit,0.8080808080799918,1.5300840336134454,0.10933581038979025,0.10400004615633149
