MyIdx,car_number,completed_laps,rank,elapsed_time,rank_diff,time_diff
2479,10,28,32,1195.9102,0.0,42.21939999999995
2573,10,29,30,1241.5399,-2.0,45.62969999999996
2666,10,30,28,1285.8155,-2.0,44.27559999999994
2782,10,31,27,1329.1668,-1.0,43.35130000000004
2920,10,32,24,1371.5389,-3.0,42.372100000000046
3104,10,33,19,1414.2664,-5.0,42.727499999999964
3314,10,34,26,1481.5645,7.0,67.29809999999998
3493,10,35,27,1537.2917,1.0,55.72720000000004
3597,10,36,27,1577.9709,0.0,40.67920000000004
3685,10,37,26,1618.3844,-1.0,40.413499999999885
3777,10,38,26,1658.9927,0.0,40.6083000000001
3867,10,39,26,1700.0686,0.0,41.07590000000005
3960,10,40,26,1741.1141,0.0,41.04549999999995
4052,10,41,26,1782.3305,0.0,41.21640000000002
4144,10,42,26,1823.4523,0.0,41.121799999999894
4236,10,43,26,1864.9679999999998,0.0,41.515699999999924
4328,10,44,26,1906.2684,0.0,41.30040000000008
4419,10,45,26,1947.6831,0.0,41.41470000000004
4510,10,46,26,1989.2955,0.0,41.61239999999998
4613,10,47,25,2052.9918,-1.0,63.69629999999984
4711,10,48,25,2149.8715,0.0,96.87970000000041
4759,10,49,25,2261.0175,0.0,111.14599999999973
4853,10,50,25,2374.3288,0.0,113.31129999999985
4946,10,51,25,2430.4283,0.0,56.09950000000026
5030,10,52,25,2503.2694,0.0,72.8411000000001
5122,10,53,25,2628.7441,0.0,125.47469999999976
5210,10,54,24,2722.8588,-1.0,94.11470000000008
5292,10,55,24,2783.5766,0.0,60.7177999999999
5367,10,56,24,2826.1471,0.0,42.570500000000266
5449,10,57,24,2868.7882,0.0,42.641099999999824
2,12,0,3,0.2247,0.0,0.0
37,12,1,2,42.1485,-1.0,41.9238
148,12,2,2,83.1845,0.0,41.036
231,12,3,3,124.5184,1.0,41.3339
311,12,4,3,165.6102,0.0,41.09179999999999
393,12,5,3,206.4005,0.0,40.7903
474,12,6,3,247.5158,0.0,41.11530000000002
558,12,7,3,288.8156,0.0,41.299800000000005
644,12,8,3,330.001,0.0,41.18539999999996
729,12,9,3,371.0863,0.0,41.08530000000002
815,12,10,3,412.1349,0.0,41.04860000000002
903,12,11,3,453.361,0.0,41.226099999999974
991,12,12,3,494.6824,0.0,41.32139999999998
1076,12,13,3,535.8843,0.0,41.20190000000008
1165,12,14,3,577.0588,0.0,41.174499999999966
1254,12,15,3,618.3743,0.0,41.31549999999993
1344,12,16,3,659.6586,0.0,41.28430000000003
1435,12,17,3,701.0869,0.0,41.428300000000036
1523,12,18,3,742.4939,0.0,41.40700000000004
1612,12,19,3,783.9110000000001,0.0,41.417100000000005
1702,12,20,3,825.4044,0.0,41.49339999999995
1792,12,21,3,866.7913,0.0,41.38689999999997
1881,12,22,3,908.0246,0.0,41.233299999999986
1973,12,23,3,949.2723,0.0,41.24770000000001
2063,12,24,3,990.5859,0.0,41.313600000000065
2153,12,25,3,1031.6912,0.0,41.10529999999994
2242,12,26,3,1073.0892,0.0,41.39799999999991
2332,12,27,3,1115.0069,0.0,41.917700000000195
2424,12,28,3,1156.9452,0.0,41.93830000000003
2516,12,29,3,1199.1295,0.0,42.184299999999894
2610,12,30,4,1243.1682,1.0,44.03870000000006
2700,12,31,2,1288.8561,-2.0,45.6878999999999
2836,12,32,4,1345.0213,2.0,56.16520000000014
3094,12,33,18,1412.5610000000001,14.0,67.53970000000004
3219,12,34,10,1454.1976,-8.0,41.63659999999982
3368,12,35,6,1495.1092,-4.0,40.911600000000135
3491,12,36,6,1535.4682,0.0,40.358999999999924
3595,12,37,6,1576.0336,0.0,40.565399999999954
3683,12,38,6,1616.9932,0.0,40.95959999999991
3775,12,39,6,1658.1957,0.0,41.2025000000001
3865,12,40,6,1699.4016,0.0,41.20589999999993
3958,12,41,6,1740.7074,0.0,41.30580000000009
4049,12,42,6,1781.7461,0.0,41.03870000000006
4141,12,43,6,1822.8701,0.0,41.124000000000024
4235,12,44,6,1864.3564,0.0,41.4862999999998
4325,12,45,6,1905.6903,0.0,41.333900000000085
4418,12,46,6,1947.0639999999999,0.0,41.37369999999987
4509,12,47,6,1988.8121,0.0,41.74810000000025
4611,12,48,6,2051.6608,0.0,62.84870000000001
4708,12,49,6,2148.8093,0.0,97.14849999999979
4801,12,50,6,2264.9697,0.0,116.16040000000021
4902,12,51,4,2382.8398,-2.0,117.8701000000001
4995,12,52,4,2488.1474,0.0,105.30759999999964
5080,12,53,4,2597.7759,0.0,109.62850000000026
5175,12,54,4,2702.607,0.0,104.83109999999988
5265,12,55,4,2776.2744,0.0,73.66739999999982
5335,12,56,6,2820.5888,2.0,44.314400000000205
5422,12,57,6,2862.9834,0.0,42.39460000000008
5505,12,58,6,2910.4183,0.0,47.43489999999974
5600,12,59,6,3004.4867,0.0,94.06840000000011
5691,12,60,6,3109.3963,0.0,104.90959999999995
5789,12,61,6,3215.865,0.0,106.4686999999999
5880,12,62,6,3309.789,0.0,93.92400000000043
5930,12,63,6,3384.9343,0.0,75.14529999999968
6026,12,64,5,3426.8487,-1.0,41.914400000000114
6104,12,65,5,3468.0612,0.0,41.21250000000009
6180,12,66,5,3509.1891,0.0,41.127899999999954
6260,12,67,5,3550.4629,0.0,41.27379999999994
6340,12,68,5,3597.2973,0.0,46.83440000000019
6442,12,69,5,3691.8149,0.0,94.51759999999967
6528,12,70,4,3803.2234,-1.0,111.4085
6648,12,71,4,3909.8473,0.0,106.62390000000005
6753,12,72,4,4011.7613,0.0,101.91400000000021
6807,12,73,3,4092.5502,-1.0,80.78890000000001
6872,12,74,3,4134.5746,0.0,42.02439999999979
6948,12,75,3,4175.6422,0.0,41.06760000000031
7025,12,76,3,4216.7575,0.0,41.11529999999948
7134,12,77,3,4257.9872,0.0,41.229699999999866
7211,12,78,3,4299.2606,0.0,41.27340000000004
7293,12,79,3,4340.705,0.0,41.444400000000314
7374,12,80,3,4382.0578,0.0,41.35279999999966
7456,12,81,3,4423.5666,0.0,41.50880000000052
7539,12,82,3,4464.903,0.0,41.33640000000014
7624,12,83,3,4506.2663,0.0,41.36329999999998
7708,12,84,3,4547.5792,0.0,41.3128999999999
7791,12,85,3,4588.909000000001,0.0,41.32980000000043
7873,12,86,3,4630.473,0.0,41.563999999999396
7956,12,87,3,4671.8457,0.0,41.372699999999895
8037,12,88,3,4713.3879,0.0,41.542199999999866
8120,12,89,3,4755.9838,0.0,42.595900000000256
8182,12,90,2,4797.6413,-1.0,41.657500000000255
8289,12,91,2,4838.7261,0.0,41.08479999999963
8363,12,92,1,4879.9496,-1.0,41.22350000000006
8460,12,93,1,4920.6627,0.0,40.71309999999994
8594,12,94,1,4973.1373,0.0,52.474600000000464
8810,12,95,13,5039.1472,12.0,66.00990000000002
8921,12,96,9,5079.8914,-4.0,40.74420000000009
9038,12,97,8,5121.9244,-1.0,42.03299999999945
9127,12,98,8,5164.2598,0.0,42.335399999999936
9217,12,99,8,5206.6739,0.0,42.41409999999996
9310,12,100,8,5249.0326,0.0,42.35869999999977
9396,12,101,6,5292.0573,-2.0,43.02470000000085
9498,12,102,6,5335.6664,0.0,43.60909999999967
9594,12,103,6,5378.637,0.0,42.97059999999965
9692,12,104,5,5421.0063,-1.0,42.369300000000294
9785,12,105,5,5462.8919,0.0,41.88559999999961
9863,12,106,2,5503.8959,-3.0,41.004000000000815
9984,12,107,2,5544.6345,0.0,40.73859999999968
10057,12,108,1,5585.8004,-1.0,41.165899999999965
10149,12,109,1,5627.4327,0.0,41.632300000000214
10245,12,110,1,5668.7258,0.0,41.29309999999987
10332,12,111,1,5710.0056,0.0,41.27980000000025
10413,12,112,1,5751.6352,0.0,41.6295999999993
10497,12,113,1,5792.8289,0.0,41.19370000000072
10580,12,114,1,5833.9606,0.0,41.13169999999991
10664,12,115,1,5875.2117,0.0,41.2510999999995
10749,12,116,1,5916.6467,0.0,41.4350000000004
10836,12,117,1,5958.1649,0.0,41.518199999999524
10921,12,118,1,5999.8236,0.0,41.65869999999995
11008,12,119,1,6041.6283,0.0,41.804700000000594
11093,12,120,1,6083.76,0.0,42.13169999999991
11180,12,121,1,6127.7416,0.0,43.98160000000007
11272,12,122,1,6170.2893,0.0,42.54770000000008
11360,12,123,1,6212.0883,0.0,41.79899999999998
11448,12,124,1,6253.5331,0.0,41.444799999999304
11534,12,125,1,6294.9522,0.0,41.41910000000007
11628,12,126,1,6336.4787,0.0,41.52649999999994
11720,12,127,1,6377.9831,0.0,41.504400000000714
11817,12,128,1,6419.4586,0.0,41.475499999999556
11961,12,129,2,6472.9332,1.0,53.474600000000464
12115,12,130,11,6538.4588,9.0,65.52559999999994
12211,12,131,7,6579.6966,-4.0,41.23779999999988
12329,12,132,6,6620.3588,-1.0,40.66219999999976
12427,12,133,6,6661.8289,0.0,41.47010000000046
12513,12,134,5,6703.4348,-1.0,41.605899999999565
12604,12,135,4,6745.9587,-1.0,42.52390000000014
12698,12,136,4,6788.8332,0.0,42.8744999999999
12797,12,137,3,6831.8028,-1.0,42.969600000000355
12883,12,138,2,6874.3943,-1.0,42.59149999999954
13012,12,139,2,6942.2959,0.0,67.90160000000014
13113,12,140,2,7031.2943,0.0,88.99839999999949
13171,12,141,1,7148.0986,-1.0,116.8043000000007
13282,12,142,1,7252.1871,0.0,104.08849999999984
13393,12,143,1,7355.9317,0.0,103.74459999999999
13482,12,144,1,7456.0136,0.0,100.08190000000013
13573,12,145,1,7538.2216,0.0,82.20799999999963
13640,12,146,1,7580.3486,0.0,42.12700000000041
13746,12,147,1,7659.1956,0.0,78.84699999999975
13843,12,148,1,7753.4179,0.0,94.22230000000036
13930,12,149,1,7847.5505,0.0,94.13259999999991
14020,12,150,1,7935.8816,0.0,88.33109999999942
14110,12,151,1,8024.3591,0.0,88.47749999999996
14200,12,152,1,8112.7037,0.0,88.34460000000036
14289,12,153,1,8192.684000000001,0.0,79.98030000000108
14362,12,154,1,8234.535,0.0,41.85099999999875
14460,12,155,1,8313.7019,0.0,79.16690000000017
14564,12,156,1,8414.3332,0.0,100.6312999999991
14662,12,157,1,8521.3747,0.0,107.04150000000118
14765,12,158,1,8615.6528,0.0,94.27809999999954
14865,12,159,1,8708.2225,0.0,92.56970000000001
14951,12,160,1,8796.2259,0.0,88.0033999999996
15046,12,161,1,8875.6775,0.0,79.45160000000033
15122,12,162,1,8917.2195,0.0,41.54199999999946
15206,12,163,1,8958.1146,0.0,40.89510000000155
15281,12,164,1,8999.0442,0.0,40.92959999999948
15355,12,165,1,9039.9951,0.0,40.95089999999982
15432,12,166,1,9080.966,0.0,40.970900000000256
15512,12,167,1,9121.9203,0.0,40.95429999999942
15592,12,168,1,9162.8592,0.0,40.93890000000101
15684,12,169,1,9203.7864,0.0,40.927200000000084
15765,12,170,1,9244.6799,0.0,40.89349999999831
15912,12,171,8,9297.101999999999,7.0,52.42209999999977
16054,12,172,16,9362.259,8.0,65.15700000000106
16145,12,173,13,9403.814,-3.0,41.55500000000029
16240,12,174,10,9444.7177,-3.0,40.903699999998935
16325,12,175,9,9486.4109,-1.0,41.693200000001525
16404,12,176,8,9527.3601,-1.0,40.94919999999911
16488,12,177,7,9568.3519,-1.0,40.991799999999785
16577,12,178,7,9609.1454,0.0,40.79349999999977
16658,12,179,7,9649.9163,0.0,40.77090000000135
16745,12,180,6,9690.4421,-1.0,40.525799999999435
16832,12,181,6,9731.5288,0.0,41.08669999999984
16922,12,182,5,9772.5813,-1.0,41.05249999999978
17006,12,183,5,9813.7623,0.0,41.181000000000495
17088,12,184,5,9855.9029,0.0,42.14059999999881
17171,12,185,4,9896.5715,-1.0,40.66860000000088
17255,12,186,4,9937.2821,0.0,40.71060000000034
17336,12,187,4,9977.9826,0.0,40.70049999999901
17414,12,188,4,10019.163,0.0,41.1804000000011
17510,12,189,4,10095.0729,0.0,75.90989999999874
17612,12,190,4,10179.7031,0.0,84.63020000000142
17703,12,191,4,10295.8792,0.0,116.17609999999877
17797,12,192,4,10412.096,0.0,116.21680000000015
17852,12,193,4,10494.5569,0.0,82.46090000000004
17947,12,194,3,10537.2365,-1.0,42.6796000000013
18018,12,195,3,10578.0006,0.0,40.76409999999851
18067,12,196,1,10619.6075,-2.0,41.60690000000068
18164,12,197,1,10660.4033,0.0,40.79579999999987
18255,12,198,1,10700.9679,0.0,40.5645999999997
18338,12,199,1,10741.2714,0.0,40.303499999999985
18419,12,200,1,10782.6365,0.0,41.36510000000089
7,13,0,7,0.9676,0.0,0.0
83,13,1,12,46.0005,5.0,45.032900000000005
163,13,2,12,87.3777,0.0,41.3772
245,13,3,12,128.9534,0.0,41.57569999999998
325,13,4,12,170.7368,0.0,41.7834
408,13,5,12,212.1878,0.0,41.45100000000002
489,13,6,12,253.8959,0.0,41.7081
574,13,7,12,295.7768,0.0,41.88089999999997
660,13,8,12,337.5502,0.0,41.77340000000004
746,13,9,12,378.9385,0.0,41.38829999999996
831,13,10,12,420.8846,0.0,41.9461
920,13,11,12,462.6607,0.0,41.77610000000004
1006,13,12,12,504.4619,0.0,41.801199999999994
1094,13,13,12,546.1237,0.0,41.66179999999997
1182,13,14,12,587.7156,0.0,41.59190000000001
1272,13,15,12,629.5084,0.0,41.79280000000006
1362,13,16,12,671.3941,0.0,41.88569999999993
1452,13,17,12,713.0933,0.0,41.69920000000002
1541,13,18,12,754.9129,0.0,41.81960000000004
1630,13,19,12,796.7632,0.0,41.85029999999995
1720,13,20,12,838.8330000000001,0.0,42.0698000000001
1810,13,21,12,880.8539,0.0,42.02089999999987
1899,13,22,12,922.7782,0.0,41.92430000000002
1990,13,23,12,964.9512,0.0,42.173
2081,13,24,12,1007.1414,0.0,42.190200000000004
2171,13,25,12,1049.1774,0.0,42.03600000000006
2260,13,26,12,1091.1515,0.0,41.97409999999991
2349,13,27,12,1133.1334,0.0,41.981899999999996
2442,13,28,12,1175.2285,0.0,42.0951
2553,13,29,21,1230.5702,9.0,55.34170000000017
2730,13,30,32,1298.1868,11.0,67.61659999999983
2822,13,31,30,1338.5732,-2.0,40.386400000000094
2969,13,32,27,1379.0702,-3.0,40.49700000000007
3123,13,33,26,1420.0554,-1.0,40.98519999999985
3259,13,34,15,1461.5988,-11.0,41.54340000000002
3403,13,35,13,1503.3192,-2.0,41.72039999999993
3514,13,36,12,1545.0144,-1.0,41.69520000000011
3614,13,37,12,1586.6093,0.0,41.59490000000005
3707,13,38,12,1628.0509,0.0,41.44159999999988
3797,13,39,12,1670.7641,0.0,42.71320000000014
3887,13,40,12,1712.5123,0.0,41.7482
3978,13,41,12,1754.4076,0.0,41.89529999999991
4072,13,42,12,1796.8234,0.0,42.41579999999999
4163,13,43,12,1838.714,0.0,41.89059999999995
4256,13,44,12,1880.8157,0.0,42.101700000000164
4348,13,45,12,1923.3104,0.0,42.494699999999966
4439,13,46,12,1966.1445,0.0,42.834100000000035
4532,13,47,13,2012.4856,1.0,46.34109999999987
4639,13,48,13,2076.8965,0.0,64.41089999999986
4731,13,49,13,2160.2954,0.0,83.39890000000014
4827,13,50,13,2271.106,0.0,110.81060000000025
4926,13,51,14,2390.9672,1.0,119.86119999999983
5012,13,52,14,2496.0618,0.0,105.0945999999999
5097,13,53,14,2607.5794,0.0,111.51760000000013
5193,13,54,14,2714.6298,0.0,107.05040000000008
5280,13,55,15,2780.1136,1.0,65.48379999999997
5354,13,56,15,2822.6674,0.0,42.55379999999968
5437,13,57,16,2866.6563,1.0,43.988900000000285
5524,13,58,16,2920.1932,0.0,53.53690000000006
5618,13,59,16,3012.3140000000003,0.0,92.12080000000014
5710,13,60,16,3118.3481,0.0,106.03409999999985
5807,13,61,16,3224.4829999999997,0.0,106.13489999999956
5896,13,62,16,3317.7664,0.0,93.28340000000026
5969,13,63,16,3387.4195,0.0,69.6531
6045,13,64,16,3431.4438,0.0,44.02430000000004
6121,13,65,16,3473.7057,0.0,42.26189999999997
6197,13,66,16,3515.4992,0.0,41.79350000000022
6277,13,67,16,3557.4546,0.0,41.95539999999983
9,14,0,10,1.2565,0.0,0.0
72,14,1,7,43.9761,-3.0,42.7196
153,14,2,6,84.7185,-1.0,40.7424
235,14,3,6,125.8054,0.0,41.0869
315,14,4,6,166.8789,0.0,41.07349999999998
398,14,5,6,208.3046,0.0,41.425700000000006
479,14,6,6,249.5108,0.0,41.206199999999995
563,14,7,6,290.8855,0.0,41.37469999999999
649,14,8,6,332.2242,0.0,41.33870000000002
734,14,9,6,373.6375,0.0,41.41329999999999
820,14,10,6,414.8911,0.0,41.253600000000006
908,14,11,6,456.3202,0.0,41.429100000000005
996,14,12,6,497.62699999999995,0.0,41.30679999999995
1082,14,13,6,538.8841,0.0,41.25710000000004
1171,14,14,6,580.1877,0.0,41.30359999999996
1260,14,15,6,621.8326,0.0,41.64490000000001
1350,14,16,6,663.2536,0.0,41.42100000000005
1440,14,17,6,704.6331,0.0,41.37950000000001
1529,14,18,6,746.0238,0.0,41.39070000000004
1618,14,19,6,787.4793,0.0,41.455499999999915
1708,14,20,6,829.2387,0.0,41.75940000000003
1798,14,21,6,870.8483,0.0,41.6096
1887,14,22,6,912.2079,0.0,41.3596
1979,14,23,6,953.5278,0.0,41.31989999999996
2069,14,24,6,994.8215,0.0,41.29370000000006
2159,14,25,6,1036.4944,0.0,41.67290000000003
2248,14,26,6,1078.0341,0.0,41.53970000000004
2337,14,27,6,1119.6487,0.0,41.61459999999988
2430,14,28,6,1161.3668,0.0,41.71810000000005
2520,14,29,6,1203.4003,0.0,42.033500000000004
2629,14,30,11,1258.9557,5.0,55.55539999999996
2777,14,31,25,1326.3713,14.0,67.41560000000004
2905,14,32,20,1367.2517,-5.0,40.88040000000001
3052,14,33,11,1408.7111,-9.0,41.45939999999996
3178,14,34,4,1448.95,-7.0,40.23890000000006
3337,14,35,2,1489.4175,-2.0,40.46749999999997
3482,14,36,2,1530.1681,0.0,40.75060000000008
3584,14,37,2,1571.7159,0.0,41.547799999999825
3671,14,38,2,1612.7809,0.0,41.065000000000055
3760,14,39,2,1653.6541,0.0,40.8732
3856,14,40,2,1694.5865,0.0,40.932399999999916
3948,14,41,2,1735.3632,0.0,40.77670000000012
4037,14,42,2,1776.4611,0.0,41.09789999999998
4133,14,43,2,1818.0932,0.0,41.63210000000004
4222,14,44,2,1859.5692,0.0,41.475999999999885
4317,14,45,2,1901.0242,0.0,41.455000000000155
4409,14,46,2,1942.3564,0.0,41.33219999999983
4494,14,47,2,1983.8208,0.0,41.46440000000007
4598,14,48,2,2042.351,0.0,58.53020000000015
4700,14,49,2,2144.3473,0.0,101.99629999999979
4795,14,50,2,2263.071,0.0,118.72370000000001
4900,14,51,3,2382.3336,1.0,119.26260000000002
4993,14,52,3,2487.6214,0.0,105.28780000000006
5078,14,53,3,2597.1874,0.0,109.5659999999998
5174,14,54,3,2701.7448,0.0,104.55740000000014
5264,14,55,3,2776.1316,0.0,74.38680000000022
5316,14,56,2,2818.8413,-1.0,42.709699999999884
5414,14,57,2,2859.0939,0.0,40.2525999999998
5498,14,58,2,2903.2486,0.0,44.15470000000005
5562,14,59,2,3000.595,0.0,97.3463999999999
5684,14,60,2,3106.1191,0.0,105.52410000000009
5782,14,61,2,3210.6997,0.0,104.58060000000023
5872,14,62,2,3305.4945,0.0,94.79479999999967
5925,14,63,1,3384.1262,-1.0,78.63170000000036
5991,14,64,1,3425.4094,0.0,41.28319999999985
6069,14,65,2,3466.5188,1.0,41.10939999999982
6145,14,66,2,3507.5103,0.0,40.99150000000009
6255,14,67,2,3548.4665,0.0,40.95620000000008
6334,14,68,2,3593.7523,0.0,45.28580000000011
6436,14,69,2,3689.2894,0.0,95.53710000000001
6524,14,70,2,3801.883,0.0,112.5935999999997
6645,14,71,2,3908.2238,0.0,106.3408000000004
6750,14,72,2,4010.1361,0.0,101.91229999999996
6805,14,73,1,4092.1728,-1.0,82.03669999999966
6870,14,74,1,4133.9779,0.0,41.80510000000004
6946,14,75,1,4174.9195,0.0,40.94160000000011
7023,14,76,1,4215.8849,0.0,40.965400000000045
7101,14,77,1,4256.8749,0.0,40.98999999999978
7178,14,78,1,4297.9220000000005,0.0,41.04710000000068
7259,14,79,1,4339.0898,0.0,41.16779999999926
7339,14,80,1,4380.2518,0.0,41.16200000000026
7422,14,81,1,4421.4966,0.0,41.244800000000396
7504,14,82,1,4462.8159,0.0,41.3192999999992
7589,14,83,1,4504.1582,0.0,41.34230000000025
7673,14,84,1,4545.4220000000005,0.0,41.26380000000063
7756,14,85,1,4586.568,0.0,41.14599999999973
7838,14,86,1,4627.7765,0.0,41.20849999999973
7921,14,87,1,4669.0662,0.0,41.289700000000266
8002,14,88,1,4711.1616,0.0,42.095400000000154
8085,14,89,1,4753.6434,0.0,42.481799999999566
8212,14,90,7,4808.840999999999,6.0,55.19759999999951
8361,14,91,27,4876.2735,20.0,67.4325000000008
8456,14,92,26,4916.9274,-1.0,40.65389999999934
8581,14,93,22,4957.6646,-4.0,40.737200000000485
8695,14,94,20,4998.9006,-2.0,41.235999999999876
8823,14,95,16,5041.3169,-4.0,42.416299999999865
8939,14,96,14,5084.3496,-2.0,43.03269999999975
9051,14,97,16,5128.3772,2.0,44.02760000000035
9155,14,98,19,5186.0327,3.0,57.65549999999985
9312,14,99,25,5252.8806,6.0,66.84790000000066
9400,14,100,25,5293.5686,0.0,40.68799999999919
9497,14,101,25,5335.5740000000005,0.0,42.00540000000092
9590,14,102,24,5377.7618,-1.0,42.1877999999997
9689,14,103,24,5418.4983,0.0,40.73649999999998
9781,14,104,23,5459.8151,-1.0,41.3167999999996
9835,14,105,23,5501.3963,0.0,41.581200000000536
9980,14,106,23,5543.1095,0.0,41.71319999999923
10056,14,107,22,5585.0529,-1.0,41.94340000000011
10146,14,108,22,5625.9817,0.0,40.92880000000059
10241,14,109,21,5666.82,-1.0,40.838299999999435
10328,14,110,21,5707.7683,0.0,40.94830000000002
10409,14,111,21,5748.8452,0.0,41.07690000000002
10493,14,112,21,5789.9271,0.0,41.08190000000013
10576,14,113,21,5831.2422,0.0,41.3150999999998
10660,14,114,21,5872.7918,0.0,41.54960000000028
10745,14,115,21,5914.3699,0.0,41.57809999999972
10832,14,116,21,5956.2033,0.0,41.83340000000044
10918,14,117,21,5998.0969,0.0,41.893599999999424
11005,14,118,21,6039.9873,0.0,41.89040000000023
11089,14,119,21,6082.5895,0.0,42.602200000000266
11174,14,120,21,6124.0869,0.0,41.4974000000002
11266,14,121,21,6165.5607,0.0,41.473799999999756
11351,14,122,20,6206.9176,-1.0,41.35689999999977
11442,14,123,20,6248.4031,0.0,41.485500000000684
11525,14,124,19,6289.7685,-1.0,41.36539999999968
11621,14,125,18,6331.2247,-1.0,41.456199999999626
11711,14,126,17,6372.9138,-1.0,41.68910000000051
11811,14,127,17,6414.5136,0.0,41.59979999999996
11903,14,128,15,6456.071999999999,-2.0,41.55839999999898
12010,14,129,13,6498.195,-2.0,42.1230000000005
12142,14,130,20,6552.6736,7.0,54.47860000000037
12327,14,131,25,6619.1648,5.0,66.49119999999948
12423,14,132,25,6660.1458,0.0,40.98100000000068
12511,14,133,25,6702.295999999999,0.0,42.15019999999913
12591,14,134,24,6744.7793,-1.0,42.48330000000078
12697,14,135,24,6787.9494,0.0,43.170100000000275
12796,14,136,23,6831.1554,-1.0,43.20599999999922
12867,14,137,23,6873.5562,0.0,42.400800000000345
13006,14,138,22,6936.2393,-1.0,62.683100000000195
13081,14,139,22,7030.6223,0.0,94.38299999999981
13169,14,140,22,7147.4253,0.0,116.80299999999988
13280,14,141,22,7251.5108,0.0,104.08550000000014
13384,14,142,22,7306.7162,0.0,55.20539999999983
13466,14,143,22,7382.4655,0.0,75.7493000000004
13558,14,144,22,7476.3529,0.0,93.88739999999962
13630,14,145,22,7542.2256,0.0,65.8726999999999
13726,14,146,20,7598.2995,-2.0,56.07390000000032
13821,14,147,20,7682.2642,0.0,83.96469999999954
13914,14,148,20,7769.1476,0.0,86.88340000000062
14001,14,149,20,7871.1871,0.0,102.03949999999986
14094,14,150,20,7958.7437,0.0,87.55659999999989
14178,14,151,20,8042.9445,0.0,84.20079999999962
14265,14,152,19,8131.82,-1.0,88.8755000000001
14345,14,153,18,8196.2097,-1.0,64.38969999999972
14434,14,154,16,8247.8675,-2.0,51.65780000000086
14525,14,155,15,8324.8822,-1.0,77.01469999999972
14627,14,156,15,8428.873,0.0,103.99079999999958
14721,14,157,14,8531.4006,-1.0,102.52760000000126
14822,14,158,14,8629.4636,0.0,98.06299999999828
14921,14,159,14,8723.9051,0.0,94.44150000000081
15010,14,160,14,8807.132,0.0,83.22689999999966
15094,14,161,13,8878.0851,-1.0,70.95310000000063
15165,14,162,9,8921.4381,-4.0,43.352999999999156
15246,14,163,9,8962.7989,0.0,41.36080000000038
15322,14,164,9,9004.0131,0.0,41.214200000000346
15396,14,165,9,9045.2243,0.0,41.211199999999735
15476,14,166,9,9086.2545,0.0,41.03019999999924
15556,14,167,9,9127.4684,0.0,41.21390000000065
15637,14,168,9,9168.8906,0.0,41.422200000000885
15729,14,169,9,9210.2239,0.0,41.333300000000236
15809,14,170,7,9251.7925,-2.0,41.568599999998696
15904,14,171,6,9292.4973,-1.0,40.70480000000134
16025,14,172,10,9346.673,4.0,54.17569999999978
16163,14,173,17,9412.5291,7.0,65.85609999999906
16259,14,174,17,9452.9671,0.0,40.4380000000001
16342,14,175,17,9493.7133,0.0,40.74619999999959
16425,14,176,16,9534.8875,-1.0,41.17420000000129
16511,14,177,15,9575.8145,-1.0,40.92699999999968
16593,14,178,15,9617.1403,0.0,41.32579999999871
16675,14,179,15,9658.9031,0.0,41.762800000000425
16768,14,180,15,9700.6394,0.0,41.73630000000048
16852,14,181,14,9742.2847,-1.0,41.645300000000134
16941,14,182,14,9783.8773,0.0,41.59259999999995
17024,14,183,14,9825.4101,0.0,41.53279999999904
17107,14,184,14,9866.885,0.0,41.47490000000107
17192,14,185,14,9908.3447,0.0,41.45969999999943
17273,14,186,14,9950.1152,0.0,41.77050000000054
17353,14,187,13,9993.332,-1.0,43.21680000000015
29,15,0,30,4.301,0.0,0.0
101,15,1,25,49.2532,-5.0,44.9522
180,15,2,23,92.7566,-2.0,43.503400000000006
262,15,3,23,134.4773,0.0,41.72070000000001
343,15,4,23,176.6093,0.0,42.13199999999998
426,15,5,23,219.1334,0.0,42.524100000000004
508,15,6,23,261.1737,0.0,42.0403
593,15,7,23,302.9927,0.0,41.81900000000002
678,15,8,23,344.7063,0.0,41.713599999999985
762,15,9,23,386.6826,0.0,41.97629999999998
850,15,10,23,428.9036,0.0,42.221000000000004
939,15,11,23,471.0511,0.0,42.147500000000036
1024,15,12,23,513.1297,0.0,42.07859999999994
1113,15,13,23,555.1535,0.0,42.02380000000005
1201,15,14,23,597.1234,0.0,41.96989999999994
1291,15,15,23,639.1234,0.0,42.0
1382,15,16,23,680.8669,0.0,41.74350000000004
1470,15,17,23,722.4604,0.0,41.59350000000006
1560,15,18,23,764.6378,0.0,42.17739999999992
1649,15,19,23,806.7178,0.0,42.08000000000004
1739,15,20,23,848.5172,0.0,41.79939999999999
1828,15,21,23,890.6239,0.0,42.106700000000046
1918,15,22,23,932.5116,0.0,41.887699999999995
2009,15,23,23,974.6692,0.0,42.1576
2100,15,24,23,1016.8252,0.0,42.15599999999995
2188,15,25,23,1058.9973,0.0,42.1721
2277,15,26,22,1102.4206,-1.0,43.42329999999993
2365,15,27,21,1145.4831,-1.0,43.0625
2458,15,28,21,1187.6414,0.0,42.158300000000054
2550,15,29,20,1229.3116,-1.0,41.67020000000002
2644,15,30,20,1271.146,0.0,41.83439999999996
2757,15,31,18,1313.5677,-2.0,42.4217000000001
2871,15,32,14,1356.5213,-4.0,42.95360000000005
3014,15,33,7,1398.9194,-7.0,42.398099999999886
3170,15,34,2,1441.7372,-5.0,42.817800000000034
