,runid,trainsize,testsize,testdistribution,currank,avgrank,dice,lasso,ridge,rf,svr,xgb
0,Phoenix,691,114,"+:38,0:16,-:60",4.734161034624233,5.606405588764605,7.008766440504624,4.440867583651954,4.420806847796117,4.532615913304795,4.7002861478883,4.259167331038407
0,Indy500,580,225,"+:82,0:47,-:96",6.1651349449050095,6.936325261791734,7.5451235171393245,5.692074906442447,5.510547073435125,5.764011103389722,6.144507458053912,5.818416645891325
0,Texas,678,127,"+:39,0:34,-:54",4.257462184443745,5.478100358171716,6.7263730559781605,3.7779771939376836,3.7554815001904878,3.9639849114184016,4.13433817393191,4.018192214356259
0,Iowa,696,109,"+:42,0:28,-:39",3.9816090979871834,5.800698365811855,6.453076927703743,3.6917172844988118,3.8647563404117657,4.015204474553826,3.909158647125549,4.056615384940558
0,Pocono,679,126,"+:29,0:61,-:36",2.475274555879434,2.9285324927971113,5.611071821330305,2.492176431138861,2.5652532608852208,3.0731099495307297,2.382271048416728,2.910115101494101
0,Gateway,701,104,"+:34,0:28,-:42",3.4123643957278023,4.3013302951171175,5.885934995328335,3.1100944411360563,3.105241144759514,3.535631403734971,3.3413641604817403,3.3236954006662747
